episodes,steps,total reward
10,10000,1.0
20,20000,1.0
30,30000,1.0
41,40000,1.0
51,50000,2.0
62,60000,1.0
73,70000,3.0
83,80000,2.0
93,90000,0.0
103,100000,1.0
113,110000,0.0
123,120000,1.0
134,130000,1.0
144,140000,1.0
155,150000,1.0
166,160000,1.0
177,170000,2.0
187,180000,0.0
197,190000,1.0
208,200000,1.0
218,210000,1.0
228,220000,0.0
238,230000,0.0
248,240000,1.0
258,250000,0.0
268,260000,0.0
279,270000,1.0
289,280000,0.0
299,290000,0.0
309,300000,1.0
322,310000,7.0
338,320000,8.0
355,330000,12.0
370,340000,8.0
389,350000,14.0
416,360000,22.0
443,370000,25.0
467,380000,20.0
497,390000,28.0
527,400000,27.0
574,410000,46.0
615,420000,37.0
669,430000,53.0
725,440000,55.0
799,450000,74.0
891,460000,92.0
998,470000,107.0
1088,480000,90.0
1195,490000,107.0
1317,500000,122.0
1447,510000,130.0
1576,520000,129.0
1695,530000,119.0
1829,540000,134.0
1973,550000,144.0
2104,560000,131.0
2256,570000,152.0
2407,580000,151.0
2544,590000,137.0
2688,600000,144.0
2842,610000,154.0
2986,620000,144.0
3130,630000,144.0
3285,640000,155.0
3438,650000,153.0
3599,660000,161.0
3764,670000,165.0
3909,680000,145.0
4061,690000,152.0
4219,700000,158.0
4382,710000,163.0
4527,720000,145.0
4678,730000,151.0
4829,740000,151.0
4968,750000,139.0
5125,760000,157.0
5281,770000,156.0
5447,780000,166.0
5606,790000,159.0
5766,800000,160.0
5928,810000,162.0
6086,820000,158.0
6245,830000,159.0
6409,840000,164.0
6571,850000,162.0
6736,860000,165.0
6888,870000,152.0
7044,880000,156.0
7193,890000,149.0
7356,900000,163.0
7519,910000,163.0
7681,920000,162.0
7837,930000,156.0
7989,940000,152.0
8152,950000,163.0
8315,960000,163.0
8468,970000,153.0
8628,980000,160.0
8794,990000,166.0
8958,1000000,164.0
9118,1010000,160.0
9279,1020000,161.0
9440,1030000,161.0
9603,1040000,163.0
9767,1050000,164.0
9929,1060000,162.0
10095,1070000,166.0
10248,1080000,153.0
10409,1090000,161.0
10575,1100000,166.0
10743,1110000,168.0
10907,1120000,164.0
11069,1130000,162.0
11235,1140000,166.0
11398,1150000,163.0
11565,1160000,167.0
11729,1170000,164.0
11891,1180000,162.0
12055,1190000,164.0
12219,1200000,164.0
12386,1210000,167.0
12550,1220000,164.0
12714,1230000,164.0
12879,1240000,165.0
13044,1250000,165.0
13208,1260000,164.0
13376,1270000,168.0
13536,1280000,160.0
13700,1290000,164.0
13866,1300000,166.0
14029,1310000,163.0
14193,1320000,164.0
14358,1330000,165.0
14522,1340000,164.0
14686,1350000,164.0
14849,1360000,163.0
15016,1370000,167.0
15180,1380000,164.0
15348,1390000,168.0
15509,1400000,161.0
15675,1410000,166.0
15839,1420000,164.0
16004,1430000,165.0
16169,1440000,165.0
16335,1450000,166.0
16499,1460000,164.0
16666,1470000,167.0
16833,1480000,167.0
16997,1490000,164.0
17159,1500000,162.0
17324,1510000,165.0
17486,1520000,162.0
17649,1530000,163.0
17816,1540000,168.0
17979,1550000,162.0
18144,1560000,165.0
18308,1570000,164.0
18469,1580000,161.0
18636,1590000,167.0
18799,1600000,163.0
18965,1610000,167.0
19128,1620000,162.0
19296,1630000,168.0
19459,1640000,163.0
19626,1650000,167.0
19789,1660000,163.0
19955,1670000,167.0
20119,1680000,163.0
20284,1690000,166.0
20450,1700000,165.0
20613,1710000,163.0
20778,1720000,165.0
20943,1730000,165.0
21106,1740000,163.0
21269,1750000,163.0
21435,1760000,166.0
21599,1770000,164.0
21766,1780000,167.0
21928,1790000,162.0
22093,1800000,165.0
22258,1810000,165.0
22425,1820000,167.0
22589,1830000,164.0
22757,1840000,168.0
22924,1850000,167.0
23089,1860000,165.0
23256,1870000,167.0
23419,1880000,163.0
23584,1890000,165.0
23749,1900000,165.0
23914,1910000,165.0
24077,1920000,163.0
24242,1930000,165.0
24408,1940000,166.0
24574,1950000,166.0
24738,1960000,164.0
24902,1970000,165.0
25068,1980000,165.0
25229,1990000,161.0
25396,2000000,167.0
