episodes,steps,total reward
10,10000,1.0
20,20000,0.0
33,30000,5.0
43,40000,0.0
53,50000,2.0
65,60000,4.0
76,70000,1.0
87,80000,3.0
105,90000,12.0
118,100000,5.0
129,110000,1.0
145,120000,12.0
164,130000,13.0
186,140000,20.0
205,150000,13.0
234,160000,27.0
270,170000,33.0
312,180000,39.0
352,190000,38.0
401,200000,48.0
448,210000,45.0
518,220000,70.0
585,230000,67.0
660,240000,74.0
745,250000,85.0
841,260000,95.0
929,270000,87.0
1025,280000,95.0
1152,290000,127.0
1268,300000,116.0
1392,310000,123.0
1517,320000,125.0
1649,330000,132.0
1788,340000,139.0
1940,350000,152.0
2088,360000,147.0
2232,370000,144.0
2364,380000,131.0
2518,390000,154.0
2688,400000,170.0
2855,410000,167.0
3026,420000,171.0
3198,430000,172.0
3369,440000,171.0
3542,450000,173.0
3717,460000,175.0
3889,470000,172.0
4056,480000,167.0
4233,490000,177.0
4399,500000,166.0
4577,510000,178.0
4755,520000,178.0
4926,530000,171.0
5095,540000,169.0
5255,550000,159.0
5431,560000,176.0
5610,570000,179.0
5778,580000,168.0
5956,590000,178.0
6134,600000,178.0
6309,610000,175.0
6488,620000,179.0
6659,630000,171.0
6825,640000,166.0
6995,650000,170.0
7154,660000,158.0
7329,670000,175.0
7506,680000,178.0
7686,690000,179.0
7835,700000,148.0
8014,710000,179.0
8188,720000,174.0
8358,730000,170.0
8537,740000,179.0
8716,750000,179.0
8889,760000,173.0
9069,770000,180.0
9240,780000,171.0
9414,790000,174.0
9592,800000,178.0
9761,810000,169.0
9935,820000,174.0
10106,830000,171.0
10271,840000,165.0
10448,850000,177.0
10623,860000,175.0
10802,870000,179.0
10958,880000,156.0
11134,890000,176.0
11309,900000,175.0
11487,910000,178.0
11658,920000,171.0
11837,930000,179.0
12005,940000,168.0
12184,950000,179.0
12347,960000,163.0
12523,970000,176.0
12698,980000,175.0
12875,990000,177.0
13052,1000000,177.0
13229,1010000,177.0
13397,1020000,168.0
13575,1030000,178.0
13751,1040000,176.0
13928,1050000,177.0
14097,1060000,169.0
14274,1070000,177.0
14446,1080000,172.0
14619,1090000,173.0
14792,1100000,173.0
14958,1110000,166.0
15134,1120000,176.0
15291,1130000,157.0
15468,1140000,177.0
15646,1150000,178.0
15822,1160000,177.0
15998,1170000,175.0
16169,1180000,171.0
16346,1190000,177.0
16521,1200000,175.0
16697,1210000,176.0
16874,1220000,177.0
17047,1230000,173.0
17221,1240000,174.0
17393,1250000,172.0
17569,1260000,176.0
17748,1270000,179.0
17914,1280000,166.0
18085,1290000,171.0
18259,1300000,174.0
18436,1310000,177.0
18614,1320000,179.0
18789,1330000,174.0
18959,1340000,170.0
19134,1350000,175.0
19308,1360000,174.0
19487,1370000,179.0
19664,1380000,177.0
19835,1390000,171.0
20006,1400000,171.0
20184,1410000,179.0
20359,1420000,174.0
20538,1430000,179.0
20712,1440000,174.0
20885,1450000,173.0
21064,1460000,179.0
21231,1470000,167.0
21405,1480000,174.0
21581,1490000,176.0
21758,1500000,177.0
21935,1510000,177.0
22107,1520000,172.0
22284,1530000,177.0
22453,1540000,169.0
22630,1550000,177.0
22806,1560000,176.0
22979,1570000,173.0
23157,1580000,178.0
23335,1590000,178.0
23513,1600000,178.0
23691,1610000,178.0
23868,1620000,177.0
24045,1630000,177.0
24218,1640000,173.0
24396,1650000,178.0
24575,1660000,179.0
24752,1670000,177.0
24925,1680000,173.0
25103,1690000,178.0
25274,1700000,171.0
25450,1710000,176.0
25627,1720000,177.0
25803,1730000,176.0
25978,1740000,175.0
26154,1750000,176.0
26331,1760000,177.0
26508,1770000,177.0
26686,1780000,178.0
26862,1790000,176.0
27038,1800000,176.0
27212,1810000,174.0
27390,1820000,178.0
27566,1830000,176.0
27744,1840000,178.0
27919,1850000,175.0
28095,1860000,176.0
28269,1870000,174.0
28446,1880000,177.0
28624,1890000,178.0
28803,1900000,179.0
28978,1910000,175.0
29156,1920000,178.0
29333,1930000,177.0
29510,1940000,177.0
29688,1950000,178.0
29866,1960000,178.0
30045,1970000,179.0
30222,1980000,177.0
30401,1990000,179.0
30579,2000000,178.0
