episodes,mean 100 episode reward,steps
100,0.7,28377
200,0.8,50001
300,0.8,64322
400,0.8,75804
500,0.8,85792
600,0.8,94675
700,0.8,102153
800,0.8,109500
900,0.8,116747
1000,0.8,123460
1100,0.8,129699
1200,0.8,136033
1300,0.8,141885
1400,0.8,147974
1500,0.8,153895
1600,0.8,159682
1700,0.8,165335
1800,0.8,170667
1900,0.8,176587
2000,0.8,181814
2100,0.8,186853
2200,0.8,192068
2300,0.8,196922
2400,0.8,201848
2500,0.8,206859
2600,0.8,212328
2700,0.8,217266
2800,0.8,222436
2900,0.8,227647
3000,0.8,232787
3100,0.8,237964
3200,0.8,243117
3300,0.8,249345
3400,0.9,254639
3500,0.8,260079
3600,0.8,265356
3700,0.9,270684
3800,0.9,275744
3900,0.9,281582
4000,0.8,286977
4100,0.8,292190
4200,0.8,297537
4300,0.9,302924
4400,0.8,308249
4500,0.9,313499
4600,0.9,318669
4700,0.9,324419
4800,0.8,329628
4900,0.8,334913
5000,0.8,340039
5100,0.8,345112
5200,0.9,350699
5300,0.9,356320
5400,0.9,361690
5500,0.8,366458
5600,0.9,371633
5700,0.9,376717
5800,0.9,381804
5900,0.8,386748
6000,0.8,391907
6100,0.8,396827
6200,0.8,401843
6300,0.8,407095
6400,0.8,412375
6500,0.8,417288
6600,0.8,422508
6700,0.8,427576
6800,0.8,432384
6900,0.8,437755
7000,0.8,442471
7100,0.9,447975
7200,0.9,453397
7300,0.9,459005
7400,0.9,464210
7500,0.9,469200
7600,0.8,474005
7700,0.8,479108
7800,0.9,484348
7900,0.8,489299
8000,0.8,494735
8100,0.8,499951
8200,0.9,505364
8300,0.9,510309
8400,0.9,515333
8500,0.9,520897
8600,0.9,526046
8700,0.9,530931
8800,0.9,536000
8900,0.9,541099
9000,0.9,546269
9100,0.9,551496
9200,0.9,556921
9300,1.0,562216
9400,0.9,567338
9500,0.9,572210
9600,0.9,577600
9700,0.9,582649
9800,0.8,587620
9900,0.8,593624
10000,0.9,598675
10100,0.9,603695
10200,0.9,609188
10300,0.9,614146
10400,0.8,619098
10500,0.8,623926
10600,0.9,628705
10700,0.8,633684
10800,0.9,638627
10900,0.9,643414
11000,0.9,648311
11100,0.9,653514
11200,0.9,658519
11300,0.9,663563
11400,0.9,668447
11500,0.8,673591
11600,0.9,679151
11700,0.8,684336
11800,0.8,689606
11900,0.8,694871
12000,0.9,700527
12100,0.9,705517
12200,0.8,710525
12300,0.9,715236
12400,0.9,720406
12500,0.8,725115
12600,0.8,729863
12700,0.9,734670
12800,0.9,739942
12900,0.9,745232
13000,0.9,750587
13100,0.9,755746
13200,0.9,760700
13300,0.9,765879
13400,0.8,770741
13500,0.9,775818
13600,0.9,781107
13700,0.9,785925
13800,0.9,790945
13900,0.9,795798
14000,1.0,800964
14100,0.9,806912
14200,0.9,812796
14300,1.0,818415
14400,1.0,823536
14500,0.9,828994
14600,0.9,833894
14700,0.9,839179
14800,0.9,844268
14900,1.0,849362
15000,0.9,854547
15100,0.9,859895
15200,0.9,865115
15300,0.9,870189
15400,0.9,875383
15500,0.9,880935
15600,0.9,885901
15700,0.9,890780
15800,0.9,896188
15900,0.9,901511
16000,0.9,906651
16100,0.9,911814
16200,0.9,916728
16300,0.9,921637
16400,0.9,926587
16500,0.9,931639
16600,0.9,936576
16700,0.9,941514
16800,0.9,946524
16900,0.9,951547
17000,0.9,956415
17100,0.9,961114
17200,0.9,966334
17300,0.9,971279
17400,0.9,976534
17500,0.9,981833
17600,0.9,986620
17700,0.9,991489
17800,1.0,997511
17900,0.9,1002328
18000,0.9,1007295
18100,0.9,1013079
18200,0.9,1018946
18300,0.9,1023813
18400,0.9,1029005
18500,0.9,1034000
18600,0.9,1039053
18700,0.9,1044602
18800,0.9,1049810
18900,0.9,1054953
19000,0.9,1059654
19100,0.9,1064566
19200,0.8,1069654
19300,0.9,1074431
19400,0.8,1079000
19500,0.9,1083872
19600,0.9,1088639
19700,0.9,1093473
19800,0.9,1098462
19900,0.9,1103327
20000,0.9,1108138
20100,0.8,1112889
20200,0.9,1118358
20300,0.8,1123022
20400,0.9,1128144
20500,0.9,1133373
20600,0.9,1138632
20700,0.8,1142937
20800,0.8,1147544
20900,0.9,1152640
21000,0.9,1157662
21100,0.9,1162618
21200,0.9,1167735
21300,0.9,1172906
21400,0.9,1178155
21500,0.9,1183129
21600,0.9,1187955
21700,0.9,1192969
21800,0.9,1198789
21900,0.9,1203643
22000,1.0,1208547
22100,0.9,1213519
22200,0.9,1218218
22300,1.0,1223619
22400,0.9,1228534
22500,0.9,1234307
22600,0.9,1239576
22700,0.9,1244388
22800,1.0,1249825
22900,0.9,1255454
23000,1.0,1260427
23100,0.9,1265537
23200,0.9,1270600
23300,1.0,1275693
23400,1.0,1280772
23500,1.0,1285981
23600,0.9,1291289
23700,1.0,1296343
23800,0.9,1301486
23900,0.9,1306695
24000,1.0,1311905
24100,0.9,1317363
24200,0.9,1322429
24300,0.9,1327268
24400,0.9,1332375
24500,0.9,1337554
24600,0.9,1342805
24700,0.9,1347726
24800,0.9,1352825
24900,0.9,1357595
25000,0.9,1362702
25100,0.9,1367621
25200,0.9,1372530
25300,0.9,1377527
25400,0.9,1382514
25500,0.9,1387622
25600,0.9,1392393
25700,0.9,1397096
25800,0.9,1402872
25900,0.9,1407824
26000,0.9,1412604
26100,0.9,1417579
26200,0.9,1422450
26300,0.9,1427252
26400,0.9,1432964
26500,0.9,1438047
26600,1.0,1443176
26700,0.9,1448021
