episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
130,130000,1.0
140,140000,2.0
151,150000,2.0
162,160000,2.0
172,170000,2.0
183,180000,1.0
197,190000,6.0
214,200000,12.0
231,210000,13.0
248,220000,14.0
281,230000,28.0
330,240000,46.0
398,250000,67.0
498,260000,99.0
590,270000,92.0
691,280000,101.0
775,290000,83.0
882,300000,107.0
975,310000,92.0
1067,320000,91.0
1183,330000,115.0
1288,340000,105.0
1407,350000,119.0
1527,360000,120.0
1649,370000,122.0
1768,380000,119.0
1874,390000,105.0
1994,400000,120.0
2118,410000,124.0
2245,420000,127.0
2366,430000,121.0
2482,440000,116.0
2599,450000,117.0
2705,460000,106.0
2825,470000,120.0
2949,480000,124.0
3060,490000,111.0
3177,500000,117.0
3301,510000,124.0
3425,520000,124.0
3551,530000,126.0
3663,540000,112.0
3792,550000,129.0
3916,560000,124.0
4042,570000,126.0
4167,580000,125.0
4298,590000,131.0
4422,600000,124.0
4543,610000,121.0
4667,620000,124.0
4793,630000,126.0
4922,640000,129.0
5048,650000,126.0
5165,660000,117.0
5293,670000,128.0
5421,680000,128.0
5546,690000,125.0
5673,700000,127.0
5794,710000,121.0
5923,720000,129.0
6050,730000,127.0
6177,740000,127.0
6300,750000,123.0
6427,760000,127.0
6553,770000,126.0
6674,780000,121.0
6794,790000,121.0
6915,800000,120.0
7039,810000,124.0
7165,820000,126.0
7290,830000,125.0
7422,840000,132.0
7544,850000,122.0
7668,860000,124.0
7792,870000,124.0
7923,880000,131.0
8052,890000,129.0
8179,900000,127.0
8309,910000,130.0
8434,920000,125.0
8564,930000,130.0
8693,940000,129.0
8823,950000,130.0
8949,960000,126.0
9078,970000,129.0
9198,980000,120.0
9328,990000,130.0
9456,1000000,128.0
9582,1010000,126.0
9703,1020000,121.0
9832,1030000,129.0
9959,1040000,127.0
10087,1050000,128.0
10220,1060000,133.0
10350,1070000,130.0
10479,1080000,129.0
10611,1090000,132.0
10746,1100000,135.0
10873,1110000,127.0
11010,1120000,137.0
11143,1130000,133.0
11278,1140000,135.0
11408,1150000,130.0
11537,1160000,129.0
11666,1170000,129.0
11799,1180000,133.0
11931,1190000,132.0
12059,1200000,128.0
12198,1210000,139.0
12330,1220000,132.0
12464,1230000,134.0
12602,1240000,138.0
12741,1250000,139.0
12880,1260000,139.0
13019,1270000,139.0
13156,1280000,137.0
13294,1290000,138.0
13432,1300000,138.0
13570,1310000,138.0
13711,1320000,141.0
13853,1330000,142.0
13993,1340000,140.0
14131,1350000,138.0
14270,1360000,139.0
14406,1370000,136.0
14543,1380000,137.0
14683,1390000,140.0
14815,1400000,132.0
14955,1410000,140.0
15092,1420000,137.0
15232,1430000,140.0
15372,1440000,140.0
15511,1450000,139.0
15651,1460000,141.0
15791,1470000,139.0
15927,1480000,136.0
16067,1490000,140.0
16206,1500000,139.0
16344,1510000,138.0
16483,1520000,139.0
16622,1530000,139.0
16761,1540000,139.0
16899,1550000,138.0
17038,1560000,139.0
17176,1570000,138.0
17316,1580000,140.0
17455,1590000,139.0
17594,1600000,139.0
17732,1610000,138.0
17870,1620000,138.0
18008,1630000,138.0
18147,1640000,140.0
18287,1650000,139.0
18425,1660000,138.0
18564,1670000,139.0
18700,1680000,136.0
18837,1690000,137.0
18975,1700000,138.0
19114,1710000,139.0
19251,1720000,137.0
19389,1730000,138.0
19527,1740000,138.0
19665,1750000,138.0
19801,1760000,136.0
19940,1770000,139.0
20078,1780000,138.0
20218,1790000,140.0
20357,1800000,139.0
20498,1810000,141.0
20636,1820000,138.0
20775,1830000,139.0
20915,1840000,140.0
21055,1850000,140.0
21194,1860000,139.0
21334,1870000,140.0
21469,1880000,135.0
21611,1890000,142.0
21749,1900000,138.0
21889,1910000,140.0
22027,1920000,138.0
22167,1930000,140.0
22305,1940000,138.0
22443,1950000,138.0
22581,1960000,138.0
22720,1970000,139.0
22858,1980000,138.0
22998,1990000,140.0
23137,2000000,139.0
