episodes,mean 100 episode reward,steps
100,-593.6,98999
200,-573.4,198450
300,308.6,254148
400,817.7,281499
500,739.8,310231
600,802.8,335116
700,882.6,354915
800,890.8,373299
900,897.6,390534
1000,899.7,407427
1100,900.8,424104
1200,899.2,441084
1300,898.8,458138
1400,883.4,476083
1500,838.4,496665
1600,884.1,514481
1700,401.9,559727
1800,648.1,592091
1900,546.5,630162
2000,506.8,671558
2100,517.3,711080
2200,830.7,732931
2300,797.5,757092
2400,869.1,775845
2500,810.7,797992
2600,650.7,830898
2700,744.7,857836
2800,22.0,924854
2900,339.3,975260
3000,744.2,1001978
3100,826.7,1023032
3200,882.5,1041442
3300,827.8,1062262
3400,780.5,1086026
3500,823.4,1107639
3600,854.4,1127285
3700,748.9,1153446
3800,732.8,1180369
3900,673.5,1210644
4000,781.7,1234286
4100,857.9,1253433
4200,789.6,1277442
4300,808.5,1301709
4400,891.1,1320345
4500,844.1,1342017
4600,864.0,1361895
4700,850.5,1382390
4800,899.3,1399541
4900,723.3,1426431
5000,-544.0,1524737
5100,-590.4,1624737
5200,-587.6,1724737
5300,-588.5,1824737
5400,-583.8,1924737
5500,-574.8,2024075
5600,-591.4,2124075
5700,-595.2,2224075
5800,-594.5,2324075
5900,-574.9,2423719
6000,-576.3,2523719
6100,-588.4,2623719
6200,-594.9,2723719
6300,-592.8,2823719
6400,-591.2,2923719
