episodes,mean 100 episode reward,steps
100,451.7,43113
200,904.9,59318
300,910.2,74584
400,914.7,89111
500,923.6,102118
600,922.1,115369
700,927.0,127785
800,926.7,140250
900,928.1,152472
1000,928.2,164697
1100,924.8,177497
1200,925.5,190187
1300,928.8,202293
1400,929.3,214338
1500,930.4,226193
1600,932.5,237703
1700,932.0,249321
1800,933.8,260669
1900,934.4,271956
2000,938.7,282551
2100,937.6,293354
2200,939.2,303902
2300,940.3,314295
2400,941.8,324439
2500,942.0,334553
2600,942.6,344569
2700,943.1,354501
2800,945.4,364056
2900,945.2,373640
3000,945.3,383204
3100,945.4,392754
3200,947.3,402013
3300,944.7,411722
3400,945.9,421219
3500,945.9,430699
3600,947.8,439862
3700,948.4,448905
3800,946.3,458335
3900,947.8,467487
4000,946.2,476910
4100,948.6,485911
4200,947.5,495118
4300,947.1,504379
4400,946.6,513725
4500,948.6,522702
4600,949.3,531594
4700,950.2,540300
4800,948.9,549256
4900,949.6,558101
5000,948.9,567055
5100,933.7,576899
5200,949.4,585805
5300,949.5,594679
5400,950.6,603356
5500,949.5,612242
5600,951.1,620854
5700,949.2,629820
5800,950.6,638533
5900,949.7,647391
6000,950.3,656160
6100,949.5,665084
6200,949.9,673908
6300,950.4,682658
6400,949.6,691563
6500,949.8,700414
6600,949.9,709251
6700,950.7,717935
6800,950.0,726753
6900,949.8,735590
7000,949.6,744468
7100,949.9,753331
7200,950.6,762071
7300,950.7,770791
7400,949.5,779735
7500,949.9,788594
7600,949.4,797531
7700,949.6,806422
7800,949.0,815399
7900,949.2,824375
8000,949.3,833327
8100,950.3,842084
8200,948.7,851124
8300,949.0,860106
8400,950.3,868854
8500,950.8,877517
8600,950.7,886181
8700,950.1,894969
8800,950.2,903728
8900,949.8,912578
9000,950.0,921388
9100,949.7,930242
9200,950.8,938914
9300,949.9,947760
9400,949.5,956636
9500,948.8,965651
9600,949.4,974580
9700,950.3,983354
9800,950.0,992194
9900,949.7,1001087
10000,950.5,1009839
10100,950.4,1018590
10200,950.2,1027394
10300,950.3,1036164
10400,951.0,1044834
10500,951.5,1053417
10600,950.7,1062128
10700,950.1,1070955
10800,935.3,1080623
10900,950.5,1089434
11000,951.5,1098061
11100,952.5,1106514
11200,950.3,1115355
11300,950.8,1124139
11400,951.2,1132837
11500,951.8,1141434
11600,951.1,1150133
11700,951.6,1158753
11800,949.2,1167781
11900,951.2,1176466
12000,950.8,1185228
12100,951.0,1193944
12200,951.3,1202597
12300,951.8,1211201
12400,951.4,1219839
12500,951.9,1228400
12600,951.3,1237059
12700,935.7,1246681
12800,950.8,1255415
12900,951.7,1264019
13000,950.5,1272830
13100,951.6,1281453
13200,951.6,1290088
13300,950.9,1298823
13400,950.8,1307585
13500,951.0,1316317
13600,950.9,1325067
13700,952.1,1333593
13800,950.7,1342377
