episodes,mean 100 episode reward,steps
100,-405.9,98999
200,1052.5,198999
300,3222.7,298999
400,3601.5,398999
500,4215.8,498999
600,4968.1,598999
700,4984.3,698999
800,5164.0,798999
900,5598.6,898999
1000,5482.2,998999
1100,5520.8,1098999
1200,5863.3,1198999
1300,5763.7,1298999
1400,6044.3,1398999
1500,6066.7,1498999
1600,6039.1,1598999
1700,6176.3,1698999
1800,6132.1,1798999
1900,6071.9,1898999
2000,6142.0,1998999
2100,6104.6,2098999
2200,6059.0,2198999
2300,5751.5,2298999
2400,5579.6,2398999
2500,6155.8,2498999
2600,5956.0,2598999
2700,6111.5,2698999
2800,5578.5,2798999
2900,5396.4,2898999
3000,5536.2,2998999
