episodes,mean 100 episode reward,steps
100,0.7,30652
200,0.6,60622
300,0.7,88930
400,0.7,115667
500,0.6,143666
600,0.7,167372
700,0.7,193956
800,0.7,217398
900,0.7,240313
1000,0.8,263102
1100,0.8,286285
1200,0.7,307823
1300,0.8,330311
1400,0.8,351233
1500,0.7,375030
1600,0.7,397630
1700,0.7,417791
1800,0.8,437995
1900,0.7,456993
2000,0.8,475820
2100,0.8,494203
2200,0.7,514905
2300,0.8,532568
2400,0.8,550512
2500,0.8,567676
2600,0.8,584934
2700,0.8,601725
2800,0.8,618447
2900,0.8,635821
3000,0.8,653251
3100,0.8,669845
3200,0.8,687053
3300,0.8,702119
3400,0.8,720967
3500,0.8,737554
3600,0.7,753013
3700,0.8,770390
3800,0.8,788114
3900,0.8,803463
4000,0.8,817427
4100,0.8,832912
4200,0.8,851427
4300,0.8,868071
4400,0.8,884209
4500,0.8,902126
4600,0.8,917429
4700,0.7,936954
4800,0.8,952329
4900,0.8,967923
5000,0.8,983966
5100,0.8,998311
5200,0.8,1012130
5300,0.7,1030129
5400,0.8,1047078
5500,0.8,1063666
5600,0.7,1084347
5700,0.7,1103054
5800,0.8,1118389
5900,0.7,1136400
6000,0.8,1150728
6100,0.8,1165089
6200,0.8,1181673
6300,0.8,1194574
6400,0.7,1213114
6500,0.8,1229122
6600,0.8,1245558
6700,0.8,1263991
6800,0.7,1282803
6900,0.7,1302842
7000,0.8,1320430
7100,0.7,1338677
7200,0.8,1357544
7300,0.7,1378592
7400,0.8,1398144
7500,0.8,1415673
7600,0.8,1433134
7700,0.8,1449262
7800,0.7,1466932
7900,0.7,1485146
8000,0.8,1504037
8100,0.8,1520694
8200,0.8,1538811
8300,0.7,1555856
8400,0.8,1572770
8500,0.8,1590340
8600,0.8,1608012
8700,0.8,1626722
8800,0.7,1645726
8900,0.7,1666184
9000,0.8,1685227
9100,0.7,1707413
9200,0.7,1728030
9300,0.7,1748206
9400,0.7,1767187
9500,0.7,1785082
9600,0.7,1806608
9700,0.8,1825236
9800,0.8,1841332
9900,0.8,1856893
10000,0.7,1875226
10100,0.8,1895689
10200,0.7,1915797
10300,0.8,1932876
10400,0.7,1952278
10500,0.8,1971840
10600,0.7,1992580
