episodes,mean 100 episode reward,steps
100,-504.0,98999
200,2144.6,198999
300,4592.0,298999
400,4665.7,398999
500,4520.3,498999
600,4896.4,598999
700,5138.2,698999
800,5285.3,798999
900,5262.6,898999
1000,5497.9,998999
1100,5520.0,1098999
1200,5618.7,1198999
1300,5499.2,1298999
1400,5629.7,1398999
1500,5388.7,1498999
1600,5491.1,1598999
1700,5664.9,1698999
1800,5750.5,1798999
1900,5664.7,1898999
2000,5718.5,1998999
2100,5882.1,2098999
2200,5943.0,2198999
2300,5795.4,2298999
2400,5691.5,2398999
2500,5797.5,2498999
2600,5951.3,2598999
2700,5732.5,2698999
2800,5746.5,2798999
2900,5816.3,2898999
3000,5905.6,2998999
