episodes,mean 100 episode reward,steps
100,0.0,6102
200,0.0,12041
300,0.0,18293
400,0.1,24576
500,0.0,30689
600,0.1,37090
700,0.1,44381
800,0.2,50973
900,0.1,56981
1000,0.2,63020
1100,0.2,69483
1200,0.2,75526
1300,0.2,81228
1400,0.4,86842
1500,0.3,92045
1600,0.5,97586
1700,0.5,102846
1800,0.6,107993
1900,0.6,112930
2000,0.6,117820
2100,0.6,122846
2200,0.6,127992
2300,0.6,132818
2400,0.7,137603
2500,0.7,142122
2600,0.8,146635
2700,0.8,151112
2800,0.8,155864
2900,0.8,160187
3000,0.9,164214
3100,0.9,168555
3200,0.9,172651
3300,0.9,176721
3400,0.8,180541
3500,0.8,184464
3600,0.9,188179
3700,0.9,191924
3800,0.9,195517
3900,0.9,199176
4000,0.9,202596
4100,1.0,206346
4200,0.9,209906
4300,0.9,213546
4400,0.9,216935
4500,0.9,220430
4600,0.9,224077
4700,1.0,227450
4800,0.9,231026
4900,0.9,234530
5000,0.9,238177
5100,0.9,241734
5200,0.9,245192
5300,0.9,248695
5400,1.0,252244
5500,1.0,255715
5600,1.0,259298
5700,1.0,262596
5800,0.9,266193
5900,0.9,269661
6000,0.9,273324
6100,0.9,276924
6200,0.9,280472
6300,1.0,283945
6400,0.9,287152
6500,1.0,290480
6600,0.9,293892
6700,1.0,297171
6800,0.9,300698
6900,0.9,304124
7000,0.9,307517
7100,0.9,311157
7200,1.0,314629
7300,0.9,318173
7400,0.9,321672
7500,0.9,325158
7600,0.9,328637
7700,0.9,331949
7800,1.0,335408
7900,1.0,338897
8000,0.9,342251
8100,0.9,345758
8200,0.9,348956
8300,0.9,352433
8400,0.9,355844
8500,0.9,359285
8600,0.9,362886
8700,1.0,366342
8800,0.9,369608
8900,0.9,372953
9000,0.9,376349
9100,0.9,379645
9200,1.0,383330
9300,1.0,386773
9400,0.9,390168
9500,0.9,393763
9600,1.0,397327
9700,1.0,400748
9800,0.9,404376
9900,0.9,407685
10000,1.0,411107
10100,0.9,414587
10200,0.9,418230
10300,0.9,421858
10400,0.9,425278
10500,0.9,428610
10600,1.0,431994
10700,0.9,435433
10800,1.0,438865
10900,0.9,442375
11000,0.9,445782
11100,0.9,449146
11200,0.9,452594
11300,0.9,456157
11400,0.8,459639
11500,0.9,463154
11600,0.9,466806
11700,0.9,470295
11800,1.0,473869
11900,0.9,477197
12000,0.8,480770
12100,0.9,484355
12200,0.9,487783
12300,0.9,491399
12400,0.9,494968
12500,0.9,498758
12600,1.0,502091
12700,0.9,505490
12800,0.9,509043
12900,0.9,512449
13000,0.9,516108
13100,0.9,519598
13200,0.9,523142
13300,0.9,526663
13400,0.9,530058
13500,0.9,533509
13600,1.0,537055
13700,0.9,540587
13800,1.0,544185
13900,1.0,547655
14000,0.9,551156
14100,1.0,554746
14200,0.9,558098
14300,0.9,561590
14400,0.9,564847
14500,0.8,568320
14600,0.9,571811
14700,0.9,575360
14800,0.9,578818
14900,0.9,582216
15000,0.9,585657
15100,0.8,589167
15200,1.0,592646
15300,0.9,596309
15400,1.0,599955
15500,0.9,603456
15600,0.9,606940
15700,0.9,610397
15800,0.9,613819
15900,0.9,617322
16000,0.9,620755
16100,0.9,624199
16200,0.9,627656
16300,0.9,631167
16400,0.9,634537
16500,0.9,637913
16600,0.9,641334
16700,1.0,644649
16800,0.9,648344
16900,0.9,651778
17000,0.9,655027
17100,0.9,658399
17200,0.9,662070
17300,0.9,665679
17400,0.9,669174
17500,0.9,672638
17600,0.9,676103
17700,0.9,679473
17800,0.9,682977
17900,0.9,686579
18000,0.9,689982
18100,0.9,693428
18200,0.9,696890
18300,0.9,700406
18400,0.9,704005
18500,0.9,707334
18600,1.0,710873
18700,0.9,714337
18800,0.9,717602
18900,0.9,721159
19000,0.8,724616
19100,0.9,728044
19200,0.9,731353
19300,0.9,734794
19400,0.9,738222
19500,0.9,741824
19600,0.9,745280
19700,1.0,748783
19800,0.9,752088
19900,0.9,755651
20000,0.9,759269
20100,0.9,762760
20200,0.9,766302
20300,0.9,769863
20400,0.9,773349
20500,0.9,776744
20600,0.9,780157
20700,1.0,783726
20800,0.9,787144
20900,1.0,790801
21000,0.9,794047
21100,0.9,797646
21200,0.9,801186
21300,0.9,804649
21400,0.9,808171
21500,0.9,811728
21600,0.9,815231
21700,1.0,818867
21800,1.0,822281
21900,1.0,825775
22000,0.9,829318
22100,0.9,832604
22200,0.9,836003
22300,0.9,839367
22400,0.9,842704
22500,0.9,846214
22600,0.9,849639
22700,0.9,853089
22800,0.9,856595
22900,0.9,860183
23000,0.9,863539
23100,0.9,867022
23200,0.9,870557
23300,0.9,873934
23400,0.9,877313
23500,0.9,880691
23600,0.9,884344
23700,0.9,887894
23800,1.0,891438
23900,0.9,894886
24000,0.9,898329
24100,0.9,902012
24200,1.0,905538
24300,0.9,909010
24400,0.9,912360
24500,1.0,915876
24600,1.0,919263
24700,0.9,922719
24800,0.9,926210
24900,0.9,929843
25000,0.9,933282
25100,0.9,936562
25200,0.9,939917
25300,0.9,943239
25400,0.9,946871
25500,0.9,950392
25600,0.9,953765
25700,0.9,957355
25800,1.0,960691
25900,0.9,964147
26000,1.0,967734
26100,0.9,971090
26200,0.9,974531
26300,0.9,978149
26400,0.9,981714
26500,0.9,985218
26600,0.9,988692
26700,0.9,991956
26800,0.9,995377
26900,0.9,998678
27000,0.9,1002082
27100,0.9,1005475
27200,0.9,1008953
27300,1.0,1012398
27400,0.9,1015907
27500,0.9,1019438
27600,0.9,1023150
27700,0.9,1026633
27800,0.9,1030083
27900,0.9,1033447
28000,0.9,1036888
28100,0.9,1040259
28200,0.9,1043680
28300,0.9,1047034
28400,0.9,1050493
28500,0.9,1053800
28600,0.9,1057264
28700,0.9,1060619
28800,1.0,1064310
28900,0.9,1067737
29000,0.9,1071268
29100,0.9,1074596
29200,0.9,1078044
29300,0.9,1081629
29400,0.8,1085004
29500,0.9,1088534
29600,0.9,1092091
29700,0.9,1095622
29800,0.9,1099186
29900,0.9,1102888
30000,0.9,1106329
30100,0.9,1109743
30200,0.9,1113181
30300,0.9,1116675
30400,0.9,1120278
30500,0.9,1123817
30600,0.9,1127500
30700,0.9,1130959
30800,0.9,1134435
30900,0.9,1137817
31000,0.8,1141291
31100,0.9,1144987
31200,1.0,1148335
31300,0.9,1151852
31400,0.8,1155264
31500,0.9,1158906
31600,0.8,1162454
31700,0.9,1165802
31800,0.9,1169259
31900,1.0,1172863
32000,0.9,1176226
32100,0.9,1179844
32200,0.9,1183408
32300,0.9,1186756
32400,0.9,1190070
32500,0.9,1193441
32600,0.9,1196857
32700,0.9,1200474
32800,0.9,1203970
32900,0.9,1207404
33000,0.9,1210933
33100,0.9,1214264
33200,0.9,1217540
33300,0.9,1220889
33400,0.9,1224311
33500,0.9,1227707
33600,0.9,1231167
33700,0.9,1234607
33800,1.0,1238156
33900,0.9,1241475
34000,0.9,1244874
34100,0.9,1248227
34200,1.0,1251620
34300,0.9,1254930
34400,0.9,1258386
34500,0.9,1261796
34600,1.0,1265249
34700,0.9,1268603
34800,0.9,1271916
34900,0.9,1275417
35000,0.9,1278971
35100,0.9,1282560
35200,0.9,1286117
35300,0.9,1289450
35400,0.9,1292936
35500,0.9,1296381
35600,0.9,1299979
35700,0.9,1303491
35800,1.0,1307174
35900,1.0,1310590
36000,0.9,1313918
36100,0.9,1317556
36200,1.0,1321183
36300,0.9,1324732
36400,0.9,1328216
36500,0.9,1331649
36600,0.9,1335088
36700,0.9,1338611
36800,0.9,1342162
36900,0.9,1345575
37000,0.9,1349055
37100,0.8,1352302
37200,0.9,1355985
37300,0.8,1359576
37400,1.0,1363287
37500,0.9,1366802
37600,0.9,1370510
37700,1.0,1373987
37800,0.9,1377196
37900,0.9,1380818
38000,1.0,1384242
38100,0.9,1387689
38200,0.9,1391186
38300,0.9,1394608
38400,0.9,1398041
38500,0.9,1401415
38600,0.9,1404748
38700,0.9,1408092
38800,1.0,1411616
38900,0.9,1415085
39000,0.9,1418407
39100,0.9,1421936
39200,0.9,1425535
39300,0.9,1428788
39400,0.9,1432111
39500,0.9,1435457
39600,0.9,1439042
39700,0.9,1442429
39800,0.9,1445749
39900,0.9,1449197
40000,0.9,1452759
40100,0.9,1456198
40200,0.9,1459748
40300,0.9,1463243
40400,0.9,1466672
40500,0.9,1470175
40600,0.9,1473679
40700,0.9,1477412
40800,0.9,1481036
40900,0.9,1484586
41000,0.9,1488161
41100,0.9,1491665
41200,0.9,1495155
41300,0.9,1498569
41400,0.9,1501877
41500,0.9,1505291
41600,0.9,1508746
41700,0.9,1512403
41800,0.9,1516030
41900,0.9,1519487
42000,0.9,1522960
42100,0.9,1526401
42200,0.9,1529826
42300,0.9,1533216
42400,0.9,1536830
42500,0.9,1540341
42600,0.9,1543803
42700,0.8,1547023
42800,0.9,1550711
42900,0.9,1554397
43000,0.9,1558094
43100,0.9,1561592
43200,0.9,1564987
43300,0.9,1568579
43400,1.0,1572039
43500,0.9,1575674
43600,0.9,1579420
43700,0.9,1583029
43800,0.9,1586779
43900,0.9,1590398
44000,0.9,1593961
44100,0.9,1597235
44200,0.9,1600783
44300,0.9,1604067
44400,0.9,1607512
44500,0.9,1610988
44600,0.9,1614396
44700,0.9,1618074
44800,0.9,1621603
44900,0.9,1625145
45000,0.9,1628549
45100,1.0,1632028
45200,0.9,1635614
45300,0.9,1639159
45400,0.9,1642800
45500,0.9,1646247
45600,0.9,1649694
45700,0.9,1653235
45800,1.0,1656920
45900,0.9,1660365
46000,0.8,1663859
46100,0.9,1667280
46200,0.9,1670679
46300,0.9,1674198
46400,0.9,1677474
46500,0.8,1680922
46600,0.9,1684486
46700,0.9,1687881
46800,0.9,1691529
46900,0.9,1695231
47000,0.9,1698815
47100,0.9,1702524
47200,0.9,1705917
47300,0.9,1709464
47400,0.9,1712899
47500,0.9,1716398
47600,0.9,1719993
47700,0.9,1723344
47800,0.9,1726933
47900,0.9,1730515
48000,0.9,1734123
48100,0.9,1737628
48200,0.9,1741267
48300,1.0,1744614
48400,0.9,1748117
48500,0.9,1751644
48600,0.9,1755103
48700,0.9,1758384
48800,0.9,1761789
48900,0.9,1765457
49000,0.9,1769196
49100,0.9,1772936
49200,0.9,1776586
49300,0.9,1780176
49400,0.8,1783567
49500,0.9,1786928
49600,0.9,1790588
49700,0.9,1794034
49800,0.9,1797580
49900,0.9,1801299
50000,0.9,1804741
50100,0.9,1808233
50200,0.9,1811674
50300,0.9,1814976
50400,0.9,1818429
50500,0.9,1822010
50600,0.9,1825265
50700,0.9,1828777
50800,0.9,1832365
50900,0.9,1835982
51000,0.9,1839308
51100,0.9,1842793
51200,0.9,1846226
51300,0.9,1849691
51400,0.9,1853264
51500,0.9,1856781
51600,0.9,1860246
51700,0.9,1863739
51800,0.9,1867291
51900,0.9,1870966
52000,0.9,1874445
52100,0.9,1877795
52200,1.0,1881455
52300,0.9,1885038
52400,0.8,1888491
52500,0.9,1891964
52600,0.9,1895339
52700,0.9,1898982
52800,0.9,1902483
52900,0.9,1905852
53000,0.9,1909500
53100,0.9,1913018
53200,0.9,1916503
53300,1.0,1920045
53400,0.9,1923382
53500,0.9,1926854
53600,0.9,1930419
53700,0.9,1933851
53800,0.9,1937317
53900,0.9,1940592
54000,0.9,1944145
54100,0.9,1947610
54200,1.0,1951358
