episodes,steps,total reward
10,10000,1.0
21,20000,3.0
34,30000,4.0
44,40000,2.0
55,50000,3.0
66,60000,1.0
76,70000,0.0
87,80000,2.0
99,90000,3.0
110,100000,2.0
121,110000,2.0
131,120000,2.0
141,130000,1.0
154,140000,3.0
165,150000,3.0
176,160000,2.0
187,170000,2.0
197,180000,2.0
209,190000,2.0
219,200000,2.0
230,210000,1.0
240,220000,1.0
250,230000,1.0
260,240000,0.0
271,250000,1.0
281,260000,1.0
292,270000,1.0
302,280000,2.0
312,290000,0.0
322,300000,0.0
333,310000,2.0
343,320000,1.0
353,330000,0.0
363,340000,0.0
374,350000,1.0
384,360000,0.0
394,370000,0.0
404,380000,0.0
414,390000,0.0
424,400000,1.0
435,410000,1.0
445,420000,1.0
455,430000,2.0
465,440000,0.0
475,450000,0.0
485,460000,0.0
495,470000,0.0
505,480000,0.0
515,490000,0.0
525,500000,0.0
536,510000,1.0
547,520000,1.0
557,530000,1.0
567,540000,0.0
577,550000,0.0
587,560000,0.0
597,570000,0.0
607,580000,0.0
618,590000,1.0
628,600000,0.0
638,610000,1.0
648,620000,0.0
658,630000,0.0
668,640000,0.0
678,650000,0.0
688,660000,0.0
698,670000,0.0
709,680000,1.0
719,690000,0.0
729,700000,0.0
740,710000,2.0
750,720000,0.0
760,730000,1.0
771,740000,1.0
781,750000,1.0
791,760000,0.0
801,770000,0.0
811,780000,0.0
821,790000,1.0
831,800000,0.0
841,810000,0.0
851,820000,0.0
861,830000,0.0
871,840000,0.0
881,850000,0.0
891,860000,1.0
902,870000,1.0
912,880000,0.0
922,890000,1.0
932,900000,0.0
942,910000,0.0
952,920000,0.0
962,930000,0.0
972,940000,0.0
983,950000,1.0
994,960000,1.0
1004,970000,0.0
1014,980000,0.0
1024,990000,0.0
1034,1000000,1.0
1045,1010000,1.0
1055,1020000,0.0
1066,1030000,1.0
1076,1040000,1.0
1087,1050000,3.0
1098,1060000,1.0
1109,1070000,1.0
1120,1080000,2.0
1131,1090000,2.0
1142,1100000,2.0
1152,1110000,1.0
1162,1120000,1.0
1173,1130000,1.0
1185,1140000,3.0
1196,1150000,1.0
1206,1160000,1.0
1217,1170000,2.0
1227,1180000,0.0
1238,1190000,1.0
1248,1200000,0.0
1258,1210000,0.0
1268,1220000,1.0
1278,1230000,0.0
1288,1240000,0.0
1299,1250000,1.0
1309,1260000,0.0
1319,1270000,0.0
1329,1280000,0.0
1340,1290000,3.0
1350,1300000,1.0
1360,1310000,0.0
1370,1320000,0.0
1380,1330000,0.0
1390,1340000,0.0
1400,1350000,1.0
1410,1360000,0.0
1421,1370000,2.0
1432,1380000,1.0
1442,1390000,1.0
1453,1400000,1.0
1463,1410000,0.0
1473,1420000,0.0
1483,1430000,0.0
1493,1440000,0.0
1504,1450000,2.0
1514,1460000,0.0
1525,1470000,1.0
1536,1480000,1.0
1546,1490000,1.0
1557,1500000,3.0
1567,1510000,0.0
1577,1520000,0.0
1588,1530000,1.0
1598,1540000,0.0
1609,1550000,1.0
1620,1560000,1.0
1630,1570000,1.0
1640,1580000,0.0
1650,1590000,0.0
1660,1600000,0.0
1671,1610000,3.0
1681,1620000,0.0
1692,1630000,2.0
1702,1640000,0.0
1712,1650000,1.0
1722,1660000,0.0
1732,1670000,0.0
1742,1680000,0.0
1752,1690000,0.0
1762,1700000,0.0
1772,1710000,0.0
1782,1720000,0.0
1793,1730000,1.0
1803,1740000,0.0
1813,1750000,0.0
1823,1760000,0.0
1833,1770000,0.0
1843,1780000,0.0
1853,1790000,0.0
1863,1800000,0.0
1873,1810000,0.0
1883,1820000,0.0
1893,1830000,0.0
1903,1840000,0.0
1913,1850000,1.0
1923,1860000,1.0
1933,1870000,0.0
1943,1880000,0.0
1953,1890000,0.0
1964,1900000,1.0
1974,1910000,0.0
1984,1920000,1.0
1994,1930000,0.0
2004,1940000,0.0
2015,1950000,1.0
2026,1960000,2.0
2036,1970000,1.0
2047,1980000,1.0
2057,1990000,1.0
2068,2000000,1.0
