# {"t_start": 1598841123.5754135, "env_id": "Water-M9-v0"} 
r,l,t
1.0,336,4.435367
0.0,600,4.980385
1.0,111,6.093292
1.0,519,10.76033
1.0,419,14.539284
0.0,600,19.866422
1.0,229,21.952113
1.0,233,24.030907
0.0,77,24.730248
0.0,62,25.287677
1.0,399,28.895021
1.0,215,30.809609
1.0,327,33.756355
1.0,379,37.157081
1.0,524,41.858409
1.0,167,43.374218
1.0,481,47.682688
1.0,367,50.983028
0.0,14,51.107777
0.0,91,51.918144
1.0,487,56.299695
1.0,291,58.929822
1.0,239,61.089298
0.0,600,66.458064
1.0,560,71.491451
1.0,349,74.643456
1.0,326,77.620384
1.0,395,81.172607
1.0,122,82.280626
0.0,34,82.580624
1.0,300,85.298634
1.0,527,90.074795
1.0,126,91.214164
1.0,252,93.495922
1.0,325,96.386769
0.0,600,101.728193
1.0,243,103.901122
0.0,600,109.297725
0.0,63,109.85857
0.0,17,110.008698
1.0,120,111.084287
1.0,352,114.225773
1.0,219,116.193563
1.0,515,120.816378
1.0,416,124.562237
1.0,413,128.269617
0.0,600,133.677069
1.0,577,138.900425
0.0,34,139.204446
0.0,69,139.817302
1.0,38,140.160385
1.0,548,145.069382
1.0,325,147.961644
0.0,600,153.365188
1.0,485,157.727531
1.0,316,160.573846
1.0,477,164.874629
0.0,600,170.254203
0.0,33,170.546583
0.0,41,170.901735
1.0,106,171.871459
1.0,427,175.719207
0.0,600,181.112476
1.0,442,185.077485
1.0,564,190.181756
1.0,547,195.106816
1.0,456,199.216768
1.0,585,204.476681
0.0,189,206.169623
0.0,12,206.280581
1.0,168,207.770325
1.0,392,211.359979
1.0,141,212.643383
1.0,491,217.067567
1.0,477,221.371618
1.0,312,224.179474
0.0,600,229.568482
1.0,344,232.671856
0.0,16,232.817757
0.0,45,233.218677
1.0,101,234.112538
1.0,243,236.303744
1.0,348,239.422163
1.0,532,244.225612
1.0,429,248.10213
1.0,276,250.621428
0.0,600,256.040288
1.0,389,259.515726
0.0,49,259.944085
0.0,16,260.09135
1.0,291,262.736489
1.0,543,267.595799
1.0,200,269.40735
1.0,229,271.469696
1.0,221,273.449499
1.0,262,275.803308
1.0,375,279.146669
1.0,406,282.810456
0.0,19,282.985245
0.0,54,283.46137
1.0,269,285.863573
0.0,600,291.263743
1.0,456,295.319498
1.0,459,299.451262
0.0,600,304.884876
1.0,235,306.989809
1.0,328,309.95098
1.0,283,312.514938
0.0,148,313.836545
0.0,28,314.090513
1.0,260,316.415764
1.0,172,317.949028
1.0,253,320.192974
1.0,80,320.912535
1.0,456,325.004925
1.0,372,328.380199
1.0,183,330.00393
0.0,600,335.387594
0.0,50,335.83777
0.0,20,336.014149
1.0,280,338.543757
1.0,85,339.293633
1.0,74,339.962058
1.0,179,341.587391
1.0,493,346.013449
0.0,600,351.445558
1.0,431,355.316069
1.0,419,359.126955
0.0,15,359.257614
0.0,28,359.503076
0.0,600,364.915222
1.0,243,367.109797
1.0,291,369.745288
1.0,189,371.441388
1.0,207,373.305777
1.0,285,375.882351
1.0,473,380.171463
0.0,600,385.562402
0.0,34,385.849311
0.0,38,386.191547
1.0,268,388.604954
0.0,600,394.030915
1.0,170,395.541171
1.0,426,399.383927
1.0,505,403.966116
0.0,600,409.361201
1.0,410,413.044977
0.0,600,418.478863
0.0,19,418.645562
0.0,35,418.944625
1.0,186,420.614377
1.0,91,421.450892
1.0,261,423.850791
1.0,164,425.333074
0.0,600,430.744703
0.0,600,436.112353
1.0,348,439.233974
0.0,600,444.644567
0.0,11,444.742763
0.0,13,444.857466
1.0,168,446.385369
1.0,128,447.556113
1.0,122,448.655241
1.0,510,453.279358
1.0,336,456.313581
1.0,107,457.276532
1.0,370,460.626413
0.0,600,466.029387
0.0,96,466.884724
0.0,20,467.067345
1.0,34,467.383238
0.0,600,472.770388
1.0,170,474.331849
1.0,438,478.292703
1.0,321,481.188336
1.0,461,485.336726
1.0,318,488.174647
0.0,600,493.533958
0.0,21,493.727409
0.0,11,493.821579
1.0,134,495.020488
0.0,600,500.408963
0.0,600,505.797194
1.0,563,510.881106
0.0,600,516.248774
1.0,221,518.275606
0.0,600,523.69127
1.0,595,529.030874
0.0,19,529.203604
0.0,80,529.939095
1.0,143,531.209134
1.0,187,532.90535
1.0,198,534.696385
0.0,600,540.079531
0.0,600,545.457048
0.0,600,550.850699
1.0,578,556.031482
1.0,480,560.362042
0.0,21,560.554177
0.0,82,561.304537
1.0,600,566.691176
1.0,137,567.917179
