% time spent exploring,episodes,mean 100 episode reward,steps
85,100,0.7,29863
70,200,0.6,59007
57,300,0.7,86797
43,400,0.7,113425
30,500,0.8,140421
19,600,0.7,163289
7,700,0.8,187569
1,800,0.8,209684
1,900,0.7,232306
1,1000,0.7,254421
1,1100,0.8,275846
1,1200,0.8,296205
1,1300,0.8,316458
1,1400,0.7,338347
1,1500,0.7,362752
1,1600,0.7,382912
1,1700,0.8,400935
1,1800,0.7,420559
1,1900,0.7,441193
1,2000,0.8,458378
1,2100,0.8,476201
1,2200,0.7,496244
1,2300,0.7,514282
1,2400,0.8,532318
1,2500,0.7,551361
1,2600,0.7,571440
1,2700,0.8,588867
1,2800,0.7,608124
1,2900,0.7,626266
1,3000,0.8,643393
1,3100,0.7,660804
1,3200,0.7,678773
1,3300,0.8,695650
1,3400,0.8,713415
1,3500,0.8,730890
1,3600,0.8,748058
1,3700,0.8,763914
1,3800,0.8,782252
1,3900,0.8,798936
1,4000,0.8,815834
1,4100,0.8,832016
1,4200,0.8,848694
1,4300,0.8,864078
1,4400,0.9,881019
1,4500,0.9,899022
1,4600,0.8,916936
1,4700,0.9,931149
1,4800,0.8,945701
1,4900,0.8,963617
1,5000,0.8,980085
1,5100,0.8,997922
1,5200,0.9,1012700
1,5300,0.8,1029624
1,5400,0.9,1045466
1,5500,0.8,1062576
1,5600,0.8,1079904
1,5700,0.8,1096515
1,5800,0.8,1115268
1,5900,0.8,1133293
1,6000,0.8,1152896
1,6100,0.8,1170059
1,6200,0.8,1187121
1,6300,0.8,1204251
1,6400,0.8,1221911
1,6500,0.8,1243454
1,6600,0.8,1260090
1,6700,0.9,1274441
1,6800,0.8,1291672
1,6900,0.8,1308871
1,7000,0.8,1325864
1,7100,0.8,1340046
1,7200,0.7,1358972
1,7300,0.8,1377699
1,7400,0.7,1395355
1,7500,0.7,1416534
1,7600,0.8,1434074
1,7700,0.8,1453074
1,7800,0.7,1472869
1,7900,0.8,1492011
1,8000,0.8,1509345
1,8100,0.7,1529754
1,8200,0.8,1548983
1,8300,0.7,1568592
1,8400,0.7,1587297
1,8500,0.8,1604997
1,8600,0.7,1623784
1,8700,0.7,1643189
1,8800,0.8,1662866
1,8900,0.7,1681368
1,9000,0.8,1700810
1,9100,0.7,1722580
1,9200,0.7,1743267
1,9300,0.8,1762007
1,9400,0.8,1782041
1,9500,0.8,1801575
1,9600,0.8,1819810
1,9700,0.8,1838315
1,9800,0.8,1854599
1,9900,0.8,1871469
1,10000,0.8,1886684
1,10100,0.9,1903637
1,10200,0.8,1920279
1,10300,0.8,1940124
1,10400,0.8,1958938
1,10500,0.8,1975143
1,10600,0.8,1992657
