episodes,mean 100 episode reward,steps
100,-580.8,98286
200,-597.4,198286
300,-597.4,298286
400,-583.3,397671
500,-597.6,497671
600,-582.7,596875
700,-596.5,696875
800,-585.2,796532
900,-597.0,896532
1000,-585.1,996145
1100,-587.3,1096055
1200,-575.4,1195853
1300,-575.0,1295370
1400,-596.6,1395370
1500,-596.6,1495370
1600,-587.3,1595299
1700,-569.3,1693999
1800,-586.3,1793834
1900,-583.1,1893241
2000,-596.8,1993241
2100,-583.0,2092531
2200,-586.7,2192460
2300,-597.3,2292460
2400,-584.7,2392102
2500,-572.1,2491267
2600,-596.7,2591267
2700,-557.2,2689656
2800,-596.9,2789656
2900,-584.0,2889033
3000,-583.6,2988549
