episodes,mean 100 episode reward,steps
100,-569.6,97859
200,-584.6,197131
300,-573.2,296507
400,-539.3,395041
500,-99.1,481791
600,191.5,558444
700,579.4,615509
800,317.8,684506
900,-4.5,760800
1000,476.1,812334
1100,490.2,866281
1200,698.1,905699
1300,498.2,955051
1400,427.0,1008006
1500,808.5,1036962
1600,773.7,1066798
1700,267.4,1125086
1800,500.7,1172342
1900,-165.1,1252171
2000,218.8,1314669
2100,603.8,1358022
2200,737.3,1390596
2300,627.2,1429863
2400,319.0,1487577
2500,605.0,1531068
2600,645.5,1569212
2700,549.1,1610047
2800,156.8,1671520
2900,842.6,1693131
3000,847.5,1715705
3100,825.6,1741900
3200,764.2,1770126
3300,301.3,1822440
3400,-376.0,1910878
3500,-564.3,2010213
3600,-29.7,2085121
3700,-206.8,2167039
3800,-223.8,2248442
3900,-501.8,2345118
4000,-486.2,2442675
4100,-594.4,2542675
4200,-587.9,2642675
4300,-586.6,2742675
4400,-572.7,2842093
4500,-588.7,2942093
