% time spent exploring,episodes,mean 100 episode reward,steps
97,100,0.0,4166
96,200,0.0,7948
94,300,0.0,12062
92,400,0.0,15750
90,500,0.0,19755
88,600,0.0,23403
86,700,0.0,27390
84,800,0.0,31875
81,900,0.0,36509
79,1000,0.0,40957
77,1100,0.0,45316
75,1200,0.0,49615
72,1300,0.0,54759
70,1400,0.0,59212
68,1500,0.0,63726
66,1600,0.0,67777
64,1700,0.0,71818
62,1800,0.0,76669
59,1900,0.0,81226
57,2000,0.1,86531
54,2100,0.0,92159
52,2200,0.0,96781
49,2300,0.1,101801
47,2400,0.0,106642
44,2500,0.1,111385
42,2600,0.1,117003
39,2700,0.1,122892
36,2800,0.2,128080
34,2900,0.1,133191
31,3000,0.1,138002
29,3100,0.2,142879
27,3200,0.2,147336
24,3300,0.2,152083
22,3400,0.2,156957
19,3500,0.2,162136
17,3600,0.3,166869
14,3700,0.3,172351
11,3800,0.4,178119
9,3900,0.4,183439
6,4000,0.5,188434
4,4100,0.5,193530
1,4200,0.5,199111
1,4300,0.6,204464
1,4400,0.6,210349
1,4500,0.7,215863
1,4600,0.6,220918
1,4700,0.6,225890
1,4800,0.6,230896
1,4900,0.6,235790
1,5000,0.8,240949
1,5100,0.6,245832
1,5200,0.7,250620
1,5300,0.8,256203
1,5400,0.6,260888
1,5500,0.8,265810
1,5600,0.6,270208
1,5700,0.7,274880
1,5800,0.8,279918
1,5900,0.9,284665
1,6000,0.8,289832
1,6100,0.7,295018
1,6200,0.8,300518
1,6300,0.7,305385
1,6400,0.8,310545
1,6500,0.8,315420
1,6600,0.8,320193
1,6700,1.0,324864
1,6800,0.8,329806
1,6900,0.8,334614
1,7000,0.9,339427
1,7100,0.8,344547
1,7200,0.9,349322
1,7300,0.9,354788
1,7400,0.9,359801
1,7500,0.9,364907
1,7600,0.9,369478
1,7700,0.9,374489
1,7800,1.0,379422
1,7900,1.0,384156
1,8000,1.0,388777
1,8100,0.8,393594
1,8200,1.0,398358
1,8300,0.9,403038
1,8400,0.8,407478
1,8500,0.9,412361
1,8600,0.9,417065
1,8700,0.9,421547
1,8800,0.9,426004
1,8900,0.9,430332
1,9000,0.8,434891
1,9100,1.0,439348
1,9200,1.0,443902
1,9300,0.9,448397
1,9400,1.0,452860
1,9500,1.0,457294
1,9600,1.0,461873
1,9700,1.0,466464
1,9800,1.0,471012
1,9900,0.9,475617
1,10000,1.0,480161
1,10100,1.0,484645
1,10200,0.9,489172
1,10300,1.0,493780
1,10400,1.0,498130
1,10500,1.0,502411
1,10600,1.0,506734
1,10700,1.0,511123
1,10800,1.0,515458
1,10900,1.0,520101
1,11000,1.0,524487
1,11100,0.9,529219
1,11200,0.9,533693
1,11300,0.9,538157
1,11400,0.9,542571
1,11500,0.9,547216
1,11600,0.9,551732
1,11700,1.0,556009
1,11800,0.9,560221
1,11900,0.9,564408
1,12000,0.9,568799
1,12100,0.9,573269
1,12200,0.9,577687
1,12300,1.0,582035
1,12400,1.0,586349
1,12500,1.0,590639
1,12600,1.0,594920
1,12700,1.0,599266
1,12800,1.0,603607
1,12900,1.0,607941
1,13000,0.9,612618
1,13100,0.9,617415
1,13200,1.0,621941
1,13300,1.0,626160
1,13400,1.0,630593
1,13500,1.0,635337
1,13600,0.9,639761
1,13700,1.0,644207
1,13800,0.9,648762
1,13900,1.0,653009
1,14000,1.0,657223
1,14100,1.0,661518
1,14200,0.9,665606
