episodes,mean 100 episode reward,steps
100,0.7,27974
200,0.8,49206
300,0.8,63124
400,0.9,75018
500,0.8,85338
600,0.9,93574
700,0.9,100700
800,0.9,107615
900,0.9,114144
1000,0.9,120362
1100,0.9,126808
1200,0.9,132749
1300,0.9,138829
1400,0.9,144409
1500,0.9,149865
1600,0.9,155003
1700,0.9,160341
1800,0.9,165740
1900,1.0,170734
2000,1.0,175919
2100,1.0,181099
2200,1.0,185954
2300,1.0,190789
2400,1.0,195538
2500,1.0,200332
2600,1.0,205250
2700,1.0,210025
2800,1.0,214679
2900,1.0,219276
3000,1.0,224048
3100,1.0,228681
3200,1.0,233901
3300,1.0,239099
3400,1.0,244563
3500,1.0,249336
3600,1.0,254407
3700,1.0,259344
3800,1.0,264155
3900,1.0,268674
4000,1.0,273260
4100,1.0,277960
4200,1.0,282659
4300,1.0,287559
4400,1.0,292302
4500,1.0,296945
4600,1.0,301923
4700,1.0,306607
4800,1.0,311072
4900,1.0,315758
5000,1.0,320346
5100,1.0,324909
5200,1.0,329362
5300,1.0,334612
5400,1.0,339059
5500,1.0,344207
5600,1.0,348975
5700,1.0,353620
5800,0.9,358032
5900,1.0,362509
6000,1.0,367038
6100,1.0,371395
6200,1.0,376161
6300,1.0,381137
6400,1.0,385687
6500,1.0,390133
6600,1.0,394749
6700,1.0,399329
6800,1.0,403962
6900,0.9,408975
7000,1.0,413500
7100,1.0,417919
7200,1.0,422493
7300,0.9,426673
7400,1.0,431567
7500,1.0,435821
7600,1.0,440325
7700,1.0,444988
7800,1.0,449616
7900,1.0,454378
8000,1.0,458886
8100,1.0,463289
8200,1.0,467792
8300,1.0,472373
8400,1.0,476832
8500,1.0,481372
8600,1.0,485746
8700,1.0,490897
8800,1.0,495300
8900,1.0,499856
9000,1.0,504021
9100,1.0,508446
9200,1.0,512800
9300,1.0,517005
9400,1.0,521385
9500,1.0,525959
9600,1.0,530399
9700,1.0,534749
9800,1.0,539247
9900,1.0,543693
10000,1.0,548377
10100,1.0,552669
10200,1.0,557449
10300,1.0,561790
10400,1.0,566201
10500,1.0,570568
10600,1.0,575306
10700,1.0,579894
10800,1.0,584634
10900,1.0,589057
11000,1.0,593520
11100,1.0,598431
11200,1.0,602957
11300,1.0,607906
11400,1.0,612568
11500,1.0,617238
11600,1.0,621885
11700,1.0,626254
11800,1.0,630868
11900,1.0,635372
12000,1.0,639667
12100,1.0,644881
12200,1.0,649642
12300,1.0,654481
12400,1.0,659084
12500,1.0,663538
12600,1.0,667945
12700,1.0,672282
12800,1.0,676811
12900,1.0,681521
13000,1.0,685955
13100,1.0,690415
13200,1.0,695191
13300,1.0,699707
13400,1.0,704236
13500,1.0,708414
13600,1.0,712588
13700,1.0,716941
13800,1.0,721424
13900,1.0,725677
14000,1.0,729983
14100,1.0,734761
14200,1.0,739685
14300,1.0,744329
