episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
129,130000,0.0
140,140000,1.0
150,150000,0.0
160,160000,0.0
170,170000,0.0
180,180000,0.0
190,190000,0.0
200,200000,0.0
210,210000,0.0
220,220000,0.0
230,230000,0.0
240,240000,0.0
250,250000,0.0
260,260000,1.0
270,270000,1.0
280,280000,0.0
291,290000,2.0
302,300000,1.0
312,310000,2.0
323,320000,2.0
334,330000,3.0
345,340000,2.0
356,350000,3.0
367,360000,2.0
377,370000,2.0
389,380000,3.0
399,390000,2.0
410,400000,3.0
420,410000,2.0
431,420000,2.0
442,430000,3.0
454,440000,4.0
466,450000,4.0
478,460000,3.0
488,470000,1.0
499,480000,3.0
511,490000,5.0
524,500000,5.0
536,510000,5.0
547,520000,4.0
561,530000,7.0
578,540000,12.0
593,550000,8.0
611,560000,13.0
626,570000,9.0
640,580000,9.0
658,590000,14.0
677,600000,12.0
696,610000,15.0
719,620000,19.0
743,630000,20.0
771,640000,25.0
796,650000,22.0
822,660000,22.0
856,670000,32.0
892,680000,35.0
931,690000,36.0
972,700000,39.0
1022,710000,48.0
1069,720000,45.0
1127,730000,56.0
1190,740000,61.0
1286,750000,96.0
1401,760000,115.0
1529,770000,128.0
1673,780000,144.0
1806,790000,132.0
1938,800000,131.0
2083,810000,145.0
2221,820000,138.0
2369,830000,148.0
2520,840000,151.0
2667,850000,147.0
2819,860000,152.0
2970,870000,151.0
3120,880000,150.0
3271,890000,151.0
3423,900000,152.0
3574,910000,151.0
3726,920000,152.0
3876,930000,150.0
4027,940000,151.0
4176,950000,150.0
4315,960000,138.0
4460,970000,145.0
4612,980000,152.0
4764,990000,152.0
4914,1000000,150.0
5064,1010000,150.0
5216,1020000,152.0
5367,1030000,151.0
5518,1040000,151.0
5669,1050000,151.0
5819,1060000,150.0
5970,1070000,151.0
6111,1080000,141.0
6261,1090000,150.0
6412,1100000,151.0
6563,1110000,151.0
6713,1120000,150.0
6866,1130000,153.0
7017,1140000,151.0
7167,1150000,150.0
7306,1160000,139.0
7457,1170000,151.0
7609,1180000,152.0
7761,1190000,152.0
7913,1200000,152.0
8065,1210000,152.0
8216,1220000,151.0
8369,1230000,153.0
8520,1240000,151.0
8670,1250000,150.0
8819,1260000,149.0
8970,1270000,151.0
9121,1280000,151.0
9273,1290000,152.0
9424,1300000,151.0
9575,1310000,151.0
9726,1320000,151.0
9876,1330000,150.0
10028,1340000,152.0
10180,1350000,152.0
10332,1360000,152.0
10479,1370000,147.0
10629,1380000,150.0
10778,1390000,149.0
10928,1400000,150.0
11079,1410000,151.0
11230,1420000,151.0
11381,1430000,151.0
11534,1440000,153.0
11685,1450000,151.0
11837,1460000,152.0
11988,1470000,151.0
12140,1480000,152.0
12279,1490000,139.0
12430,1500000,151.0
12582,1510000,152.0
12734,1520000,152.0
12885,1530000,151.0
13035,1540000,150.0
13186,1550000,151.0
13338,1560000,152.0
13488,1570000,150.0
13640,1580000,152.0
13791,1590000,151.0
13942,1600000,151.0
14095,1610000,153.0
14244,1620000,149.0
14395,1630000,151.0
14549,1640000,154.0
14700,1650000,151.0
14851,1660000,151.0
15002,1670000,151.0
15154,1680000,152.0
15304,1690000,150.0
15455,1700000,151.0
15606,1710000,151.0
15758,1720000,152.0
15910,1730000,152.0
16061,1740000,151.0
16213,1750000,152.0
16365,1760000,152.0
16516,1770000,151.0
16667,1780000,151.0
16817,1790000,150.0
16970,1800000,153.0
17121,1810000,151.0
17271,1820000,150.0
17423,1830000,152.0
17575,1840000,152.0
17724,1850000,149.0
17876,1860000,152.0
18029,1870000,153.0
18179,1880000,150.0
18327,1890000,148.0
18478,1900000,151.0
18629,1910000,151.0
18779,1920000,150.0
18929,1930000,150.0
19080,1940000,151.0
19231,1950000,151.0
19383,1960000,152.0
19534,1970000,151.0
19686,1980000,152.0
19838,1990000,152.0
19989,2000000,151.0
