# {"t_start": 1598544367.353899, "env_id": "Office-v0"} 
r,l,t
0.0,25,0.009326
0.0,31,0.019267
0.0,14,0.023634
0.0,47,0.038414
1.0,64,0.058596
0.0,24,0.066199
0.0,13,0.070263
0.0,5,0.071831
0.0,45,0.085896
0.0,25,0.093761
0.0,17,0.09912
0.0,25,0.106939
0.0,64,0.127032
0.0,16,0.132104
0.0,85,0.158815
0.0,7,0.161023
0.0,4,0.162287
0.0,133,0.207624
0.0,38,0.219639
0.0,11,0.223149
0.0,83,0.24956
0.0,40,0.262026
0.0,35,0.272955
0.0,11,0.27643
1.0,15,0.281094
0.0,151,0.327935
0.0,27,0.336345
0.0,109,0.370256
1.0,44,0.384068
0.0,84,0.410198
0.0,166,0.461778
0.0,34,0.472343
1.0,45,0.4863
0.0,187,0.544077
0.0,111,0.578808
0.0,117,0.615011
1.0,15,0.61968
1.0,118,0.656415
0.0,108,0.69003
0.0,5,0.691608
1.0,14,0.695966
1.0,188,0.75478
0.0,29,0.763885
0.0,60,0.782738
1.0,11,0.786196
0.0,11,0.789651
0.0,75,0.813092
0.0,22,0.819944
1.0,11,0.823392
0.0,67,0.844319
0.0,42,0.857419
0.0,87,0.88461
1.0,15,0.889364
0.0,85,0.915853
1.0,187,0.974023
0.0,151,1.021429
1.0,13,1.025517
1.0,154,1.073612
1.0,132,1.114944
0.0,42,1.12841
1.0,11,1.131923
1.0,146,1.178201
0.0,19,1.184268
0.0,47,1.199227
0.0,5,1.200819
1.0,94,1.23025
0.0,17,1.235613
0.0,254,1.315228
0.0,2,1.315885
1.0,110,1.350208
0.0,112,1.385329
0.0,5,1.386932
1.0,15,1.391654
0.0,21,1.398408
0.0,26,1.406584
0.0,446,1.546356
1.0,11,1.549861
1.0,83,1.576011
0.0,42,1.589244
0.0,8,1.591781
0.0,11,1.595262
1.0,44,1.609236
0.0,419,1.740864
0.0,28,1.749842
0.0,2,1.750494
1.0,100,1.782147
1.0,265,1.866086
0.0,39,1.878205
1.0,14,1.882621
1.0,51,1.898659
0.0,7,1.900897
0.0,482,2.052411
1.0,11,2.055907
0.0,7,2.058131
0.0,187,2.116988
0.0,106,2.15003
1.0,11,2.15352
1.0,82,2.179188
1.0,61,2.200707
0.0,7,2.203017
1.0,12,2.206819
1.0,50,2.222692
0.0,33,2.233098
0.0,385,2.354621
1.0,13,2.35874
1.0,101,2.390581
1.0,199,2.453768
0.0,10,2.456981
1.0,12,2.46079
0.0,59,2.479479
1.0,34,2.490326
0.0,20,2.496725
0.0,4,2.498017
1.0,34,2.508862
1.0,46,2.523432
0.0,274,2.609679
