# {"t_start": 1614836232.1404088, "env_id": "Office-single-v0"} 
r,l,t
0.0,7,0.002372
0.0,21,0.005318
0.0,50,0.011564
0.0,19,0.013918
0.0,26,0.017147
0.0,42,0.022292
0.0,63,0.030112
0.0,13,0.031734
0.0,33,0.03577
0.0,57,0.042751
0.0,93,0.054126
0.0,17,0.056241
0.0,42,0.061408
0.0,55,0.068113
0.0,106,0.080997
0.0,101,0.093315
0.0,35,0.097729
0.0,62,0.105338
0.0,172,0.126309
0.0,52,0.132675
0.0,162,0.152426
0.0,31,0.156241
0.0,78,0.165751
0.0,165,0.188773
0.0,43,0.194117
0.0,20,0.196596
0.0,2,0.196869
0.0,60,0.204159
0.0,93,0.215541
0.0,115,0.229554
0.0,49,0.235577
0.0,57,0.242578
0.0,20,0.245037
0.0,72,0.253792
0.0,78,0.263304
0.0,84,0.273573
0.0,29,0.277204
0.0,451,0.334164
0.0,41,0.33922
0.0,193,0.362794
0.0,18,0.365036
0.0,87,0.375721
0.0,237,0.404694
1.0,297,0.440968
0.0,9,0.442109
0.0,26,0.445317
0.0,126,0.46063
0.0,87,0.471303
0.0,15,0.473206
0.0,148,0.491281
0.0,214,0.517415
0.0,22,0.520164
0.0,15,0.522032
0.0,217,0.548723
0.0,9,0.549863
1.0,174,0.571023
0.0,116,0.585192
0.0,14,0.586963
1.0,265,0.619189
0.0,6,0.619973
0.0,226,0.647638
0.0,198,0.671878
0.0,101,0.68421
0.0,24,0.687178
0.0,303,0.724293
0.0,209,0.749773
0.0,25,0.752867
0.0,8,0.753886
0.0,61,0.761377
0.0,6,0.762144
0.0,8,0.763149
0.0,37,0.767698
0.0,48,0.773565
0.0,120,0.788181
0.0,23,0.791017
0.0,69,0.799453
0.0,27,0.802763
0.0,54,0.809365
0.0,42,0.814511
1.0,182,0.836651
0.0,310,0.874429
1.0,141,0.891654
1.0,368,0.93678
0.0,49,0.942727
0.0,162,0.962499
0.0,100,0.974738
1.0,233,1.003132
0.0,8,1.004151
0.0,232,1.032499
1.0,91,1.043654
0.0,23,1.046497
0.0,45,1.052152
1.0,118,1.066568
0.0,35,1.070886
0.0,35,1.075186
1.0,288,1.110465
1.0,334,1.151268
1.0,91,1.162344
1.0,217,1.188776
0.0,53,1.195316
1.0,73,1.20425
0.0,318,1.243392
1.0,202,1.268199
1.0,63,1.275923
1.0,165,1.296053
0.0,54,1.30271
0.0,274,1.335654
0.0,91,1.346521
0.0,29,1.349958
0.0,198,1.373093
0.0,67,1.38109
0.0,13,1.382657
1.0,42,1.387625
0.0,69,1.395807
1.0,63,1.403162
1.0,79,1.41259
1.0,172,1.433096
1.0,88,1.443432
0.0,39,1.448266
0.0,48,1.453971
0.0,30,1.457504
0.0,51,1.463691
0.0,2,1.463963
0.0,48,1.46967
0.0,65,1.477507
0.0,55,1.483929
0.0,45,1.489217
0.0,27,1.492528
0.0,29,1.495986
0.0,66,1.503855
1.0,208,1.528152
1.0,35,1.532263
0.0,32,1.536005
1.0,38,1.540726
0.0,32,1.544755
0.0,5,1.5454
1.0,54,1.551679
0.0,53,1.557848
1.0,35,1.561956
1.0,66,1.569727
0.0,31,1.573378
1.0,67,1.58133
1.0,233,1.608577
1.0,39,1.613127
1.0,59,1.620126
0.0,76,1.629184
0.0,35,1.633279
1.0,30,1.636949
1.0,31,1.640718
1.0,79,1.650066
0.0,29,1.653602
1.0,165,1.673339
1.0,35,1.677466
1.0,71,1.68575
1.0,46,1.691133
1.0,40,1.695877
1.0,29,1.699305
1.0,38,1.703772
0.0,96,1.715076
1.0,33,1.718959
0.0,8,1.719944
1.0,36,1.724147
1.0,62,1.731387
1.0,30,1.734921
0.0,6,1.73568
1.0,63,1.743124
1.0,38,1.747631
1.0,186,1.769943
0.0,19,1.772207
0.0,27,1.77542
0.0,2,1.775688
1.0,30,1.779219
0.0,8,1.780204
1.0,48,1.785862
1.0,55,1.792303
0.0,12,1.793754
1.0,31,1.797414
1.0,163,1.816652
1.0,44,1.821851
1.0,28,1.825278
1.0,34,1.829292
1.0,25,1.832246
1.0,56,1.839048
1.0,25,1.842095
1.0,29,1.845604
0.0,95,1.856983
1.0,25,1.859981
1.0,29,1.863494
1.0,48,1.869251
0.0,14,1.870895
1.0,27,1.874136
1.0,37,1.878526
1.0,26,1.881633
0.0,21,1.884141
0.0,8,1.885126
0.0,17,1.887102
1.0,27,1.890332
1.0,26,1.893481
1.0,26,1.89658
1.0,23,1.899288
0.0,8,1.900311
0.0,16,1.902208
1.0,26,1.90532
1.0,23,1.907994
1.0,25,1.910897
0.0,21,1.913428
1.0,25,1.916334
1.0,25,1.919243
0.0,8,1.920259
1.0,27,1.923437
1.0,26,1.926459
0.0,21,1.928996
1.0,24,1.931786
1.0,27,1.934916
1.0,59,1.941985
1.0,26,1.945121
1.0,31,1.948828
1.0,36,1.953233
0.0,6,1.953969
1.0,23,1.956759
1.0,26,1.959863
1.0,27,1.963075
1.0,28,1.966423
1.0,23,1.969213
1.0,26,1.972309
1.0,27,1.975503
1.0,25,1.978498
1.0,23,1.981298
1.0,25,1.984294
1.0,29,1.987728
1.0,24,1.990594
1.0,24,1.993505
1.0,28,1.996847
1.0,25,1.999827
1.0,25,2.00282
0.0,19,2.005152
1.0,36,2.009439
1.0,25,2.012641
1.0,23,2.015527
1.0,23,2.018373
1.0,29,2.021949
1.0,23,2.024805
0.0,21,2.027428
1.0,23,2.030361
1.0,25,2.033447
0.0,8,2.034459
1.0,27,2.037861
1.0,23,2.040708
1.0,27,2.044087
1.0,25,2.047219
1.0,30,2.050936
1.0,25,2.054144
1.0,29,2.057726
1.0,27,2.061121
0.0,15,2.062986
1.0,28,2.066422
0.0,16,2.068492
0.0,14,2.070254
0.0,14,2.072001
0.0,17,2.074097
1.0,25,2.077278
1.0,24,2.080246
1.0,27,2.08361
1.0,23,2.086523
1.0,25,2.089719
1.0,27,2.093153
1.0,23,2.096012
1.0,25,2.09911
1.0,25,2.102189
1.0,33,2.106362
0.0,12,2.107893
1.0,26,2.111163
1.0,32,2.115221
1.0,25,2.118321
1.0,23,2.121297
1.0,28,2.124763
1.0,32,2.128792
1.0,23,2.13166
1.0,27,2.135003
1.0,25,2.138096
1.0,25,2.141193
1.0,25,2.144326
0.0,12,2.145841
1.0,28,2.149298
1.0,25,2.1524
0.0,12,2.1539
1.0,23,2.156757
0.0,14,2.158479
1.0,23,2.161395
1.0,23,2.164205
1.0,23,2.167041
0.0,7,2.167926
1.0,23,2.170658
0.0,14,2.172312
0.0,4,2.172808
0.0,21,2.175331
1.0,26,2.178445
1.0,27,2.181696
1.0,27,2.185015
1.0,25,2.18796
0.0,4,2.188485
1.0,26,2.193679
1.0,23,2.196608
1.0,23,2.199446
0.0,16,2.201419
1.0,25,2.20449
1.0,27,2.207793
1.0,25,2.210833
1.0,26,2.213932
1.0,25,2.216937
1.0,24,2.219771
1.0,28,2.223088
1.0,34,2.227262
1.0,34,2.231453
1.0,25,2.234518
1.0,23,2.237383
0.0,48,2.243149
0.0,12,2.244667
1.0,27,2.247864
1.0,27,2.251058
0.0,21,2.253605
1.0,29,2.257066
1.0,23,2.259772
0.0,8,2.260785
1.0,27,2.263986
1.0,24,2.266841
1.0,25,2.26985
1.0,27,2.273088
1.0,23,2.275814
1.0,111,2.288989
1.0,26,2.292265
1.0,33,2.296225
1.0,26,2.299313
1.0,25,2.302277
0.0,23,2.305099
1.0,24,2.307931
0.0,21,2.310397
1.0,24,2.313359
1.0,23,2.31619
1.0,27,2.319386
1.0,23,2.322187
1.0,28,2.325534
1.0,25,2.328563
1.0,27,2.33179
1.0,23,2.334544
1.0,32,2.338364
1.0,25,2.341291
0.0,20,2.343666
1.0,30,2.347211
0.0,19,2.349439
0.0,8,2.350393
1.0,28,2.353746
1.0,27,2.356904
1.0,33,2.360834
1.0,27,2.364103
1.0,25,2.367153
1.0,24,2.37007
1.0,23,2.372879
0.0,21,2.375347
1.0,28,2.37861
1.0,23,2.38143
1.0,27,2.384704
1.0,29,2.388143
1.0,23,2.390882
1.0,29,2.394367
0.0,8,2.395334
1.0,28,2.398617
1.0,28,2.4019
1.0,34,2.405881
1.0,24,2.4088
1.0,29,2.412269
1.0,24,2.415142
1.0,24,2.417974
1.0,23,2.420762
1.0,25,2.423724
0.0,17,2.425791
0.0,15,2.427579
0.0,24,2.430445
0.0,21,2.432914
1.0,24,2.435946
1.0,25,2.438939
1.0,23,2.441738
0.0,144,2.458904
0.0,12,2.460344
0.0,14,2.461995
0.0,4,2.462487
1.0,25,2.465518
0.0,4,2.466017
1.0,25,2.46894
1.0,23,2.471654
0.0,4,2.472179
1.0,23,2.474939
1.0,24,2.477762
1.0,23,2.480615
1.0,25,2.483647
1.0,24,2.486521
1.0,23,2.489237
1.0,23,2.491984
1.0,25,2.495009
1.0,25,2.498027
1.0,23,2.500711
1.0,23,2.503399
1.0,25,2.506368
1.0,25,2.509429
1.0,25,2.512456
1.0,26,2.515573
0.0,6,2.516357
1.0,28,2.519695
0.0,6,2.520461
1.0,38,2.525005
0.0,10,2.526196
0.0,26,2.529358
1.0,25,2.532376
1.0,24,2.535216
1.0,31,2.539023
1.0,23,2.541819
0.0,6,2.54255
0.0,18,2.544699
1.0,25,2.547641
1.0,23,2.550432
1.0,24,2.553367
1.0,25,2.556368
1.0,24,2.559216
1.0,26,2.562377
1.0,31,2.566091
1.0,29,2.569697
0.0,19,2.571975
0.0,9,2.573112
1.0,29,2.57662
0.0,21,2.579086
0.0,6,2.579947
0.0,20,2.582498
1.0,25,2.585423
1.0,24,2.588309
1.0,23,2.591045
1.0,29,2.594426
1.0,23,2.597223
1.0,26,2.600264
1.0,28,2.603563
0.0,12,2.605067
1.0,25,2.607998
1.0,23,2.61075
1.0,27,2.614023
1.0,27,2.617265
1.0,25,2.620252
1.0,28,2.623584
1.0,23,2.626344
1.0,23,2.629179
1.0,26,2.63234
1.0,28,2.635663
1.0,25,2.638657
1.0,26,2.641771
1.0,28,2.645142
1.0,27,2.648364
1.0,27,2.651612
1.0,23,2.654395
1.0,29,2.657861
1.0,27,2.661145
0.0,14,2.662808
1.0,27,2.666082
