episodes,mean 100 episode reward,steps
100,-586.4,98999
200,-596.8,198999
300,-585.1,298999
400,-597.2,398999
500,-597.7,498999
600,-595.6,598999
700,-598.3,698999
800,-595.3,798999
900,-595.8,898999
1000,-596.6,998999
1100,-596.8,1098999
1200,-597.0,1198999
1300,-596.3,1298999
1400,-596.2,1398999
1500,-596.0,1498999
1600,-596.3,1598999
1700,-595.3,1698999
1800,-595.1,1798999
1900,-576.8,1898999
2000,-567.4,1998999
2100,-552.7,2098999
2200,-569.8,2198999
2300,-526.4,2298999
2400,-545.7,2398999
2500,-543.6,2498999
2600,-519.6,2598999
2700,-539.9,2698999
2800,-550.1,2798999
2900,-561.0,2898999
3000,-569.5,2998999
