episodes,steps,total reward
10,10000,1.0
20,20000,1.0
31,30000,4.0
43,40000,2.0
53,50000,0.0
63,60000,1.0
74,70000,1.0
84,80000,1.0
95,90000,1.0
106,100000,2.0
118,110000,3.0
130,120000,4.0
142,130000,2.0
152,140000,1.0
164,150000,2.0
174,160000,0.0
185,170000,1.0
195,180000,0.0
205,190000,1.0
216,200000,3.0
227,210000,4.0
239,220000,2.0
250,230000,1.0
261,240000,2.0
273,250000,3.0
283,260000,1.0
294,270000,1.0
304,280000,1.0
315,290000,2.0
326,300000,2.0
338,310000,2.0
348,320000,2.0
358,330000,1.0
368,340000,1.0
379,350000,2.0
391,360000,3.0
401,370000,3.0
412,380000,1.0
424,390000,3.0
435,400000,2.0
446,410000,3.0
458,420000,4.0
468,430000,1.0
481,440000,4.0
493,450000,4.0
503,460000,1.0
515,470000,2.0
527,480000,5.0
539,490000,3.0
549,500000,3.0
561,510000,3.0
571,520000,1.0
584,530000,4.0
595,540000,2.0
606,550000,3.0
618,560000,3.0
629,570000,2.0
641,580000,4.0
652,590000,2.0
663,600000,4.0
674,610000,3.0
685,620000,2.0
697,630000,4.0
708,640000,3.0
720,650000,4.0
731,660000,2.0
744,670000,5.0
756,680000,2.0
766,690000,2.0
778,700000,4.0
788,710000,1.0
801,720000,3.0
812,730000,3.0
824,740000,5.0
835,750000,3.0
847,760000,3.0
857,770000,0.0
868,780000,3.0
884,790000,8.0
896,800000,2.0
908,810000,5.0
919,820000,1.0
931,830000,4.0
943,840000,5.0
955,850000,3.0
965,860000,1.0
976,870000,1.0
988,880000,5.0
1000,890000,2.0
1013,900000,7.0
1027,910000,7.0
1040,920000,5.0
1051,930000,3.0
1065,940000,5.0
1076,950000,4.0
1088,960000,3.0
1100,970000,4.0
1112,980000,2.0
1125,990000,5.0
1137,1000000,3.0
1149,1010000,3.0
1160,1020000,1.0
1174,1030000,6.0
1185,1040000,3.0
1198,1050000,4.0
1210,1060000,5.0
1222,1070000,6.0
1235,1080000,6.0
1247,1090000,4.0
1258,1100000,4.0
1271,1110000,5.0
1283,1120000,5.0
1295,1130000,3.0
1307,1140000,3.0
1321,1150000,7.0
1334,1160000,6.0
1347,1170000,5.0
1360,1180000,5.0
1370,1190000,3.0
1384,1200000,5.0
1395,1210000,3.0
1408,1220000,5.0
1421,1230000,4.0
1434,1240000,8.0
1445,1250000,4.0
1458,1260000,4.0
1470,1270000,2.0
1483,1280000,6.0
1495,1290000,4.0
1507,1300000,3.0
1519,1310000,3.0
1531,1320000,4.0
1544,1330000,3.0
1556,1340000,5.0
1569,1350000,4.0
1585,1360000,9.0
1597,1370000,4.0
1609,1380000,4.0
1623,1390000,6.0
1636,1400000,5.0
1649,1410000,5.0
1663,1420000,6.0
1676,1430000,5.0
1688,1440000,5.0
1703,1450000,7.0
1715,1460000,6.0
1727,1470000,4.0
1741,1480000,6.0
1754,1490000,7.0
1765,1500000,4.0
1775,1510000,1.0
1788,1520000,4.0
1800,1530000,3.0
1815,1540000,7.0
1827,1550000,4.0
1841,1560000,5.0
1855,1570000,7.0
1868,1580000,5.0
1883,1590000,8.0
1896,1600000,4.0
1909,1610000,5.0
1925,1620000,11.0
1938,1630000,5.0
1955,1640000,9.0
1966,1650000,2.0
1980,1660000,5.0
1996,1670000,8.0
2006,1680000,2.0
2019,1690000,5.0
2034,1700000,6.0
2045,1710000,4.0
2058,1720000,6.0
2075,1730000,7.0
2087,1740000,3.0
2099,1750000,3.0
2116,1760000,8.0
2127,1770000,1.0
2145,1780000,13.0
2158,1790000,5.0
2171,1800000,6.0
2185,1810000,5.0
2200,1820000,7.0
2214,1830000,5.0
2226,1840000,3.0
2239,1850000,6.0
2255,1860000,8.0
2269,1870000,6.0
2283,1880000,6.0
2298,1890000,7.0
2308,1900000,1.0
2321,1910000,6.0
2336,1920000,7.0
2349,1930000,4.0
2367,1940000,11.0
2381,1950000,6.0
2394,1960000,5.0
2408,1970000,6.0
2423,1980000,8.0
2437,1990000,6.0
2448,2000000,4.0
