episodes,steps,total reward
179,10000,21.0
308,20000,29.0
377,30000,24.0
475,40000,33.0
556,50000,37.0
675,60000,49.0
797,70000,54.0
914,80000,58.0
1043,90000,67.0
1194,100000,84.0
