episodes,steps,total reward
91,10000,13.0
254,20000,98.0
664,30000,335.0
1095,40000,345.0
1523,50000,335.0
1951,60000,346.0
2380,70000,333.0
2817,80000,340.0
3248,90000,343.0
3677,100000,345.0
