episodes,mean 100 episode reward,steps
100,-294.5,88105
200,481.3,140052
300,716.0,169389
400,871.4,186858
500,851.2,205954
600,743.6,231608
700,790.4,252812
800,908.8,267236
900,836.3,285730
1000,845.2,304415
1100,906.5,319282
1200,898.4,333927
1300,892.1,349788
1400,877.0,366500
1500,899.9,382896
1600,879.5,399122
1700,896.1,414294
1800,897.1,429250
1900,930.0,441942
2000,935.2,453713
2100,890.3,468227
2200,937.1,479670
2300,920.9,492284
2400,936.5,503880
2500,937.2,515373
2600,936.4,526979
2700,934.5,538991
2800,904.0,552801
2900,936.3,564455
3000,932.2,576866
3100,933.9,588936
3200,937.3,600429
3300,933.1,612744
3400,899.3,627806
3500,928.5,640825
3600,931.5,653295
3700,936.8,664845
3800,933.5,676978
3900,939.3,688060
4000,940.0,699041
4100,938.9,710282
4200,939.1,721470
4300,926.0,733261
4400,921.8,745793
4500,936.7,757539
4600,940.9,768478
4700,941.7,779293
4800,941.3,790202
4900,930.9,803154
5000,941.6,814096
5100,937.2,825844
5200,933.5,838244
5300,944.7,848622
5400,939.4,859922
5500,939.9,871100
5600,940.7,882175
5700,939.6,893485
5800,928.2,905021
5900,940.9,916130
6000,945.7,926368
6100,944.1,936900
6200,931.0,947933
6300,946.1,958085
6400,945.5,968352
6500,941.9,979256
6600,943.5,989905
6700,941.9,1000824
6800,943.5,1011504
6900,944.9,1021970
7000,943.5,1032652
7100,944.7,1043083
7200,943.4,1053729
7300,930.2,1064993
7400,943.3,1075696
7500,944.7,1086106
7600,947.7,1096029
7700,947.5,1105941
7800,943.3,1116614
7900,944.5,1127093
8000,946.5,1137214
8100,946.3,1147409
8200,946.3,1157562
8300,945.7,1167866
8400,937.6,1179605
8500,926.9,1191636
8600,946.8,1201724
8700,949.2,1211404
8800,947.5,1221356
8900,944.4,1231940
9000,945.4,1242274
9100,945.1,1252655
9200,948.6,1262433
9300,947.6,1272364
9400,933.8,1282984
9500,946.5,1293140
9600,949.9,1302700
9700,948.4,1312531
9800,946.9,1322621
9900,937.3,1334641
10000,946.4,1344871
10100,950.5,1354338
10200,948.9,1364061
10300,948.7,1373851
10400,943.6,1384597
10500,949.2,1394328
10600,947.5,1404339
10700,933.0,1415135
10800,946.6,1425384
10900,949.3,1435075
11000,943.9,1445730
11100,932.3,1456660
11200,931.6,1467774
11300,946.3,1478015
11400,944.9,1488528
11500,942.1,1499650
11600,943.3,1510516
11700,946.1,1520860
11800,946.9,1530995
11900,949.9,1540579
12000,948.2,1550455
12100,947.1,1560470
12200,948.0,1570336
12300,948.2,1580208
12400,946.8,1590323
12500,948.7,1600147
12600,948.6,1609981
12700,946.9,1620098
12800,932.2,1631044
12900,934.0,1641625
13000,948.5,1651459
13100,948.1,1661407
13200,947.5,1671468
13300,950.0,1681102
13400,949.9,1690741
13500,945.9,1701124
13600,947.0,1711330
13700,950.7,1720850
13800,948.7,1730750
13900,948.9,1740545
14000,949.8,1750196
14100,949.8,1759848
14200,948.1,1769800
14300,949.5,1779496
14400,950.2,1789074
14500,948.5,1799045
14600,949.7,1808811
14700,945.4,1819353
14800,948.7,1829293
14900,917.3,1841272
15000,947.2,1851520
15100,929.1,1863114
15200,946.2,1873503
15300,948.0,1883488
15400,947.4,1893617
15500,948.8,1903459
15600,949.4,1913103
15700,949.7,1922747
15800,947.0,1932840
15900,947.8,1942733
16000,935.4,1952991
16100,949.2,1962573
16200,949.0,1972292
16300,944.4,1982793
16400,948.8,1992565
16500,949.5,2002305
16600,935.4,2012634
16700,946.7,2022763
16800,947.5,2032755
16900,947.2,2042791
17000,946.4,2053107
17100,949.5,2062799
17200,952.2,2072026
17300,948.9,2081799
17400,949.3,2091514
17500,949.8,2101148
17600,947.5,2111192
17700,932.9,2121985
17800,946.6,2132148
17900,950.6,2141595
18000,949.9,2151184
18100,950.2,2160785
18200,947.6,2170793
18300,946.2,2181017
18400,948.5,2190885
18500,943.5,2201560
18600,946.0,2211812
18700,946.7,2221910
18800,951.3,2231240
18900,951.8,2240494
19000,944.7,2250972
19100,946.9,2261206
19200,948.4,2271056
19300,948.1,2281019
19400,951.0,2290379
19500,952.1,2299583
19600,950.9,2308961
19700,950.8,2318408
19800,951.9,2327684
19900,949.4,2337389
20000,952.1,2346658
20100,950.7,2356167
20200,949.5,2365805
20300,950.9,2375210
20400,952.6,2384348
20500,952.2,2393541
20600,950.9,2403021
20700,951.4,2412330
20800,953.5,2421277
20900,938.5,2431077
21000,953.2,2440109
21100,951.1,2449469
21200,952.2,2458584
21300,950.3,2468074
21400,935.0,2478470
21500,950.8,2487853
21600,948.8,2497642
21700,950.4,2507203
21800,952.0,2516448
21900,950.1,2526104
22000,949.9,2535838
22100,952.2,2545155
22200,947.5,2555240
22300,949.3,2565022
22400,951.2,2574471
22500,950.5,2584018
22600,935.0,2594419
22700,951.0,2603816
22800,950.1,2613419
22900,948.7,2623209
23000,950.2,2632753
23100,950.5,2642264
23200,952.4,2651377
23300,953.2,2660442
23400,952.5,2669596
23500,953.4,2678561
23600,952.6,2687733
23700,952.7,2696815
23800,952.7,2705938
23900,938.4,2715734
24000,950.2,2725306
24100,922.2,2736140
24200,949.3,2745895
24300,936.7,2756072
24400,937.0,2766211
24500,936.6,2776351
24600,953.2,2785378
24700,951.1,2794867
24800,951.7,2804221
24900,937.9,2814284
25000,948.2,2824311
25100,938.6,2834290
25200,949.5,2843995
25300,950.9,2853493
25400,947.7,2863633
25500,947.5,2873686
25600,934.0,2884405
25700,946.5,2894631
25800,949.7,2904327
25900,948.3,2914345
26000,949.4,2924180
26100,944.6,2934868
26200,947.7,2944997
26300,948.8,2954922
26400,943.8,2965871
26500,898.0,2979630
26600,927.9,2991687
