episodes,mean 100 episode reward,steps
100,118.1,68190
200,841.4,88147
300,849.7,108499
400,913.3,123147
500,909.0,136849
600,925.0,149536
700,927.1,161861
800,927.9,174064
900,927.4,186352
1000,923.4,199320
1100,926.5,211744
1200,924.7,224496
1300,924.9,237226
1400,925.1,249936
1500,925.9,262580
1600,924.3,275485
1700,927.3,287850
1800,928.2,300089
1900,926.8,312596
2000,927.8,325020
2100,914.8,338017
2200,928.0,350446
2300,928.6,362788
2400,914.4,375837
2500,929.0,388134
2600,929.2,400445
2700,929.9,412658
2800,916.3,425525
2900,930.6,437634
3000,910.6,451672
3100,895.8,466658
3200,927.3,479624
3300,925.7,492900
3400,923.6,506590
3500,928.7,519380
3600,925.7,532783
3700,926.7,546196
3800,928.8,559337
3900,931.0,572102
4000,915.7,585833
4100,915.3,599707
4200,933.2,612225
4300,930.3,625367
4400,910.3,640657
4500,931.1,654172
4600,919.9,667934
4700,907.5,682233
4800,880.1,698096
4900,922.9,711535
5000,924.5,724799
5100,944.0,736416
5200,926.1,749637
5300,941.1,761940
5400,942.5,774172
5500,911.3,788365
5600,919.4,802975
5700,944.4,814699
5800,943.1,826771
5900,942.4,838999
6000,944.0,850943
6100,938.5,863839
6200,942.9,875986
6300,941.5,888540
6400,941.0,901010
6500,943.7,912885
6600,943.8,924829
6700,929.1,937434
6800,944.7,949153
6900,944.9,960758
7000,943.9,972650
7100,945.6,984083
7200,945.2,995572
7300,943.8,1007398
7400,943.3,1019402
7500,929.0,1032149
7600,946.1,1043405
7700,946.5,1054563
7800,915.0,1067954
7900,944.3,1079595
8000,944.8,1091129
8100,942.8,1103341
8200,943.7,1115210
8300,944.2,1126970
8400,945.7,1138397
8500,946.2,1149652
8600,946.7,1160881
8700,931.6,1173126
8800,946.5,1184344
8900,919.0,1197336
9000,933.2,1209249
9100,947.5,1220280
9200,947.2,1231554
9300,947.5,1242697
9400,948.8,1253402
9500,948.8,1264216
9600,947.4,1275219
9700,933.3,1287016
9800,947.4,1298072
9900,949.6,1308529
10000,949.0,1319163
10100,950.7,1329338
10200,950.0,1339676
10300,948.8,1350239
10400,950.0,1360608
10500,949.1,1371141
10600,950.4,1381403
10700,949.8,1391831
10800,934.9,1403235
10900,935.7,1414385
11000,950.8,1424474
11100,933.6,1435818
11200,919.9,1447826
11300,934.3,1459212
11400,950.6,1469372
11500,948.6,1480003
11600,948.9,1490565
11700,946.8,1501465
11800,949.8,1511779
11900,935.7,1522847
12000,949.5,1533096
12100,949.8,1543356
12200,950.4,1553516
12300,949.5,1563854
12400,948.3,1574485
12500,949.4,1584842
12600,950.7,1595004
12700,950.0,1605357
12800,936.8,1616299
12900,950.0,1626602
13000,950.9,1636733
13100,948.5,1647370
13200,948.3,1658002
13300,949.5,1668419
13400,949.5,1678905
13500,950.8,1689094
13600,949.6,1699540
13700,950.1,1709892
13800,950.3,1720229
13900,950.0,1730569
14000,948.3,1741271
14100,950.3,1751595
14200,949.9,1761969
14300,951.5,1772070
14400,949.0,1782678
14500,950.0,1793003
14600,935.7,1804077
14700,950.3,1814358
14800,948.8,1824995
14900,949.5,1835419
15000,947.8,1846128
15100,948.8,1856655
15200,951.0,1866712
15300,949.3,1877195
15400,950.6,1887459
15500,948.5,1898036
15600,936.8,1908864
15700,950.7,1919037
15800,951.3,1929161
15900,949.7,1939639
16000,949.8,1950121
16100,949.3,1960645
16200,949.2,1971200
16300,949.1,1981794
16400,950.2,1992209
16500,949.2,2002756
16600,948.7,2013414
16700,951.1,2023548
16800,948.6,2034155
16900,946.1,2045350
17000,949.8,2055760
17100,949.0,2066341
17200,948.2,2077184
17300,951.1,2087336
17400,948.6,2097952
17500,948.7,2108469
17600,949.1,2118953
17700,950.9,2129116
17800,947.5,2139857
17900,932.5,2151507
18000,947.3,2162225
18100,945.2,2173568
18200,929.5,2185865
18300,949.8,2196260
18400,949.1,2206656
18500,946.5,2217544
18600,949.8,2227788
18700,946.7,2238643
18800,945.5,2249678
18900,948.6,2260065
19000,949.7,2270301
19100,950.1,2280482
19200,949.2,2290833
19300,947.8,2301394
19400,947.6,2311962
19500,947.6,2322562
19600,947.1,2333126
19700,943.9,2344227
19800,947.6,2354766
19900,940.3,2366523
20000,944.1,2377630
20100,942.5,2388816
20200,939.8,2400527
20300,939.5,2412364
20400,942.2,2423669
20500,942.4,2434986
20600,942.9,2446199
20700,941.8,2457616
20800,938.5,2469521
20900,944.5,2480462
21000,927.5,2492611
21100,939.5,2504448
21200,943.8,2515652
21300,944.0,2526689
21400,943.4,2537817
21500,940.4,2549366
21600,938.9,2561225
21700,941.6,2572602
21800,944.5,2583662
21900,946.4,2594366
22000,942.8,2605609
22100,942.1,2617027
22200,930.5,2628800
22300,916.1,2641233
22400,930.4,2652931
22500,931.8,2664427
22600,947.0,2675095
22700,946.5,2685695
22800,948.0,2696119
22900,931.6,2707640
23000,933.1,2718990
23100,928.9,2731051
23200,930.6,2742894
23300,945.6,2753811
23400,947.1,2764563
23500,947.2,2775270
23600,931.5,2786896
23700,941.7,2798477
23800,946.4,2809308
23900,945.9,2820183
24000,946.8,2830774
24100,932.2,2842357
24200,942.5,2853911
24300,946.2,2864767
24400,902.8,2877976
24500,932.2,2889569
24600,947.1,2900312
24700,945.5,2911322
24800,948.7,2921807
24900,950.6,2932009
25000,922.4,2943489
25100,950.0,2953734
25200,948.8,2964250
25300,948.5,2974793
25400,935.7,2986212
25500,948.0,2996790
