episodes,steps,total reward
9,10000,0.0
21,20000,3.0
31,30000,1.0
43,40000,2.0
53,50000,1.0
63,60000,1.0
73,70000,1.0
83,80000,0.0
94,90000,3.0
105,100000,3.0
115,110000,2.0
126,120000,1.0
136,130000,1.0
147,140000,2.0
158,150000,2.0
169,160000,2.0
179,170000,1.0
189,180000,0.0
200,190000,3.0
211,200000,2.0
221,210000,1.0
231,220000,1.0
241,230000,0.0
251,240000,1.0
261,250000,0.0
271,260000,0.0
282,270000,1.0
293,280000,1.0
303,290000,0.0
314,300000,2.0
324,310000,2.0
335,320000,1.0
346,330000,4.0
356,340000,0.0
368,350000,2.0
378,360000,1.0
389,370000,1.0
399,380000,0.0
409,390000,0.0
419,400000,0.0
429,410000,0.0
439,420000,0.0
449,430000,1.0
459,440000,0.0
469,450000,0.0
480,460000,1.0
490,470000,0.0
500,480000,0.0
510,490000,0.0
520,500000,0.0
530,510000,0.0
540,520000,0.0
550,530000,1.0
560,540000,1.0
570,550000,0.0
580,560000,0.0
590,570000,1.0
600,580000,1.0
611,590000,1.0
621,600000,0.0
631,610000,1.0
641,620000,0.0
651,630000,1.0
662,640000,1.0
672,650000,0.0
682,660000,0.0
693,670000,2.0
703,680000,0.0
713,690000,1.0
724,700000,1.0
734,710000,1.0
745,720000,1.0
756,730000,2.0
766,740000,0.0
776,750000,1.0
786,760000,1.0
796,770000,0.0
806,780000,0.0
817,790000,3.0
827,800000,0.0
837,810000,1.0
847,820000,0.0
857,830000,1.0
867,840000,1.0
878,850000,2.0
889,860000,1.0
899,870000,1.0
910,880000,2.0
920,890000,0.0
930,900000,0.0
940,910000,0.0
950,920000,1.0
960,930000,0.0
971,940000,1.0
981,950000,2.0
991,960000,1.0
1002,970000,1.0
1012,980000,1.0
1022,990000,0.0
1033,1000000,1.0
1043,1010000,0.0
1053,1020000,0.0
1063,1030000,0.0
1073,1040000,0.0
1083,1050000,0.0
1093,1060000,1.0
1103,1070000,1.0
1114,1080000,1.0
1124,1090000,0.0
1135,1100000,2.0
1145,1110000,0.0
1155,1120000,1.0
1166,1130000,1.0
1176,1140000,0.0
1186,1150000,0.0
1197,1160000,1.0
1207,1170000,2.0
1217,1180000,0.0
1227,1190000,0.0
1238,1200000,2.0
1249,1210000,2.0
1260,1220000,2.0
1270,1230000,0.0
1280,1240000,0.0
1290,1250000,1.0
1301,1260000,1.0
1312,1270000,3.0
1322,1280000,1.0
1332,1290000,1.0
1343,1300000,2.0
1354,1310000,1.0
1364,1320000,0.0
1374,1330000,1.0
1385,1340000,2.0
1396,1350000,2.0
1406,1360000,0.0
1416,1370000,0.0
1426,1380000,0.0
1437,1390000,3.0
1447,1400000,1.0
1457,1410000,0.0
1468,1420000,2.0
1479,1430000,2.0
1489,1440000,1.0
1499,1450000,0.0
1510,1460000,4.0
1520,1470000,0.0
1531,1480000,4.0
1542,1490000,1.0
1553,1500000,3.0
1565,1510000,5.0
1576,1520000,1.0
1586,1530000,1.0
1596,1540000,0.0
1606,1550000,0.0
1616,1560000,1.0
1627,1570000,1.0
1638,1580000,2.0
1648,1590000,0.0
1658,1600000,1.0
1670,1610000,3.0
1681,1620000,4.0
1691,1630000,2.0
1702,1640000,2.0
1712,1650000,1.0
1723,1660000,1.0
1735,1670000,5.0
1745,1680000,0.0
1756,1690000,3.0
1766,1700000,0.0
1776,1710000,0.0
1786,1720000,0.0
1797,1730000,2.0
1808,1740000,3.0
1818,1750000,1.0
1829,1760000,3.0
1841,1770000,4.0
1852,1780000,2.0
1863,1790000,3.0
1874,1800000,1.0
1884,1810000,1.0
1894,1820000,1.0
1905,1830000,2.0
1916,1840000,2.0
1926,1850000,0.0
1936,1860000,1.0
1947,1870000,1.0
1957,1880000,0.0
1967,1890000,2.0
1978,1900000,3.0
1989,1910000,2.0
2000,1920000,1.0
2010,1930000,2.0
2020,1940000,0.0
2033,1950000,3.0
2045,1960000,5.0
2056,1970000,2.0
2067,1980000,2.0
2078,1990000,1.0
2089,2000000,2.0
