episodes,mean 100 episode reward,steps
100,0.7,28480
200,0.8,50851
300,0.8,64919
400,0.9,77206
500,0.9,87313
600,0.9,95953
700,0.9,104022
800,0.9,111172
900,0.9,117936
1000,0.9,124221
1100,1.0,130530
1200,0.9,136446
1300,1.0,142478
1400,1.0,147897
1500,1.0,153388
1600,1.0,158773
1700,1.0,164042
1800,1.0,168991
1900,1.0,174376
2000,1.0,179064
2100,1.0,184402
2200,1.0,189121
2300,1.0,193726
2400,1.0,198385
2500,1.0,202835
2600,1.0,207364
2700,1.0,211895
2800,1.0,216277
2900,1.0,221009
3000,1.0,225406
3100,1.0,229956
3200,1.0,234479
3300,1.0,238908
3400,1.0,243616
3500,1.0,248340
3600,1.0,253356
3700,1.0,257675
3800,1.0,262046
3900,1.0,267098
4000,1.0,271938
4100,1.0,276418
4200,1.0,280783
4300,1.0,285266
4400,1.0,289595
4500,1.0,294011
4600,1.0,298461
4700,1.0,303548
4800,1.0,307968
4900,1.0,312436
5000,1.0,316712
5100,1.0,322289
5200,1.0,326542
5300,1.0,331173
5400,1.0,335816
5500,1.0,340453
5600,1.0,345052
5700,1.0,349377
5800,1.0,354103
5900,1.0,358588
6000,1.0,364236
6100,1.0,368524
6200,1.0,373135
6300,1.0,377466
6400,1.0,381593
6500,1.0,386124
6600,1.0,390325
6700,1.0,394851
6800,1.0,399028
6900,1.0,403414
7000,1.0,407594
7100,1.0,411815
7200,1.0,416035
7300,1.0,420673
7400,1.0,425212
7500,1.0,429648
7600,1.0,433847
7700,1.0,438404
7800,1.0,442926
7900,1.0,447401
8000,1.0,451598
8100,1.0,455659
8200,1.0,460127
8300,1.0,464561
8400,1.0,468757
8500,1.0,473463
8600,1.0,477990
8700,1.0,482265
8800,1.0,486526
8900,1.0,490818
9000,1.0,495394
9100,1.0,499886
9200,1.0,504226
9300,1.0,508490
9400,1.0,512651
9500,1.0,516809
9600,1.0,521586
9700,1.0,526127
9800,1.0,530542
9900,1.0,534668
10000,1.0,538960
10100,1.0,543212
10200,0.9,547284
10300,1.0,551665
10400,1.0,555872
10500,1.0,560320
10600,1.0,564549
10700,1.0,569049
10800,1.0,573456
10900,1.0,577712
11000,1.0,581876
11100,1.0,585980
11200,1.0,590236
11300,1.0,594883
11400,1.0,599057
11500,1.0,603437
11600,1.0,607680
11700,1.0,612210
11800,1.0,616154
11900,1.0,620527
12000,1.0,625065
12100,1.0,629255
12200,1.0,633525
12300,1.0,637634
12400,1.0,642257
12500,1.0,646746
12600,1.0,650987
12700,0.9,655005
12800,1.0,659409
12900,1.0,663517
13000,1.0,668207
13100,1.0,672573
13200,1.0,677109
13300,1.0,681419
13400,1.0,685455
13500,1.0,690310
13600,1.0,694677
13700,1.0,699968
13800,1.0,704229
13900,1.0,708455
14000,1.0,712586
14100,1.0,716550
14200,1.0,721094
14300,1.0,725183
14400,1.0,729531
14500,1.0,733784
14600,1.0,737969
14700,1.0,742101
14800,1.0,746139
14900,1.0,750262
15000,1.0,754593
15100,1.0,759197
15200,0.9,763371
15300,1.0,767527
15400,1.0,771913
15500,1.0,776066
15600,1.0,780522
15700,1.0,784935
15800,1.0,789478
15900,1.0,794209
16000,1.0,798412
16100,1.0,802882
16200,1.0,806892
16300,1.0,811406
16400,1.0,815590
16500,1.0,819876
16600,1.0,824270
16700,1.0,828427
16800,1.0,832630
16900,1.0,836900
17000,1.0,841181
17100,1.0,845537
17200,1.0,849900
17300,1.0,854335
17400,1.0,858796
17500,1.0,862937
17600,1.0,867486
17700,1.0,871582
17800,1.0,876007
17900,1.0,880597
18000,1.0,884787
18100,1.0,889377
18200,1.0,893513
18300,1.0,897617
18400,1.0,901839
18500,1.0,906032
