episodes,mean 100 episode reward,steps
100,-585.5,98999
200,-597.8,198999
300,-597.5,298999
400,-596.9,398999
500,-597.8,498999
600,-589.3,598999
700,-597.3,698999
800,-594.7,798999
900,-599.2,898999
1000,-589.1,998999
1100,-597.8,1098999
1200,-598.2,1198999
1300,-597.0,1298999
1400,-596.1,1398999
1500,-597.4,1498999
1600,-596.8,1598999
1700,-596.9,1698999
1800,-596.1,1798999
1900,-594.5,1898999
2000,-594.4,1998999
2100,-596.5,2098999
2200,-596.8,2198999
2300,-596.2,2298999
2400,-594.8,2398999
2500,-594.0,2498999
2600,-590.5,2598999
2700,-592.4,2698999
2800,-591.5,2798999
2900,-592.1,2898999
3000,-594.2,2998999
