episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
129,130000,0.0
139,140000,0.0
149,150000,0.0
159,160000,0.0
169,170000,0.0
179,180000,0.0
189,190000,0.0
199,200000,0.0
209,210000,0.0
219,220000,0.0
229,230000,0.0
239,240000,0.0
249,250000,0.0
259,260000,0.0
269,270000,0.0
279,280000,0.0
289,290000,0.0
299,300000,0.0
309,310000,0.0
319,320000,0.0
329,330000,0.0
341,340000,4.0
357,350000,13.0
375,360000,16.0
399,370000,22.0
425,380000,26.0
461,390000,36.0
500,400000,39.0
539,410000,38.0
584,420000,45.0
624,430000,38.0
691,440000,67.0
745,450000,54.0
803,460000,58.0
867,470000,64.0
936,480000,69.0
1025,490000,89.0
1116,500000,91.0
1206,510000,90.0
1282,520000,76.0
1355,530000,73.0
1438,540000,83.0
1521,550000,83.0
1613,560000,92.0
1707,570000,94.0
1804,580000,97.0
1892,590000,88.0
1984,600000,92.0
2080,610000,96.0
2174,620000,94.0
2273,630000,99.0
2367,640000,94.0
2466,650000,99.0
2564,660000,98.0
2663,670000,99.0
2763,680000,100.0
2864,690000,102.0
2962,700000,97.0
3064,710000,102.0
3163,720000,99.0
3264,730000,101.0
3364,740000,100.0
3465,750000,101.0
3565,760000,100.0
3665,770000,100.0
3766,780000,101.0
3867,790000,101.0
3966,800000,99.0
4065,810000,99.0
4164,820000,99.0
4264,830000,100.0
4365,840000,101.0
4462,850000,97.0
4561,860000,99.0
4661,870000,100.0
4761,880000,100.0
4861,890000,100.0
4961,900000,100.0
5058,910000,97.0
5159,920000,101.0
5259,930000,100.0
5360,940000,101.0
5459,950000,99.0
5556,960000,97.0
5656,970000,100.0
5757,980000,101.0
5857,990000,100.0
5956,1000000,99.0
6056,1010000,100.0
6155,1020000,99.0
6256,1030000,101.0
6356,1040000,100.0
6456,1050000,100.0
6556,1060000,100.0
6657,1070000,101.0
6756,1080000,99.0
6857,1090000,101.0
6956,1100000,99.0
7057,1110000,101.0
7158,1120000,101.0
7257,1130000,99.0
7356,1140000,99.0
7453,1150000,97.0
7553,1160000,100.0
7654,1170000,101.0
7750,1180000,96.0
7851,1190000,101.0
7951,1200000,100.0
8052,1210000,101.0
8153,1220000,101.0
8251,1230000,98.0
8352,1240000,101.0
8453,1250000,101.0
8552,1260000,99.0
8652,1270000,100.0
8753,1280000,101.0
8854,1290000,101.0
8953,1300000,99.0
9054,1310000,101.0
9154,1320000,100.0
9255,1330000,101.0
9355,1340000,100.0
9456,1350000,101.0
9555,1360000,99.0
9655,1370000,100.0
9756,1380000,101.0
9857,1390000,101.0
9956,1400000,99.0
10056,1410000,100.0
10156,1420000,100.0
10256,1430000,100.0
10357,1440000,101.0
10458,1450000,101.0
10557,1460000,99.0
10658,1470000,101.0
10759,1480000,101.0
10856,1490000,97.0
10956,1500000,100.0
11057,1510000,101.0
11158,1520000,101.0
11259,1530000,101.0
11359,1540000,100.0
11460,1550000,101.0
11561,1560000,101.0
11661,1570000,100.0
11763,1580000,102.0
11863,1590000,100.0
11962,1600000,99.0
12062,1610000,100.0
12162,1620000,100.0
12262,1630000,100.0
12362,1640000,100.0
12463,1650000,101.0
12563,1660000,100.0
12664,1670000,101.0
12765,1680000,101.0
12864,1690000,99.0
12965,1700000,101.0
13065,1710000,100.0
13165,1720000,100.0
13262,1730000,97.0
13362,1740000,100.0
13461,1750000,99.0
13561,1760000,100.0
13662,1770000,101.0
13762,1780000,100.0
13853,1790000,91.0
13952,1800000,99.0
14052,1810000,100.0
14152,1820000,100.0
14253,1830000,101.0
14353,1840000,100.0
14453,1850000,100.0
14553,1860000,100.0
14654,1870000,101.0
14755,1880000,101.0
14856,1890000,101.0
14955,1900000,99.0
15056,1910000,101.0
15157,1920000,101.0
15257,1930000,100.0
15358,1940000,101.0
15459,1950000,101.0
15559,1960000,100.0
15660,1970000,101.0
15760,1980000,100.0
15862,1990000,102.0
15960,2000000,98.0
