# {"t_start": 1598544428.4086804, "env_id": "Office-v0"} 
r,l,t
0.0,34,0.013835
0.0,17,0.020329
0.0,71,0.046697
0.0,11,0.050829
0.0,13,0.05579
0.0,8,0.058846
0.0,45,0.075768
0.0,38,0.089975
0.0,38,0.104147
0.0,49,0.122735
0.0,30,0.13393
0.0,81,0.16426
0.0,6,0.166557
0.0,43,0.184559
0.0,141,0.23701
0.0,104,0.2758
1.0,59,0.297321
0.0,24,0.305979
0.0,55,0.326491
0.0,132,0.375646
1.0,60,0.397928
0.0,117,0.440702
0.0,25,0.450122
0.0,80,0.479789
0.0,10,0.483615
0.0,33,0.495885
0.0,39,0.510126
0.0,223,0.591958
1.0,29,0.602807
0.0,63,0.626274
0.0,124,0.672492
0.0,42,0.688266
0.0,2,0.689042
0.0,30,0.700252
0.0,27,0.710098
0.0,66,0.73387
0.0,10,0.737687
0.0,96,0.773503
0.0,47,0.790935
0.0,67,0.815788
0.0,17,0.822175
0.0,123,0.868004
0.0,101,0.905776
1.0,167,0.967645
1.0,41,0.982857
0.0,49,1.000439
1.0,218,1.080915
0.0,108,1.121366
1.0,29,1.132268
1.0,110,1.173012
1.0,187,1.241506
1.0,49,1.259809
1.0,13,1.264654
0.0,91,1.298104
0.0,15,1.30351
0.0,69,1.328607
1.0,44,1.345151
0.0,33,1.357514
0.0,37,1.371068
0.0,57,1.392267
1.0,11,1.396364
0.0,45,1.413152
0.0,5,1.415101
0.0,81,1.444565
0.0,9,1.447991
1.0,138,1.499103
1.0,146,1.553811
1.0,57,1.575171
1.0,15,1.580695
0.0,57,1.601981
0.0,159,1.661063
1.0,87,1.692848
1.0,11,1.696998
0.0,19,1.704086
1.0,170,1.767438
1.0,33,1.779833
1.0,13,1.784644
1.0,187,1.854014
0.0,68,1.879063
1.0,52,1.898362
1.0,11,1.90247
0.0,155,1.960157
1.0,150,2.016152
1.0,33,2.028245
1.0,11,2.032343
1.0,165,2.093173
0.0,17,2.099261
0.0,52,2.118715
1.0,11,2.122829
1.0,124,2.169067
0.0,20,2.17661
1.0,38,2.192398
0.0,2,2.193284
0.0,53,2.212942
1.0,69,2.2386
1.0,74,2.266375
1.0,13,2.271253
1.0,132,2.320534
0.0,15,2.326237
0.0,8,2.329251
1.0,13,2.334073
1.0,110,2.375049
1.0,81,2.404978
0.0,77,2.432939
1.0,11,2.437085
0.0,31,2.448587
1.0,67,2.473545
0.0,4,2.47511
1.0,13,2.479922
0.0,29,2.490785
1.0,307,2.6043
0.0,26,2.614022
0.0,4,2.615546
0.0,10,2.619322
0.0,8,2.622323
1.0,29,2.632959
