episodes,mean 100 episode reward,steps
100,-313.7,98999
200,1828.3,198999
300,2878.0,298999
400,3214.3,398999
500,3718.3,498999
600,3882.4,598999
700,4445.3,698999
800,4508.6,798999
900,4559.1,898999
1000,4779.7,998999
1100,5180.9,1098999
1200,4993.2,1198999
1300,5143.3,1298999
1400,5355.3,1398999
1500,5186.1,1498999
1600,5337.0,1598999
1700,5426.8,1698999
1800,5306.4,1798999
1900,5568.6,1898999
2000,5538.8,1998999
2100,5497.7,2098999
2200,5489.0,2198999
2300,5621.1,2298999
2400,5543.5,2398999
2500,5502.4,2498999
2600,5414.1,2598999
2700,5374.5,2698999
2800,5213.4,2798999
2900,5494.1,2898999
3000,5545.3,2998999
