episodes,steps,total reward
151,10000,61.0
546,20000,301.0
1019,30000,397.0
1495,40000,404.0
1983,50000,389.0
2459,60000,391.0
2944,70000,385.0
3419,80000,387.0
3898,90000,388.0
4382,100000,398.0
