% time spent exploring,episodes,mean 100 episode reward,steps
98,100,0.0,2600
97,200,0.0,4912
96,300,0.0,7499
95,400,0.0,9921
93,500,0.0,12534
92,600,0.0,15338
91,700,0.0,17979
89,800,0.0,21027
88,900,0.0,24041
86,1000,0.0,26351
85,1100,0.0,28807
84,1200,0.0,32029
82,1300,0.0,34678
81,1400,0.0,37711
80,1500,0.0,40371
78,1600,0.0,43098
77,1700,0.0,45942
75,1800,0.0,48907
73,1900,0.0,52533
72,2000,0.0,55859
70,2100,0.0,59587
69,2200,0.0,62558
67,2300,0.0,65949
65,2400,0.0,69119
64,2500,0.0,72647
62,2600,0.0,75845
60,2700,0.0,79099
59,2800,0.0,82255
57,2900,0.0,86204
55,3000,0.0,89825
53,3100,0.0,93893
51,3200,0.0,98268
49,3300,0.0,102305
47,3400,0.1,105919
45,3500,0.1,109643
43,3600,0.1,113852
42,3700,0.0,117041
40,3800,0.1,120963
38,3900,0.1,125252
35,4000,0.1,129399
33,4100,0.2,134226
31,4200,0.1,138365
29,4300,0.1,141899
27,4400,0.1,146100
25,4500,0.3,150829
23,4600,0.2,155301
21,4700,0.4,159500
18,4800,0.5,164034
16,4900,0.5,168700
14,5000,0.7,173260
12,5100,0.5,177176
10,5200,0.7,181382
8,5300,0.3,184650
6,5400,0.5,189151
4,5500,0.7,193579
1,5600,0.9,198179
1,5700,0.7,202488
1,5800,0.8,206699
1,5900,0.6,210909
1,6000,0.6,214200
1,6100,0.8,217957
1,6200,0.7,221374
1,6300,0.8,225247
1,6400,0.8,229318
1,6500,0.7,233230
1,6600,0.4,238056
1,6700,0.8,241905
1,6800,0.8,245966
1,6900,0.8,249982
1,7000,0.9,253775
1,7100,0.8,257974
1,7200,0.9,261796
1,7300,0.8,265674
1,7400,0.9,269311
1,7500,0.6,273101
1,7600,0.9,276860
1,7700,0.8,280084
1,7800,1.0,283816
1,7900,1.0,287551
1,8000,1.0,291418
1,8100,1.0,295005
1,8200,1.0,298506
1,8300,1.0,302155
1,8400,1.0,305959
1,8500,1.0,309563
1,8600,0.6,312755
1,8700,0.7,316043
1,8800,0.9,319457
1,8900,1.0,323067
1,9000,0.9,326886
1,9100,1.0,330389
1,9200,1.0,334055
1,9300,0.9,337648
1,9400,1.0,341170
1,9500,1.0,344638
1,9600,1.0,348123
1,9700,1.0,351768
1,9800,0.9,355351
1,9900,0.9,358992
1,10000,1.0,362596
1,10100,1.0,366131
1,10200,1.0,369508
1,10300,1.0,372969
1,10400,1.0,376452
1,10500,0.8,379686
1,10600,0.9,382945
1,10700,1.0,386509
1,10800,1.0,390026
1,10900,1.0,393610
1,11000,1.0,397258
1,11100,1.0,400821
1,11200,1.0,404344
1,11300,0.9,407788
1,11400,0.8,410867
1,11500,1.0,414315
1,11600,1.0,417785
1,11700,1.0,421238
1,11800,1.0,424683
1,11900,1.0,428086
1,12000,1.0,431511
1,12100,1.0,434954
1,12200,1.0,438374
1,12300,1.0,441791
1,12400,1.0,445279
1,12500,1.0,448720
1,12600,1.0,452148
1,12700,1.0,455648
1,12800,0.9,458919
1,12900,1.0,462517
1,13000,1.0,465945
1,13100,1.0,469388
1,13200,1.0,472769
1,13300,1.0,476166
1,13400,1.0,479593
1,13500,1.0,482944
1,13600,0.9,486147
1,13700,1.0,489505
1,13800,1.0,492880
1,13900,1.0,496283
1,14000,1.0,499706
1,14100,1.0,503096
1,14200,1.0,506557
1,14300,1.0,509961
1,14400,1.0,513319
1,14500,1.0,516680
1,14600,1.0,520017
1,14700,1.0,523311
1,14800,0.9,527209
1,14900,1.0,530582
1,15000,1.0,533843
1,15100,1.0,537209
1,15200,1.0,540578
1,15300,1.0,543952
1,15400,1.0,547323
1,15500,1.0,550639
1,15600,1.0,554020
1,15700,1.0,557389
1,15800,1.0,560761
1,15900,1.0,564185
1,16000,1.0,567540
1,16100,1.0,570901
1,16200,1.0,574396
1,16300,0.9,577735
1,16400,0.9,581186
1,16500,1.0,584504
1,16600,1.0,587863
1,16700,1.0,591221
1,16800,1.0,594654
1,16900,1.0,598190
1,17000,1.0,601548
1,17100,1.0,604891
1,17200,1.0,608206
1,17300,1.0,611547
1,17400,1.0,614880
1,17500,0.5,618015
1,17600,1.0,621405
1,17700,1.0,624762
1,17800,1.0,628129
1,17900,1.0,631458
1,18000,1.0,634806
1,18100,1.0,638137
1,18200,1.0,641547
1,18300,1.0,644882
1,18400,1.0,648219
1,18500,1.0,651540
1,18600,1.0,654882
1,18700,1.0,658210
1,18800,1.0,661514
1,18900,1.0,664827
1,19000,1.0,668169
1,19100,1.0,671495
1,19200,1.0,674830
1,19300,1.0,678162
1,19400,1.0,681481
1,19500,1.0,684870
1,19600,1.0,688222
1,19700,1.0,691565
1,19800,1.0,694882
1,19900,1.0,698217
1,20000,1.0,701537
1,20100,1.0,704864
1,20200,1.0,708206
1,20300,1.0,711528
1,20400,1.0,714827
1,20500,1.0,718162
1,20600,1.0,721501
1,20700,1.0,724859
1,20800,1.0,728206
1,20900,1.0,731524
1,21000,1.0,734878
1,21100,1.0,738206
1,21200,1.0,741520
1,21300,0.8,744405
1,21400,0.9,747672
1,21500,1.0,750986
1,21600,1.0,754303
1,21700,1.0,757632
1,21800,1.0,761057
1,21900,1.0,764406
1,22000,1.0,767761
1,22100,0.9,771023
1,22200,1.0,774386
1,22300,1.0,777735
1,22400,1.0,781069
1,22500,1.0,784396
1,22600,1.0,787743
1,22700,1.0,791103
1,22800,1.0,794464
1,22900,1.0,797763
1,23000,1.0,801074
1,23100,1.0,804371
1,23200,1.0,807694
1,23300,1.0,811033
1,23400,1.0,814356
1,23500,1.0,817674
1,23600,1.0,820981
1,23700,1.0,824291
1,23800,1.0,827620
1,23900,1.0,830946
1,24000,1.0,834287
1,24100,1.0,837585
1,24200,1.0,840910
1,24300,1.0,844213
1,24400,1.0,847555
1,24500,1.0,850896
1,24600,1.0,854204
1,24700,1.0,857532
1,24800,1.0,860857
1,24900,1.0,864216
1,25000,1.0,867536
1,25100,1.0,870856
1,25200,1.0,874248
1,25300,1.0,877574
1,25400,1.0,880880
1,25500,1.0,884227
1,25600,1.0,887525
1,25700,1.0,890827
1,25800,1.0,894161
1,25900,1.0,897499
1,26000,1.0,900833
1,26100,1.0,904159
1,26200,1.0,907486
1,26300,1.0,910826
1,26400,1.0,914167
1,26500,1.0,917514
1,26600,1.0,920843
1,26700,1.0,924165
1,26800,1.0,927482
1,26900,1.0,930837
1,27000,1.0,934162
1,27100,1.0,937515
1,27200,0.9,941208
1,27300,0.9,944393
1,27400,0.9,947579
1,27500,1.0,950892
1,27600,1.0,954235
1,27700,1.0,957551
1,27800,1.0,960888
1,27900,1.0,964190
