episodes,mean 100 episode reward,steps
100,-416.3,98999
200,447.0,198999
300,1539.6,298999
400,2756.9,398999
500,4265.8,498999
600,4935.6,598999
700,5005.6,698999
800,5120.3,798999
900,5521.7,898999
1000,5511.6,998999
1100,5762.4,1098999
1200,5863.9,1198999
1300,5553.1,1298999
1400,5574.1,1398999
1500,5626.1,1498999
1600,5847.8,1598999
1700,5457.1,1698999
1800,5661.0,1798999
1900,5097.9,1898999
2000,4918.4,1998999
2100,4367.0,2098999
2200,3803.0,2198999
2300,3201.3,2298999
2400,3042.9,2398999
2500,3261.3,2498999
2600,3599.5,2598999
2700,3825.9,2698999
2800,3535.9,2798999
2900,3383.0,2898999
3000,3525.1,2998999
