episodes,mean 100 episode reward,steps
100,0.7,29470
200,0.7,55341
300,0.8,78047
400,0.8,99926
500,0.8,121062
600,0.8,140726
700,0.8,160817
800,0.8,179216
900,0.8,197116
1000,0.8,216803
1100,0.8,235163
1200,0.8,251733
1300,0.8,269808
1400,0.8,285696
1500,0.8,302436
1600,0.8,317813
1700,0.8,335307
1800,0.8,351180
1900,0.8,367347
2000,0.8,382681
2100,0.8,397845
2200,0.8,411327
2300,0.8,424788
2400,0.8,439137
2500,0.8,452779
2600,0.9,467689
2700,0.8,482058
2800,0.8,494659
2900,0.8,507062
3000,0.8,519442
3100,0.8,534158
3200,0.8,548356
3300,0.8,561513
3400,0.8,573741
3500,0.8,586939
3600,0.8,600619
3700,0.8,613831
3800,0.8,625548
3900,0.8,638778
4000,0.8,651031
4100,0.9,663964
4200,0.8,677067
4300,0.8,690863
4400,0.8,702860
4500,0.8,716574
4600,0.8,730283
4700,0.8,744839
4800,0.8,759355
4900,0.8,774581
5000,0.8,788312
5100,0.8,801216
5200,0.8,813876
5300,0.8,827841
5400,0.8,840077
5500,0.8,852182
5600,0.8,864586
5700,0.8,876434
5800,0.8,888531
5900,0.8,901299
6000,0.8,913471
6100,0.8,925379
6200,0.8,936119
6300,0.8,947489
6400,0.8,960208
6500,0.8,972416
6600,0.8,986443
6700,0.8,998671
6800,0.8,1012667
6900,0.8,1026013
7000,0.8,1039620
7100,0.8,1050459
7200,0.8,1063509
7300,0.8,1077594
7400,0.8,1089985
7500,0.8,1102756
7600,0.8,1115146
7700,0.8,1130027
7800,0.8,1142260
7900,0.8,1156446
8000,0.8,1169537
8100,0.8,1183789
8200,0.8,1195602
8300,0.8,1209122
8400,0.8,1223143
8500,0.8,1232957
8600,0.8,1245178
8700,0.8,1256800
8800,0.8,1267545
8900,0.8,1280341
9000,0.8,1292042
9100,0.7,1303272
9200,0.7,1316653
9300,0.8,1330107
9400,0.8,1342983
9500,0.8,1354925
9600,0.8,1365387
9700,0.8,1377638
9800,0.8,1390952
9900,0.8,1405404
10000,0.8,1418344
10100,0.8,1430282
10200,0.8,1441738
10300,0.8,1453155
10400,0.8,1464812
10500,0.8,1474955
10600,0.8,1487786
10700,0.9,1497444
10800,0.9,1507497
10900,0.8,1521052
11000,0.9,1531834
11100,0.8,1542704
11200,0.8,1555844
11300,0.8,1569290
11400,0.8,1581937
11500,0.8,1596216
11600,0.8,1608045
11700,0.8,1620919
11800,0.8,1634193
11900,0.8,1646877
12000,0.9,1658512
12100,0.8,1671258
12200,0.8,1682738
12300,0.8,1695299
12400,0.8,1706081
12500,0.8,1717747
12600,0.8,1729455
12700,0.8,1740741
12800,0.8,1750465
12900,0.8,1761553
13000,0.8,1773370
13100,0.8,1784869
13200,0.8,1796801
13300,0.8,1809266
13400,0.8,1822838
13500,0.8,1836832
13600,0.8,1847919
13700,0.8,1859457
13800,0.8,1874947
13900,0.8,1887079
14000,0.8,1897405
14100,0.8,1911228
14200,0.8,1920521
14300,0.8,1933152
14400,0.9,1946432
14500,0.9,1956047
14600,0.8,1966959
14700,0.8,1978840
14800,0.8,1990373
