episodes,steps,total reward
9,10000,0.0
21,20000,3.0
31,30000,0.0
43,40000,4.0
53,50000,0.0
65,60000,3.0
76,70000,3.0
88,80000,3.0
99,90000,2.0
109,100000,2.0
121,110000,4.0
133,120000,4.0
145,130000,4.0
158,140000,6.0
169,150000,2.0
183,160000,6.0
197,170000,7.0
208,180000,5.0
223,190000,8.0
236,200000,6.0
251,210000,6.0
266,220000,9.0
279,230000,5.0
297,240000,11.0
311,250000,5.0
329,260000,12.0
347,270000,11.0
366,280000,12.0
384,290000,11.0
405,300000,15.0
426,310000,16.0
449,320000,15.0
471,330000,15.0
495,340000,17.0
515,350000,13.0
536,360000,15.0
565,370000,22.0
591,380000,19.0
624,390000,28.0
655,400000,27.0
686,410000,25.0
718,420000,27.0
749,430000,23.0
776,440000,20.0
811,450000,31.0
848,460000,31.0
886,470000,31.0
919,480000,26.0
956,490000,32.0
998,500000,37.0
1038,510000,32.0
1080,520000,36.0
1129,530000,43.0
1179,540000,45.0
1238,550000,56.0
1297,560000,52.0
1358,570000,57.0
1418,580000,57.0
1469,590000,45.0
1538,600000,66.0
1598,610000,56.0
1669,620000,68.0
1744,630000,72.0
1799,640000,52.0
1868,650000,65.0
1938,660000,67.0
2007,670000,68.0
2078,680000,69.0
2158,690000,76.0
2248,700000,86.0
2339,710000,88.0
2455,720000,115.0
2568,730000,113.0
2688,740000,119.0
2798,750000,108.0
2908,760000,107.0
3046,770000,138.0
3179,780000,132.0
3302,790000,122.0
3458,800000,156.0
3588,810000,129.0
3738,820000,149.0
3861,830000,122.0
4023,840000,162.0
4188,850000,165.0
4341,860000,153.0
4502,870000,160.0
4648,880000,146.0
4807,890000,159.0
4968,900000,160.0
5128,910000,160.0
5299,920000,171.0
5476,930000,177.0
5649,940000,173.0
5834,950000,185.0
6018,960000,184.0
6199,970000,180.0
6416,980000,218.0
6629,990000,212.0
6848,1000000,219.0
7061,1010000,213.0
7275,1020000,214.0
7488,1030000,213.0
7704,1040000,216.0
7922,1050000,218.0
8130,1060000,208.0
8346,1070000,216.0
8567,1080000,221.0
8780,1090000,213.0
9001,1100000,221.0
9221,1110000,220.0
9436,1120000,215.0
9654,1130000,218.0
9861,1140000,207.0
10078,1150000,217.0
10291,1160000,213.0
10488,1170000,197.0
10695,1180000,207.0
10910,1190000,215.0
11128,1200000,218.0
11339,1210000,211.0
11558,1220000,219.0
11776,1230000,218.0
11991,1240000,215.0
12211,1250000,220.0
12419,1260000,208.0
12639,1270000,220.0
12852,1280000,214.0
13067,1290000,214.0
13285,1300000,218.0
13481,1310000,195.0
13697,1320000,216.0
13909,1330000,212.0
14126,1340000,217.0
14345,1350000,219.0
14564,1360000,219.0
14770,1370000,206.0
14987,1380000,217.0
15204,1390000,217.0
15422,1400000,218.0
15645,1410000,223.0
15866,1420000,221.0
16086,1430000,220.0
16303,1440000,217.0
16521,1450000,218.0
16741,1460000,220.0
16959,1470000,218.0
17178,1480000,219.0
17398,1490000,220.0
17615,1500000,217.0
17835,1510000,220.0
18053,1520000,218.0
18272,1530000,219.0
18489,1540000,217.0
18709,1550000,220.0
18928,1560000,219.0
19141,1570000,213.0
19359,1580000,218.0
19578,1590000,219.0
19798,1600000,220.0
20016,1610000,218.0
20234,1620000,218.0
20453,1630000,219.0
20672,1640000,219.0
20888,1650000,216.0
21108,1660000,220.0
21328,1670000,220.0
21548,1680000,220.0
21766,1690000,218.0
21984,1700000,218.0
22201,1710000,217.0
22419,1720000,218.0
22638,1730000,219.0
22858,1740000,220.0
23074,1750000,216.0
23292,1760000,218.0
23511,1770000,219.0
23729,1780000,218.0
23947,1790000,218.0
24166,1800000,219.0
24384,1810000,218.0
24603,1820000,219.0
24822,1830000,219.0
25041,1840000,219.0
25259,1850000,218.0
25479,1860000,220.0
25698,1870000,219.0
25915,1880000,217.0
26133,1890000,218.0
26352,1900000,219.0
26568,1910000,216.0
26786,1920000,218.0
27006,1930000,220.0
27226,1940000,220.0
27443,1950000,217.0
27661,1960000,218.0
27878,1970000,217.0
28097,1980000,219.0
28316,1990000,219.0
28532,2000000,216.0
