episodes,steps,total reward
9,10000,0.0
21,20000,3.0
31,30000,0.0
43,40000,2.0
55,50000,2.0
66,60000,2.0
78,70000,2.0
91,80000,3.0
104,90000,3.0
116,100000,4.0
129,110000,3.0
145,120000,7.0
158,130000,3.0
175,140000,7.0
196,150000,12.0
211,160000,6.0
236,170000,15.0
257,180000,12.0
284,190000,17.0
306,200000,13.0
329,210000,13.0
356,220000,17.0
379,230000,15.0
407,240000,19.0
435,250000,19.0
458,260000,15.0
485,270000,18.0
509,280000,17.0
536,290000,18.0
566,300000,21.0
599,310000,26.0
639,320000,31.0
689,330000,41.0
756,340000,59.0
819,350000,56.0
869,360000,41.0
927,370000,49.0
996,380000,61.0
1059,390000,55.0
1119,400000,53.0
1199,410000,73.0
1279,420000,73.0
1359,430000,72.0
1439,440000,73.0
1524,450000,77.0
1609,460000,79.0
1689,470000,73.0
1767,480000,70.0
1857,490000,83.0
1939,500000,76.0
2029,510000,84.0
2119,520000,83.0
2219,530000,94.0
2324,540000,101.0
2419,550000,90.0
2529,560000,104.0
2639,570000,106.0
2757,580000,115.0
2867,590000,105.0
3003,600000,132.0
3153,610000,148.0
3316,620000,161.0
3459,630000,140.0
3646,640000,185.0
3829,650000,180.0
4069,660000,240.0
4318,670000,249.0
4588,680000,270.0
4849,690000,261.0
5124,700000,275.0
5394,710000,270.0
5660,720000,266.0
5942,730000,282.0
6216,740000,274.0
6498,750000,282.0
6779,760000,281.0
7059,770000,280.0
7339,780000,280.0
7621,790000,282.0
7899,800000,278.0
8179,810000,280.0
8459,820000,280.0
8745,830000,286.0
9025,840000,280.0
9309,850000,284.0
9589,860000,280.0
9866,870000,277.0
10148,880000,282.0
10427,890000,279.0
10709,900000,282.0
10993,910000,284.0
11275,920000,282.0
11557,930000,282.0
11836,940000,279.0
12116,950000,280.0
12396,960000,280.0
12677,970000,281.0
12937,980000,260.0
13216,990000,279.0
13498,1000000,282.0
13781,1010000,283.0
14057,1020000,276.0
14339,1030000,282.0
14621,1040000,282.0
14904,1050000,283.0
15186,1060000,282.0
15467,1070000,281.0
15736,1080000,269.0
16019,1090000,283.0
16300,1100000,281.0
16585,1110000,285.0
16867,1120000,282.0
17147,1130000,280.0
17429,1140000,282.0
17711,1150000,282.0
17992,1160000,281.0
18274,1170000,282.0
18555,1180000,281.0
18833,1190000,278.0
19116,1200000,283.0
19395,1210000,279.0
19676,1220000,281.0
19951,1230000,275.0
20233,1240000,282.0
20514,1250000,281.0
20792,1260000,278.0
21076,1270000,285.0
21356,1280000,279.0
21637,1290000,281.0
21917,1300000,280.0
22198,1310000,281.0
22480,1320000,282.0
22739,1330000,259.0
23016,1340000,276.0
23298,1350000,282.0
23579,1360000,281.0
23859,1370000,280.0
24139,1380000,280.0
24420,1390000,281.0
24700,1400000,280.0
24985,1410000,285.0
25266,1420000,281.0
25547,1430000,281.0
25828,1440000,281.0
26108,1450000,280.0
26366,1460000,258.0
26646,1470000,280.0
26927,1480000,281.0
27207,1490000,280.0
27487,1500000,280.0
27767,1510000,280.0
28043,1520000,276.0
28322,1530000,279.0
28605,1540000,283.0
28887,1550000,282.0
29167,1560000,280.0
29448,1570000,281.0
29734,1580000,286.0
30015,1590000,281.0
30296,1600000,281.0
30576,1610000,280.0
30857,1620000,281.0
31139,1630000,282.0
31419,1640000,280.0
31702,1650000,283.0
31979,1660000,277.0
32261,1670000,282.0
32546,1680000,285.0
32827,1690000,281.0
33107,1700000,280.0
33387,1710000,280.0
33666,1720000,279.0
33948,1730000,282.0
34227,1740000,279.0
34509,1750000,282.0
34790,1760000,281.0
35074,1770000,284.0
35356,1780000,283.0
35619,1790000,262.0
35899,1800000,280.0
36179,1810000,280.0
36461,1820000,282.0
36741,1830000,280.0
37026,1840000,285.0
37307,1850000,281.0
37589,1860000,282.0
37871,1870000,282.0
38149,1880000,278.0
38431,1890000,282.0
38715,1900000,285.0
38989,1910000,273.0
39270,1920000,281.0
39553,1930000,283.0
39834,1940000,281.0
40110,1950000,276.0
40389,1960000,279.0
40669,1970000,280.0
40949,1980000,280.0
41231,1990000,282.0
41513,2000000,282.0
