# {"t_start": 1614835327.7341053, "env_id": "Office-v0"} 
r,l,t
0.0,12,0.006298
0.0,21,0.014167
0.0,43,0.028306
0.0,11,0.031941
0.0,7,0.03418
0.0,78,0.059441
0.0,26,0.067695
0.0,14,0.072153
1.0,83,0.098512
0.0,14,0.103031
0.0,8,0.105528
0.0,34,0.116392
0.0,60,0.135527
0.0,18,0.141118
0.0,67,0.16213
0.0,46,0.176755
0.0,30,0.186313
0.0,24,0.196591
0.0,40,0.209354
0.0,73,0.232307
0.0,35,0.243234
0.0,63,0.262825
0.0,126,0.302081
0.0,104,0.334711
1.0,39,0.346965
0.0,69,0.36873
0.0,36,0.380018
0.0,115,0.416044
0.0,34,0.426598
0.0,43,0.43999
0.0,78,0.464527
0.0,227,0.53489
1.0,100,0.565885
0.0,88,0.593199
0.0,30,0.6025
0.0,170,0.655423
1.0,25,0.663221
0.0,18,0.668832
1.0,232,0.741102
0.0,209,0.807074
1.0,51,0.823438
1.0,135,0.867163
0.0,21,0.873737
0.0,41,0.887033
1.0,53,0.904532
1.0,153,0.955176
0.0,30,0.965157
0.0,103,0.998392
1.0,41,1.011528
0.0,45,1.025676
1.0,218,1.094395
0.0,458,1.23843
0.0,24,1.24601
0.0,115,1.282789
1.0,460,1.427051
0.0,10,1.430247
1.0,23,1.437467
0.0,21,1.44406
1.0,410,1.572453
0.0,446,1.715394
1.0,26,1.72395
0.0,69,1.746848
0.0,11,1.750532
0.0,103,1.784279
1.0,28,1.793221
0.0,33,1.803913
0.0,229,1.87981
0.0,452,2.029153
1.0,23,2.036836
0.0,45,2.051694
0.0,64,2.072916
0.0,331,2.182408
1.0,11,2.18611
1.0,118,2.227387
1.0,268,2.316314
0.0,198,2.381625
1.0,13,2.386005
0.0,163,2.439929
1.0,600,2.638551
0.0,29,2.648151
1.0,11,2.651832
0.0,48,2.667722
0.0,44,2.682349
0.0,36,2.6943
1.0,11,2.697966
0.0,46,2.713213
0.0,116,2.751567
0.0,73,2.775795
1.0,12,2.779792
1.0,69,2.802594
0.0,17,2.808236
