episodes,steps,total reward
9,10000,0.0
20,20000,2.0
30,30000,1.0
41,40000,2.0
53,50000,4.0
63,60000,1.0
75,70000,3.0
85,80000,0.0
96,90000,1.0
106,100000,1.0
117,110000,2.0
128,120000,3.0
139,130000,2.0
149,140000,2.0
160,150000,2.0
171,160000,2.0
181,170000,0.0
191,180000,2.0
202,190000,1.0
212,200000,1.0
224,210000,4.0
236,220000,2.0
247,230000,1.0
257,240000,1.0
268,250000,2.0
279,260000,2.0
290,270000,2.0
302,280000,3.0
312,290000,2.0
324,300000,2.0
335,310000,3.0
347,320000,2.0
361,330000,7.0
374,340000,5.0
386,350000,3.0
397,360000,4.0
409,370000,2.0
420,380000,2.0
430,390000,1.0
441,400000,1.0
451,410000,1.0
463,420000,4.0
476,430000,3.0
486,440000,2.0
498,450000,3.0
510,460000,3.0
521,470000,3.0
532,480000,3.0
543,490000,4.0
554,500000,3.0
566,510000,3.0
576,520000,0.0
586,530000,1.0
599,540000,3.0
610,550000,1.0
625,560000,7.0
635,570000,2.0
647,580000,4.0
659,590000,3.0
673,600000,5.0
684,610000,1.0
696,620000,5.0
708,630000,4.0
722,640000,5.0
733,650000,4.0
745,660000,3.0
757,670000,4.0
770,680000,4.0
781,690000,4.0
793,700000,4.0
806,710000,5.0
817,720000,4.0
829,730000,3.0
843,740000,7.0
855,750000,5.0
867,760000,3.0
879,770000,6.0
892,780000,5.0
903,790000,4.0
916,800000,3.0
927,810000,4.0
939,820000,3.0
952,830000,4.0
964,840000,5.0
975,850000,4.0
986,860000,4.0
998,870000,5.0
1012,880000,6.0
1024,890000,4.0
1037,900000,4.0
1048,910000,3.0
1060,920000,2.0
1075,930000,9.0
1086,940000,3.0
1097,950000,3.0
1110,960000,3.0
1125,970000,9.0
1137,980000,3.0
1149,990000,4.0
1164,1000000,6.0
1175,1010000,5.0
1189,1020000,8.0
1200,1030000,3.0
1211,1040000,3.0
1223,1050000,4.0
1237,1060000,6.0
1250,1070000,5.0
1265,1080000,9.0
1277,1090000,5.0
1288,1100000,3.0
1301,1110000,5.0
1315,1120000,5.0
1326,1130000,2.0
1338,1140000,6.0
1351,1150000,7.0
1366,1160000,7.0
1378,1170000,5.0
1393,1180000,7.0
1405,1190000,4.0
1419,1200000,5.0
1434,1210000,7.0
1447,1220000,4.0
1461,1230000,6.0
1474,1240000,5.0
1487,1250000,4.0
1499,1260000,4.0
1514,1270000,7.0
1525,1280000,3.0
1536,1290000,2.0
1549,1300000,5.0
1563,1310000,5.0
1577,1320000,7.0
1591,1330000,8.0
1606,1340000,7.0
1619,1350000,5.0
1635,1360000,9.0
1647,1370000,4.0
1659,1380000,5.0
1671,1390000,3.0
1685,1400000,8.0
1697,1410000,5.0
1715,1420000,11.0
1727,1430000,5.0
1739,1440000,4.0
1753,1450000,7.0
1766,1460000,4.0
1779,1470000,3.0
1791,1480000,4.0
1805,1490000,7.0
1818,1500000,6.0
1834,1510000,9.0
1848,1520000,7.0
1864,1530000,7.0
1877,1540000,5.0
1889,1550000,4.0
1903,1560000,6.0
1914,1570000,2.0
1927,1580000,5.0
1943,1590000,9.0
1957,1600000,7.0
1975,1610000,11.0
1987,1620000,5.0
2001,1630000,6.0
2016,1640000,8.0
2029,1650000,7.0
2045,1660000,10.0
2059,1670000,7.0
2074,1680000,8.0
2087,1690000,5.0
2101,1700000,6.0
2115,1710000,8.0
2130,1720000,8.0
2142,1730000,3.0
2157,1740000,7.0
2171,1750000,5.0
2186,1760000,7.0
2200,1770000,7.0
2214,1780000,8.0
2229,1790000,6.0
2245,1800000,11.0
2256,1810000,4.0
2269,1820000,4.0
2286,1830000,11.0
2297,1840000,3.0
2311,1850000,4.0
2326,1860000,7.0
2340,1870000,6.0
2356,1880000,7.0
2368,1890000,5.0
2384,1900000,9.0
2399,1910000,8.0
2416,1920000,11.0
2430,1930000,6.0
2445,1940000,7.0
2457,1950000,4.0
2475,1960000,12.0
2487,1970000,4.0
2501,1980000,8.0
2516,1990000,7.0
2529,2000000,6.0
