episodes,steps,total reward
10,10000,1.0
21,20000,1.0
33,30000,3.0
44,40000,2.0
54,50000,0.0
65,60000,2.0
75,70000,0.0
85,80000,3.0
96,90000,1.0
106,100000,1.0
117,110000,1.0
129,120000,2.0
139,130000,1.0
149,140000,1.0
160,150000,1.0
171,160000,3.0
182,170000,1.0
192,180000,1.0
203,190000,2.0
213,200000,3.0
226,210000,4.0
237,220000,2.0
247,230000,2.0
258,240000,1.0
268,250000,0.0
278,260000,2.0
290,270000,2.0
300,280000,0.0
310,290000,1.0
320,300000,0.0
331,310000,2.0
341,320000,1.0
352,330000,1.0
362,340000,1.0
373,350000,2.0
384,360000,1.0
394,370000,0.0
404,380000,0.0
414,390000,2.0
424,400000,1.0
435,410000,1.0
446,420000,2.0
456,430000,0.0
466,440000,0.0
476,450000,2.0
488,460000,4.0
498,470000,0.0
508,480000,0.0
518,490000,0.0
528,500000,1.0
538,510000,0.0
548,520000,1.0
558,530000,0.0
569,540000,2.0
579,550000,0.0
589,560000,0.0
599,570000,0.0
610,580000,2.0
620,590000,0.0
630,600000,0.0
640,610000,0.0
650,620000,1.0
660,630000,1.0
670,640000,1.0
682,650000,2.0
692,660000,1.0
702,670000,1.0
712,680000,0.0
723,690000,1.0
733,700000,1.0
744,710000,1.0
755,720000,2.0
765,730000,1.0
775,740000,0.0
786,750000,1.0
796,760000,0.0
806,770000,1.0
816,780000,1.0
826,790000,0.0
836,800000,0.0
846,810000,0.0
856,820000,0.0
866,830000,2.0
876,840000,0.0
887,850000,1.0
898,860000,3.0
908,870000,0.0
919,880000,2.0
929,890000,0.0
939,900000,1.0
949,910000,2.0
959,920000,0.0
969,930000,0.0
980,940000,1.0
991,950000,2.0
1001,960000,1.0
1011,970000,1.0
1021,980000,1.0
1032,990000,2.0
1042,1000000,0.0
1053,1010000,2.0
1064,1020000,2.0
1074,1030000,1.0
1085,1040000,1.0
1095,1050000,0.0
1105,1060000,0.0
1115,1070000,0.0
1125,1080000,1.0
1135,1090000,0.0
1145,1100000,0.0
1156,1110000,1.0
1166,1120000,0.0
1176,1130000,1.0
1187,1140000,1.0
1197,1150000,1.0
1207,1160000,1.0
1218,1170000,1.0
1228,1180000,0.0
1238,1190000,1.0
1248,1200000,0.0
1258,1210000,0.0
1269,1220000,2.0
1280,1230000,1.0
1290,1240000,0.0
1300,1250000,2.0
1310,1260000,0.0
1321,1270000,1.0
1331,1280000,0.0
1341,1290000,0.0
1352,1300000,2.0
1362,1310000,0.0
1373,1320000,2.0
1383,1330000,0.0
1393,1340000,1.0
1403,1350000,1.0
1414,1360000,2.0
1424,1370000,2.0
1435,1380000,2.0
1447,1390000,3.0
1457,1400000,3.0
1467,1410000,0.0
1478,1420000,2.0
1488,1430000,0.0
1498,1440000,2.0
1508,1450000,0.0
1518,1460000,0.0
1529,1470000,1.0
1539,1480000,1.0
1551,1490000,3.0
1561,1500000,2.0
1573,1510000,2.0
1583,1520000,1.0
1595,1530000,2.0
1605,1540000,0.0
1615,1550000,1.0
1626,1560000,1.0
1636,1570000,2.0
1646,1580000,0.0
1657,1590000,2.0
1667,1600000,1.0
1677,1610000,0.0
1687,1620000,0.0
1697,1630000,0.0
1708,1640000,2.0
1719,1650000,3.0
1730,1660000,1.0
1740,1670000,1.0
1751,1680000,2.0
1762,1690000,2.0
1773,1700000,2.0
1783,1710000,2.0
1794,1720000,1.0
1806,1730000,3.0
1817,1740000,3.0
1829,1750000,3.0
1842,1760000,5.0
1853,1770000,3.0
1863,1780000,2.0
1874,1790000,1.0
1884,1800000,0.0
1895,1810000,2.0
1905,1820000,1.0
1915,1830000,1.0
1927,1840000,4.0
1938,1850000,3.0
1948,1860000,1.0
1959,1870000,1.0
1969,1880000,1.0
1981,1890000,2.0
1991,1900000,0.0
2004,1910000,4.0
2014,1920000,1.0
2026,1930000,3.0
2037,1940000,2.0
2047,1950000,0.0
2058,1960000,3.0
2070,1970000,3.0
2080,1980000,1.0
2093,1990000,4.0
2103,2000000,2.0
