% time spent exploring,episodes,mean 100 episode reward,steps
98,100,0.0,3630
96,200,0.0,7442
94,300,0.1,10873
92,400,0.0,14783
90,500,0.0,18955
88,600,0.1,22720
86,700,0.0,26318
85,800,0.0,29854
83,900,0.1,33804
80,1000,0.1,38625
78,1100,0.1,42562
76,1200,0.1,47274
74,1300,0.1,52180
71,1400,0.0,56872
69,1500,0.1,60897
67,1600,0.1,65775
65,1700,0.2,70517
62,1800,0.1,75534
60,1900,0.1,80214
58,2000,0.1,84672
55,2100,0.2,89611
53,2200,0.1,94077
50,2300,0.3,99090
48,2400,0.3,103564
46,2500,0.5,108009
44,2600,0.4,112809
41,2700,0.4,117469
39,2800,0.5,122188
37,2900,0.6,127193
34,3000,0.8,132350
32,3100,0.7,137168
29,3200,0.7,142270
27,3300,0.7,146903
24,3400,0.8,151961
22,3500,0.5,156438
19,3600,0.6,161747
17,3700,0.8,166724
15,3800,0.9,171436
13,3900,0.6,175314
10,4000,0.7,179948
8,4100,0.9,184808
6,4200,0.9,189283
4,4300,0.9,193737
1,4400,1.0,198260
1,4500,0.9,202568
1,4600,0.8,207019
1,4700,1.0,211550
1,4800,1.0,215946
1,4900,0.9,220026
1,5000,1.0,224499
1,5100,1.0,228751
1,5200,1.0,233285
1,5300,0.9,237628
1,5400,1.0,241760
1,5500,1.0,246066
1,5600,1.0,250263
1,5700,1.0,254296
1,5800,1.0,258422
1,5900,1.0,262468
1,6000,0.9,266406
1,6100,1.0,270507
1,6200,0.9,274457
1,6300,1.0,278556
1,6400,0.8,282741
1,6500,1.0,286921
1,6600,1.0,291045
1,6700,1.0,295127
1,6800,1.0,299216
1,6900,1.0,303256
1,7000,1.0,307352
1,7100,0.9,311306
1,7200,1.0,315262
1,7300,1.0,319338
1,7400,1.0,323412
1,7500,1.0,327448
1,7600,1.0,331533
1,7700,1.0,335579
1,7800,1.0,339616
1,7900,1.0,343533
1,8000,1.0,347562
1,8100,1.0,351553
1,8200,1.0,355517
1,8300,1.0,359552
1,8400,1.0,363647
1,8500,1.0,367659
1,8600,1.0,371673
1,8700,1.0,375649
1,8800,1.0,379659
1,8900,1.0,383646
1,9000,1.0,387632
1,9100,1.0,391658
1,9200,1.0,395542
1,9300,1.0,399570
1,9400,1.0,403531
1,9500,0.9,407321
1,9600,1.0,411313
1,9700,1.0,415251
1,9800,1.0,419125
1,9900,1.0,423071
1,10000,1.0,427087
1,10100,0.9,430815
1,10200,1.0,434769
1,10300,1.0,438730
1,10400,1.0,442655
1,10500,1.0,446585
1,10600,1.0,450517
1,10700,1.0,454423
1,10800,1.0,458333
1,10900,1.0,462147
1,11000,1.0,466111
1,11100,1.0,469944
1,11200,1.0,473883
1,11300,1.0,477826
1,11400,1.0,481658
1,11500,1.0,485558
1,11600,1.0,489460
1,11700,1.0,493385
1,11800,1.0,497234
1,11900,1.0,501120
1,12000,1.0,505032
1,12100,1.0,508894
1,12200,1.0,512782
1,12300,1.0,516677
1,12400,1.0,520598
1,12500,1.0,524503
1,12600,1.0,528398
1,12700,1.0,532347
1,12800,1.0,536175
1,12900,1.0,540061
1,13000,1.0,543862
1,13100,0.9,547587
1,13200,1.0,551379
1,13300,1.0,555267
1,13400,1.0,559152
1,13500,1.0,563039
1,13600,1.0,566862
1,13700,1.0,570681
1,13800,1.0,574532
1,13900,1.0,578402
1,14000,1.0,582226
1,14100,1.0,586161
1,14200,0.9,589764
1,14300,0.9,593360
1,14400,1.0,597309
1,14500,1.0,601251
1,14600,0.9,604962
1,14700,1.0,608858
1,14800,1.0,612850
1,14900,1.0,616705
1,15000,1.0,620725
1,15100,1.0,624710
1,15200,1.0,628634
1,15300,1.0,632550
1,15400,1.0,636452
1,15500,1.0,640301
1,15600,1.0,644205
1,15700,1.0,648118
1,15800,1.0,651947
1,15900,1.0,655882
1,16000,1.0,659708
1,16100,1.0,663515
1,16200,1.0,667363
1,16300,1.0,671256
1,16400,1.0,675100
1,16500,1.0,678925
1,16600,1.0,682775
1,16700,1.0,686614
1,16800,1.0,690474
1,16900,1.0,694318
1,17000,1.0,698108
1,17100,1.0,702002
1,17200,1.0,705899
1,17300,1.0,709711
1,17400,1.0,713570
1,17500,1.0,717456
1,17600,1.0,721270
1,17700,1.0,725123
1,17800,1.0,729010
1,17900,1.0,732887
1,18000,0.9,736574
1,18100,1.0,740396
1,18200,1.0,744318
1,18300,1.0,748125
1,18400,1.0,751997
