episodes,mean 100 episode reward,steps
100,-594.8,98999
200,-582.8,198371
300,-582.7,297656
400,-584.2,397088
500,-598.4,497088
600,-583.9,596615
700,-597.4,696615
800,-598.0,796615
900,-584.2,896243
1000,-573.4,995738
1100,-586.3,1095437
1200,-569.5,1194237
1300,-572.3,1293467
1400,-571.5,1392572
1500,-583.7,1492143
1600,-587.1,1592114
1700,-596.9,1692114
1800,-586.1,1791993
1900,-597.8,1891993
2000,-587.3,1991969
2100,-571.6,2090963
2200,-584.2,2190444
2300,-597.8,2290444
2400,-549.4,2389181
2500,-584.4,2488677
2600,-597.5,2588677
2700,-584.5,2688273
2800,-581.5,2787840
2900,-593.3,2887840
3000,-591.3,2987840
