episodes,mean 100 episode reward,steps
100,-581.8,98419
200,-586.0,198119
300,-597.7,298119
400,-597.6,398119
500,-583.8,497464
600,-597.8,597464
700,-583.3,696719
800,-572.2,795802
900,-598.0,895802
1000,-573.6,995167
1100,-583.9,1094453
1200,-588.2,1194453
1300,-581.6,1294453
1400,-459.3,1390523
1500,-524.9,1487878
1600,-511.5,1585872
1700,-529.6,1685251
1800,-583.4,1785251
1900,-532.2,1883163
2000,-583.7,1983163
2100,-261.7,2067265
2200,7.4,2138282
2300,-179.9,2217503
2400,-417.6,2308810
2500,-564.6,2407747
2600,-503.9,2503334
2700,-590.7,2603334
2800,-586.3,2703334
2900,-411.6,2794370
3000,-356.5,2883693
3100,-521.0,2980844
