episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
130,130000,1.0
141,140000,3.0
151,150000,2.0
163,160000,5.0
176,170000,6.0
188,180000,5.0
203,190000,8.0
217,200000,9.0
234,210000,11.0
252,220000,14.0
271,230000,14.0
295,240000,22.0
323,250000,26.0
351,260000,25.0
395,270000,44.0
442,280000,46.0
495,290000,51.0
552,300000,57.0
617,310000,65.0
697,320000,80.0
789,330000,92.0
868,340000,78.0
950,350000,82.0
1060,360000,110.0
1175,370000,116.0
1300,380000,124.0
1415,390000,115.0
1528,400000,113.0
1636,410000,107.0
1754,420000,118.0
1873,430000,119.0
1996,440000,123.0
2124,450000,128.0
2244,460000,120.0
2362,470000,118.0
2492,480000,130.0
2612,490000,120.0
2741,500000,129.0
2876,510000,135.0
3008,520000,132.0
3134,530000,126.0
3261,540000,127.0
3387,550000,126.0
3512,560000,125.0
3639,570000,127.0
3766,580000,127.0
3900,590000,134.0
4027,600000,127.0
4152,610000,125.0
4284,620000,132.0
4416,630000,132.0
4541,640000,125.0
4673,650000,132.0
4804,660000,131.0
4936,670000,132.0
5068,680000,132.0
5200,690000,132.0
5335,700000,135.0
5469,710000,134.0
5602,720000,133.0
5733,730000,131.0
5865,740000,132.0
5994,750000,129.0
6128,760000,134.0
6255,770000,127.0
6374,780000,118.0
6508,790000,134.0
6640,800000,132.0
6769,810000,129.0
6900,820000,131.0
7032,830000,133.0
7168,840000,135.0
7299,850000,131.0
7430,860000,131.0
7559,870000,129.0
7692,880000,133.0
7827,890000,135.0
7962,900000,135.0
8096,910000,134.0
8230,920000,134.0
8362,930000,132.0
8493,940000,131.0
8624,950000,131.0
8752,960000,128.0
8880,970000,128.0
9010,980000,130.0
9143,990000,133.0
9276,1000000,133.0
9406,1010000,130.0
9540,1020000,134.0
9672,1030000,132.0
9798,1040000,126.0
9931,1050000,133.0
10059,1060000,128.0
10193,1070000,134.0
10320,1080000,127.0
10453,1090000,133.0
10586,1100000,133.0
10722,1110000,136.0
10854,1120000,132.0
10987,1130000,133.0
11117,1140000,130.0
11251,1150000,134.0
11383,1160000,132.0
11514,1170000,131.0
11642,1180000,128.0
11773,1190000,131.0
11907,1200000,134.0
12036,1210000,129.0
12169,1220000,133.0
12300,1230000,131.0
12433,1240000,133.0
12568,1250000,135.0
12697,1260000,129.0
12827,1270000,130.0
12961,1280000,134.0
13097,1290000,136.0
13229,1300000,132.0
13361,1310000,132.0
13491,1320000,130.0
13627,1330000,136.0
13760,1340000,133.0
13892,1350000,132.0
14019,1360000,127.0
14152,1370000,133.0
14287,1380000,135.0
14419,1390000,132.0
14549,1400000,130.0
14683,1410000,134.0
14816,1420000,133.0
14947,1430000,131.0
15082,1440000,135.0
15214,1450000,132.0
15346,1460000,132.0
15478,1470000,132.0
15611,1480000,133.0
15742,1490000,131.0
15873,1500000,131.0
16004,1510000,131.0
16134,1520000,130.0
16268,1530000,134.0
16400,1540000,132.0
16532,1550000,132.0
16668,1560000,136.0
16800,1570000,132.0
16933,1580000,133.0
17065,1590000,132.0
17190,1600000,125.0
17322,1610000,132.0
17457,1620000,135.0
17590,1630000,133.0
17724,1640000,134.0
17857,1650000,133.0
17991,1660000,134.0
18123,1670000,132.0
18258,1680000,135.0
18391,1690000,133.0
18523,1700000,132.0
18655,1710000,132.0
18790,1720000,135.0
18925,1730000,135.0
19057,1740000,132.0
19189,1750000,132.0
19323,1760000,134.0
19455,1770000,132.0
19588,1780000,133.0
19722,1790000,134.0
19854,1800000,132.0
19988,1810000,134.0
20121,1820000,133.0
20257,1830000,136.0
20389,1840000,132.0
20520,1850000,131.0
20654,1860000,134.0
20783,1870000,129.0
20918,1880000,135.0
21054,1890000,136.0
21188,1900000,134.0
21322,1910000,134.0
21456,1920000,134.0
21591,1930000,135.0
21725,1940000,134.0
21859,1950000,135.0
21994,1960000,134.0
22126,1970000,132.0
22258,1980000,132.0
22392,1990000,134.0
22526,2000000,134.0
