episodes,mean 100 episode reward,steps
100,-417.3,98999
200,-128.3,198999
300,1454.0,298999
400,2221.9,398999
500,3370.0,498999
600,4445.5,598999
700,4330.2,698999
800,4225.4,798999
900,4804.7,898999
1000,5286.0,998999
1100,5602.5,1098999
1200,5727.7,1198999
1300,5696.0,1298999
1400,5486.6,1398999
1500,5680.0,1498999
1600,5581.6,1598999
1700,5732.1,1698999
1800,5832.2,1798999
1900,5842.7,1898999
2000,5793.3,1998999
2100,5925.4,2098999
2200,5793.3,2198999
2300,5813.8,2298999
2400,5854.1,2398999
2500,5358.9,2498999
2600,5664.2,2598999
2700,5703.6,2698999
2800,5621.1,2798999
2900,5328.5,2898999
3000,5355.8,2998999
