episodes,steps,total reward
13,10000,5.0
23,20000,1.0
34,30000,1.0
44,40000,1.0
54,50000,1.0
64,60000,0.0
75,70000,2.0
85,80000,2.0
96,90000,2.0
106,100000,0.0
117,110000,2.0
127,120000,0.0
139,130000,2.0
149,140000,1.0
160,150000,1.0
171,160000,4.0
182,170000,4.0
193,180000,3.0
203,190000,0.0
213,200000,1.0
223,210000,0.0
233,220000,1.0
245,230000,2.0
256,240000,2.0
268,250000,3.0
279,260000,3.0
291,270000,4.0
301,280000,1.0
314,290000,5.0
324,300000,0.0
335,310000,2.0
346,320000,1.0
357,330000,3.0
368,340000,1.0
379,350000,2.0
389,360000,1.0
401,370000,3.0
414,380000,5.0
424,390000,1.0
437,400000,4.0
448,410000,1.0
460,420000,2.0
470,430000,1.0
481,440000,2.0
493,450000,4.0
505,460000,4.0
515,470000,1.0
526,480000,2.0
537,490000,1.0
548,500000,4.0
559,510000,2.0
569,520000,0.0
580,530000,2.0
591,540000,2.0
605,550000,6.0
616,560000,3.0
628,570000,5.0
638,580000,0.0
651,590000,5.0
662,600000,4.0
674,610000,4.0
686,620000,4.0
696,630000,1.0
707,640000,2.0
718,650000,3.0
728,660000,2.0
740,670000,3.0
753,680000,5.0
763,690000,2.0
773,700000,0.0
785,710000,4.0
796,720000,3.0
809,730000,5.0
820,740000,4.0
831,750000,2.0
844,760000,6.0
855,770000,3.0
866,780000,2.0
877,790000,2.0
889,800000,2.0
900,810000,3.0
915,820000,10.0
926,830000,6.0
937,840000,1.0
949,850000,2.0
959,860000,0.0
970,870000,2.0
984,880000,7.0
997,890000,4.0
1007,900000,1.0
1021,910000,5.0
1033,920000,6.0
1045,930000,2.0
1057,940000,3.0
1068,950000,4.0
1078,960000,1.0
1092,970000,6.0
1102,980000,2.0
1114,990000,4.0
1125,1000000,2.0
1138,1010000,5.0
1150,1020000,3.0
1160,1030000,1.0
1172,1040000,4.0
1186,1050000,6.0
1198,1060000,3.0
1212,1070000,6.0
1225,1080000,5.0
1237,1090000,4.0
1251,1100000,6.0
1266,1110000,7.0
1277,1120000,2.0
1289,1130000,5.0
1300,1140000,4.0
1315,1150000,10.0
1327,1160000,3.0
1339,1170000,4.0
1351,1180000,4.0
1364,1190000,7.0
1376,1200000,3.0
1390,1210000,4.0
1404,1220000,6.0
1415,1230000,2.0
1426,1240000,4.0
1438,1250000,4.0
1449,1260000,1.0
1465,1270000,9.0
1477,1280000,4.0
1490,1290000,5.0
1504,1300000,6.0
1518,1310000,4.0
1531,1320000,4.0
1546,1330000,9.0
1557,1340000,3.0
1570,1350000,3.0
1582,1360000,5.0
1596,1370000,5.0
1608,1380000,4.0
1621,1390000,5.0
1635,1400000,7.0
1647,1410000,2.0
1660,1420000,4.0
1675,1430000,7.0
1687,1440000,2.0
1701,1450000,6.0
1715,1460000,6.0
1728,1470000,5.0
1741,1480000,4.0
1755,1490000,7.0
1766,1500000,1.0
1779,1510000,5.0
1793,1520000,8.0
1806,1530000,5.0
1819,1540000,4.0
1831,1550000,3.0
1845,1560000,5.0
1857,1570000,3.0
1869,1580000,4.0
1885,1590000,8.0
1897,1600000,5.0
1911,1610000,7.0
1925,1620000,5.0
1939,1630000,6.0
1952,1640000,5.0
1965,1650000,5.0
1978,1660000,5.0
1989,1670000,3.0
2006,1680000,9.0
2019,1690000,5.0
2031,1700000,5.0
2044,1710000,3.0
2055,1720000,3.0
2071,1730000,7.0
2085,1740000,7.0
2100,1750000,6.0
2116,1760000,9.0
2127,1770000,3.0
2140,1780000,5.0
2153,1790000,6.0
2167,1800000,7.0
2180,1810000,6.0
2194,1820000,7.0
2207,1830000,5.0
2221,1840000,7.0
2236,1850000,8.0
2255,1860000,12.0
2269,1870000,7.0
2285,1880000,8.0
2297,1890000,4.0
2309,1900000,2.0
2321,1910000,4.0
2336,1920000,8.0
2350,1930000,4.0
2364,1940000,9.0
2379,1950000,7.0
2397,1960000,13.0
2414,1970000,8.0
2426,1980000,4.0
2439,1990000,5.0
2456,2000000,10.0
