# {"t_start": 1599692321.6242058, "env_id": "Office-single-v0"} 
r,l,t
0.0,9,0.002488
0.0,41,0.00383
0.0,11,0.004206
0.0,41,0.005492
0.0,44,0.006862
0.0,32,0.007869
0.0,30,0.008814
0.0,10,0.00917
0.0,21,0.009841
0.0,32,0.01086
0.0,9,0.011177
0.0,64,0.013136
0.0,24,0.013779
0.0,82,0.015908
0.0,18,0.016402
0.0,39,0.017399
0.0,86,0.019604
0.0,38,0.020616
0.0,26,0.021307
0.0,27,0.022024
0.0,48,0.023279
0.0,12,0.023626
0.0,130,0.026927
0.0,48,0.028174
0.0,107,0.030929
0.0,34,0.031816
0.0,43,0.032947
0.0,84,0.035091
0.0,68,0.036905
0.0,80,0.038981
0.0,40,0.040028
0.0,52,0.041376
0.0,129,0.044729
0.0,84,0.046921
0.0,114,0.049927
0.0,24,0.050581
0.0,53,0.051976
0.0,32,0.05285
0.0,42,0.053961
0.0,120,0.057077
0.0,6,0.057272
0.0,35,0.058202
0.0,25,0.05887
0.0,48,0.06011
0.0,167,0.064409
0.0,92,0.066812
0.0,16,0.067252
0.0,21,0.067819
0.0,60,0.069403
0.0,88,0.071683
0.0,78,0.073728
0.0,84,0.075873
0.0,55,0.077316
0.0,15,0.077726
0.0,21,0.0783
0.0,6,0.078486
1.0,220,0.084179
0.0,34,0.085112
0.0,99,0.087661
0.0,55,0.08914
0.0,30,0.089946
0.0,68,0.091748
0.0,42,0.092858
0.0,76,0.094823
0.0,94,0.097315
0.0,21,0.097891
0.0,28,0.098629
0.0,190,0.103471
0.0,45,0.104656
0.0,99,0.107206
0.0,11,0.107521
0.0,45,0.108691
0.0,135,0.112141
0.0,7,0.112373
0.0,140,0.116002
1.0,295,0.123516
0.0,89,0.125808
0.0,90,0.128099
0.0,12,0.128457
1.0,53,0.129843
0.0,9,0.130111
1.0,155,0.134065
1.0,190,0.138927
0.0,227,0.144732
0.0,36,0.145694
0.0,190,0.1536
1.0,338,0.162144
0.0,74,0.164072
0.0,131,0.167388
0.0,353,0.176365
1.0,140,0.179944
0.0,108,0.182858
0.0,201,0.187959
0.0,75,0.189898
0.0,20,0.190443
0.0,27,0.19116
0.0,59,0.1927
1.0,182,0.197329
0.0,35,0.198248
0.0,237,0.204249
0.0,41,0.205334
1.0,173,0.209744
0.0,88,0.212014
0.0,211,0.217397
0.0,16,0.21785
1.0,302,0.225565
0.0,96,0.228033
1.0,199,0.233101
0.0,22,0.23369
0.0,246,0.239912
0.0,16,0.240377
0.0,163,0.244574
0.0,23,0.245194
0.0,219,0.250764
0.0,45,0.251951
0.0,15,0.252372
0.0,55,0.253781
0.0,104,0.256423
0.0,200,0.261526
1.0,95,0.263979
1.0,182,0.268923
0.0,138,0.272471
0.0,44,0.273627
1.0,237,0.279651
0.0,27,0.280391
1.0,122,0.283528
1.0,360,0.292697
0.0,46,0.293902
0.0,10,0.294187
1.0,65,0.295865
0.0,335,0.304342
1.0,150,0.308194
0.0,161,0.312318
0.0,12,0.312665
0.0,45,0.313841
0.0,335,0.322526
0.0,150,0.326369
1.0,128,0.329673
0.0,70,0.331482
0.0,89,0.333766
0.0,136,0.337265
1.0,96,0.339734
0.0,152,0.343622
0.0,29,0.344398
1.0,156,0.348393
0.0,32,0.349257
1.0,349,0.358073
0.0,33,0.358952
1.0,84,0.36112
0.0,36,0.362079
0.0,167,0.366327
0.0,51,0.367664
1.0,93,0.370042
1.0,143,0.373691
0.0,40,0.374737
1.0,220,0.38031
1.0,140,0.383868
0.0,184,0.388699
0.0,48,0.389953
0.0,149,0.39379
0.0,7,0.394016
1.0,120,0.397107
0.0,2,0.397197
0.0,110,0.400018
0.0,51,0.401341
0.0,68,0.403099
1.0,50,0.404422
1.0,100,0.407009
0.0,70,0.408829
0.0,81,0.410886
1.0,463,0.422591
1.0,280,0.429786
0.0,79,0.431817
0.0,7,0.432033
1.0,104,0.43468
1.0,89,0.43698
1.0,160,0.44108
0.0,41,0.442165
1.0,50,0.443465
0.0,99,0.446016
1.0,229,0.451906
0.0,4,0.452055
0.0,42,0.45315
0.0,19,0.453669
1.0,80,0.455728
0.0,76,0.457694
1.0,138,0.461234
0.0,74,0.463125
0.0,30,0.463915
1.0,49,0.465204
1.0,141,0.468783
1.0,30,0.469581
1.0,110,0.4724
0.0,89,0.47469
1.0,284,0.481898
0.0,122,0.484997
0.0,80,0.487062
0.0,60,0.488629
0.0,18,0.489124
0.0,23,0.489747
0.0,131,0.493095
1.0,104,0.495781
1.0,66,0.49751
0.0,16,0.497953
0.0,46,0.499147
0.0,160,0.503209
0.0,52,0.504558
1.0,43,0.505692
