episodes,steps,total reward
9,10000,0.0
19,20000,0.0
29,30000,0.0
39,40000,0.0
49,50000,0.0
59,60000,0.0
69,70000,0.0
79,80000,0.0
89,90000,0.0
99,100000,0.0
109,110000,0.0
119,120000,0.0
129,130000,0.0
139,140000,0.0
149,150000,0.0
159,160000,0.0
169,170000,0.0
180,180000,2.0
190,190000,0.0
200,200000,0.0
210,210000,0.0
220,220000,0.0
230,230000,2.0
240,240000,0.0
250,250000,0.0
260,260000,1.0
270,270000,2.0
281,280000,1.0
291,290000,0.0
301,300000,1.0
312,310000,2.0
322,320000,1.0
332,330000,0.0
343,340000,1.0
353,350000,1.0
364,360000,2.0
374,370000,1.0
384,380000,0.0
396,390000,4.0
406,400000,3.0
420,410000,7.0
433,420000,6.0
446,430000,6.0
458,440000,7.0
473,450000,8.0
486,460000,7.0
501,470000,9.0
516,480000,9.0
531,490000,9.0
547,500000,11.0
563,510000,12.0
579,520000,10.0
600,530000,16.0
623,540000,19.0
648,550000,21.0
668,560000,15.0
698,570000,26.0
733,580000,34.0
764,590000,28.0
801,600000,35.0
836,610000,34.0
879,620000,41.0
929,630000,48.0
981,640000,52.0
1034,650000,52.0
1092,660000,57.0
1149,670000,57.0
1224,680000,75.0
1284,690000,59.0
1343,700000,58.0
1419,710000,76.0
1489,720000,69.0
1580,730000,91.0
1656,740000,76.0
1747,750000,91.0
1835,760000,88.0
1939,770000,104.0
2050,780000,111.0
2152,790000,102.0
2259,800000,107.0
2369,810000,110.0
2482,820000,113.0
2605,830000,123.0
2727,840000,122.0
2845,850000,118.0
2967,860000,122.0
3090,870000,123.0
3215,880000,125.0
3336,890000,121.0
3461,900000,125.0
3590,910000,129.0
3716,920000,126.0
3838,930000,122.0
3966,940000,128.0
4085,950000,119.0
4213,960000,128.0
4335,970000,122.0
4461,980000,126.0
4591,990000,130.0
4721,1000000,130.0
4852,1010000,131.0
4983,1020000,131.0
5112,1030000,129.0
5242,1040000,130.0
5372,1050000,130.0
5502,1060000,130.0
5625,1070000,123.0
5756,1080000,131.0
5885,1090000,129.0
6016,1100000,131.0
6144,1110000,128.0
6273,1120000,129.0
6402,1130000,129.0
6533,1140000,131.0
6665,1150000,132.0
6794,1160000,129.0
6925,1170000,131.0
7055,1180000,130.0
7184,1190000,129.0
7315,1200000,131.0
7446,1210000,131.0
7574,1220000,128.0
7704,1230000,130.0
7835,1240000,131.0
7965,1250000,130.0
8095,1260000,130.0
8226,1270000,131.0
8356,1280000,130.0
8486,1290000,130.0
8617,1300000,131.0
8745,1310000,129.0
8876,1320000,131.0
9003,1330000,127.0
9133,1340000,129.0
9263,1350000,130.0
9393,1360000,130.0
9524,1370000,131.0
9651,1380000,127.0
9780,1390000,129.0
9911,1400000,131.0
10035,1410000,124.0
10166,1420000,131.0
10296,1430000,130.0
10424,1440000,128.0
10554,1450000,130.0
10684,1460000,130.0
10814,1470000,130.0
10944,1480000,130.0
11074,1490000,130.0
11203,1500000,129.0
11333,1510000,130.0
11464,1520000,131.0
11595,1530000,131.0
11726,1540000,131.0
11858,1550000,132.0
11988,1560000,130.0
12117,1570000,129.0
12248,1580000,131.0
12373,1590000,125.0
12503,1600000,130.0
12633,1610000,130.0
12763,1620000,130.0
12888,1630000,125.0
13020,1640000,132.0
13150,1650000,130.0
13281,1660000,131.0
13410,1670000,129.0
13540,1680000,130.0
13668,1690000,128.0
13795,1700000,127.0
13925,1710000,130.0
14056,1720000,131.0
14184,1730000,128.0
14315,1740000,131.0
14446,1750000,131.0
14576,1760000,130.0
14706,1770000,130.0
14836,1780000,130.0
14967,1790000,131.0
15097,1800000,130.0
15227,1810000,130.0
15357,1820000,130.0
15487,1830000,130.0
15617,1840000,130.0
15747,1850000,130.0
15877,1860000,130.0
16007,1870000,130.0
16136,1880000,129.0
16266,1890000,130.0
16398,1900000,132.0
16529,1910000,131.0
16658,1920000,129.0
16788,1930000,130.0
16917,1940000,129.0
17048,1950000,131.0
17178,1960000,130.0
17308,1970000,130.0
17438,1980000,130.0
17568,1990000,130.0
17696,2000000,128.0
