# {"t_start": 1598544175.2966304, "env_id": "Office-v0"} 
r,l,t
0.0,17,0.002249
0.0,54,0.005306
0.0,2,0.005473
0.0,29,0.00719
0.0,6,0.007622
0.0,2,0.007787
0.0,26,0.0093
0.0,46,0.011861
0.0,66,0.015511
0.0,57,0.018638
0.0,85,0.023283
0.0,19,0.024338
0.0,10,0.024915
0.0,6,0.025297
0.0,6,0.025663
0.0,4,0.025928
0.0,27,0.027432
0.0,18,0.028445
0.0,7,0.028866
0.0,12,0.029574
0.0,5,0.029888
0.0,59,0.033206
0.0,16,0.034169
0.0,63,0.037627
1.0,87,0.042475
0.0,14,0.043273
0.0,34,0.045133
0.0,6,0.045515
0.0,33,0.047365
0.0,29,0.04893
0.0,8,0.049414
0.0,13,0.050165
0.0,79,0.054571
0.0,57,0.057724
0.0,45,0.060279
0.0,23,0.061605
0.0,10,0.062188
0.0,61,0.065633
0.0,31,0.067364
0.0,31,0.069108
0.0,48,0.071794
0.0,35,0.07377
0.0,39,0.075914
0.0,15,0.076774
1.0,46,0.079367
0.0,23,0.080706
0.0,75,0.084909
0.0,21,0.086097
0.0,31,0.087844
0.0,165,0.0968
0.0,30,0.09849
0.0,21,0.099665
0.0,6,0.100019
0.0,45,0.102444
0.0,32,0.104281
0.0,45,0.106753
0.0,22,0.108001
0.0,91,0.115971
0.0,2,0.11619
0.0,65,0.119734
0.0,112,0.125766
0.0,15,0.126624
0.0,82,0.131097
0.0,116,0.137406
0.0,112,0.14351
0.0,55,0.146497
0.0,92,0.151452
0.0,31,0.153133
0.0,29,0.15473
0.0,31,0.156394
0.0,45,0.158816
0.0,9,0.159341
0.0,52,0.162161
0.0,12,0.162843
0.0,69,0.166574
0.0,21,0.167736
0.0,17,0.168668
0.0,35,0.170564
0.0,98,0.175938
0.0,30,0.177617
0.0,96,0.18278
0.0,132,0.18995
0.0,132,0.19702
0.0,74,0.201105
0.0,15,0.201953
0.0,125,0.208829
0.0,92,0.21383
0.0,47,0.216393
0.0,45,0.218919
0.0,49,0.221584
0.0,30,0.223226
0.0,59,0.226426
0.0,18,0.227428
0.0,68,0.231094
0.0,148,0.239035
0.0,39,0.241177
1.0,63,0.244609
0.0,63,0.248033
0.0,112,0.254055
0.0,27,0.255579
0.0,37,0.257611
0.0,28,0.259134
0.0,46,0.26163
0.0,53,0.264614
0.0,82,0.269047
0.0,94,0.27413
0.0,120,0.280542
0.0,48,0.283151
1.0,48,0.285775
0.0,93,0.29083
0.0,136,0.298178
0.0,75,0.302325
0.0,25,0.303706
0.0,165,0.312639
0.0,56,0.315682
0.0,61,0.31899
0.0,111,0.324955
0.0,48,0.327571
0.0,18,0.328557
0.0,66,0.332171
1.0,60,0.335424
0.0,127,0.342289
0.0,35,0.344199
0.0,48,0.346818
0.0,83,0.351343
0.0,83,0.355806
0.0,89,0.36058
0.0,112,0.366646
1.0,32,0.368413
0.0,68,0.372081
0.0,64,0.37557
0.0,99,0.381611
0.0,24,0.382939
0.0,106,0.388635
0.0,17,0.389582
0.0,98,0.394848
1.0,30,0.396475
0.0,56,0.399513
0.0,42,0.401796
0.0,65,0.405356
1.0,91,0.410238
0.0,104,0.415835
0.0,87,0.420479
0.0,48,0.423077
1.0,27,0.424553
1.0,240,0.437464
0.0,110,0.443351
0.0,79,0.447642
0.0,40,0.449816
0.0,69,0.453538
0.0,220,0.465345
0.0,89,0.470291
0.0,7,0.470696
0.0,74,0.474718
0.0,130,0.481726
0.0,8,0.482192
1.0,31,0.483878
0.0,14,0.484665
0.0,42,0.486932
0.0,40,0.489083
