episodes,steps,total reward
103,10000,21.0
231,20000,73.0
646,30000,333.0
1123,40000,391.0
1602,50000,386.0
2089,60000,396.0
2577,70000,393.0
3054,80000,397.0
3533,90000,396.0
4022,100000,387.0
