episodes,steps,total reward
86,10000,7.0
330,20000,156.0
678,30000,253.0
1040,40000,257.0
1391,50000,266.0
1748,60000,273.0
2096,70000,262.0
2447,80000,275.0
2815,90000,249.0
3166,100000,273.0
