episodes,mean 100 episode reward,steps
100,0.7,29886
200,0.8,51936
300,0.8,66058
400,0.8,78644
500,0.8,89227
600,0.8,97910
700,0.8,105904
800,0.8,113792
900,0.8,120788
1000,0.9,127554
1100,0.8,134262
1200,0.8,140295
1300,0.8,146308
1400,0.8,151884
1500,0.8,157871
1600,0.8,163342
1700,0.8,169100
1800,0.8,174663
1900,0.9,180428
2000,0.9,185844
2100,1.0,191373
2200,0.9,197014
2300,0.9,202341
2400,0.9,207635
2500,0.9,213005
2600,0.9,218633
2700,0.9,224037
2800,0.9,229414
2900,0.9,235067
3000,0.9,240447
3100,0.9,246226
3200,0.9,251617
3300,0.9,257127
3400,0.9,262425
3500,0.9,268007
3600,0.9,273034
3700,0.9,277967
3800,0.9,283006
3900,0.9,288060
4000,0.9,293228
4100,0.9,298167
4200,0.9,303384
4300,0.9,308415
4400,0.9,313462
4500,0.9,318531
4600,0.9,323942
4700,0.9,329665
4800,0.9,335414
4900,0.9,340976
5000,0.9,346080
5100,0.9,351191
5200,0.9,356488
5300,0.9,361460
5400,0.9,366743
5500,0.9,371805
5600,0.9,377233
5700,0.9,382480
5800,0.9,388046
5900,0.9,393068
6000,0.9,398123
6100,1.0,403666
6200,0.9,409036
6300,0.9,414611
6400,0.9,419691
6500,0.9,425108
6600,0.9,430202
6700,0.9,435886
6800,0.9,441232
6900,0.9,446231
7000,1.0,451873
7100,1.0,457239
7200,0.9,462502
7300,1.0,467780
7400,1.0,472948
7500,0.9,477949
7600,0.9,483124
7700,0.9,488548
7800,0.9,493970
7900,0.9,499396
8000,1.0,504597
8100,0.9,510026
8200,0.9,515099
8300,0.9,520743
8400,0.9,525794
8500,0.9,530709
8600,0.9,535821
8700,1.0,541275
8800,1.0,546352
8900,0.9,551786
9000,1.0,557143
9100,1.0,562306
9200,1.0,567493
9300,1.0,572686
9400,1.0,578604
9500,0.9,583709
9600,1.0,589608
9700,1.0,594527
9800,1.0,599957
9900,0.9,604985
10000,1.0,610438
10100,0.9,615556
10200,0.9,620535
10300,0.9,625489
10400,1.0,630549
10500,0.9,635935
10600,0.9,641229
10700,1.0,646711
10800,1.0,652133
10900,1.0,657903
11000,1.0,663476
11100,0.9,668620
11200,1.0,674163
11300,0.9,679208
11400,0.9,684431
11500,0.9,690177
11600,0.9,695279
11700,1.0,700346
11800,1.0,705633
11900,1.0,710805
12000,1.0,715703
12100,0.9,720782
12200,1.0,725798
12300,1.0,730808
12400,1.0,735872
12500,1.0,740881
12600,0.9,746296
12700,0.9,751174
12800,0.9,756307
12900,0.9,761748
13000,1.0,766821
13100,0.9,771938
13200,1.0,776766
13300,0.9,782075
13400,0.9,787133
13500,1.0,792046
13600,1.0,797242
13700,0.9,802283
13800,1.0,807562
13900,0.9,812606
14000,1.0,817524
14100,0.9,822672
14200,1.0,827549
14300,1.0,832917
14400,1.0,838262
14500,0.9,843297
14600,1.0,848766
14700,1.0,853702
14800,1.0,858777
14900,1.0,863998
15000,0.9,868927
15100,0.9,873895
15200,0.9,878650
15300,1.0,884057
15400,1.0,889365
15500,1.0,894481
15600,1.0,899549
15700,1.0,904916
15800,1.0,909995
15900,1.0,915124
16000,1.0,920147
16100,1.0,925295
16200,1.0,930287
16300,1.0,935107
16400,1.0,939803
16500,1.0,944742
16600,1.0,950395
16700,1.0,955497
16800,1.0,960425
16900,1.0,965085
17000,1.0,969980
17100,1.0,974826
17200,0.9,979665
17300,1.0,984767
17400,1.0,989487
17500,1.0,994602
17600,0.9,999546
17700,1.0,1004871
17800,1.0,1010137
17900,1.0,1015442
18000,1.0,1020557
18100,1.0,1025968
18200,1.0,1030762
18300,1.0,1035555
18400,1.0,1040394
18500,1.0,1045721
18600,1.0,1050635
18700,0.9,1055476
18800,1.0,1060830
18900,1.0,1066008
19000,1.0,1071159
19100,1.0,1076418
19200,1.0,1081586
19300,1.0,1086441
19400,1.0,1091478
19500,0.9,1096521
19600,1.0,1101812
19700,0.9,1106544
19800,0.9,1111264
19900,1.0,1116173
20000,0.9,1121222
20100,1.0,1126201
20200,1.0,1131145
20300,1.0,1135989
20400,1.0,1140725
20500,1.0,1146182
20600,1.0,1151168
20700,1.0,1156187
20800,1.0,1161032
20900,0.9,1165516
21000,0.9,1170334
21100,1.0,1175152
21200,1.0,1180144
21300,0.9,1185488
21400,1.0,1190529
21500,1.0,1195417
21600,1.0,1200435
21700,1.0,1205333
21800,1.0,1210993
21900,1.0,1216149
22000,1.0,1220817
22100,1.0,1225683
22200,1.0,1230545
22300,1.0,1235717
22400,1.0,1240767
22500,1.0,1245989
22600,1.0,1250963
22700,0.9,1256151
22800,1.0,1261236
22900,1.0,1266184
23000,1.0,1271069
23100,1.0,1276069
23200,1.0,1281548
23300,1.0,1286993
23400,1.0,1291985
23500,1.0,1297116
23600,1.0,1302122
23700,1.0,1307240
23800,1.0,1312450
23900,0.9,1317372
24000,1.0,1322385
24100,1.0,1327694
24200,1.0,1332655
24300,1.0,1337760
24400,1.0,1343204
24500,1.0,1348390
24600,1.0,1353574
24700,1.0,1358833
24800,1.0,1363673
24900,1.0,1368389
25000,1.0,1373760
25100,1.0,1378807
25200,1.0,1383943
25300,1.0,1389033
