episodes,steps,total reward
82,10000,0.0
133,20000,2.0
220,30000,32.0
514,40000,221.0
835,50000,225.0
1146,60000,228.0
1516,70000,252.0
1873,80000,255.0
2225,90000,258.0
2570,100000,266.0
