episodes,mean 100 episode reward,steps
100,-537.8,98999
200,-324.0,191656
300,255.3,258616
400,556.1,305280
500,460.2,356558
600,478.9,402802
700,519.7,445187
800,300.3,500485
900,556.2,539083
1000,612.8,574237
1100,604.1,608922
1200,750.5,634916
1300,625.8,667728
1400,657.2,698261
1500,801.2,720148
1600,865.7,737756
1700,833.6,757479
1800,799.1,779636
1900,826.6,800426
2000,765.5,825030
2100,808.7,847439
2200,854.2,866672
2300,872.8,884614
2400,851.6,904536
2500,869.9,923141
2600,826.4,944280
2700,839.2,964809
2800,850.1,985120
2900,903.0,1001241
3000,825.3,1022562
3100,860.2,1043041
3200,839.2,1063838
3300,840.2,1084133
3400,851.8,1104155
3500,768.2,1128283
3600,811.3,1150239
3700,817.9,1170819
3800,863.6,1188683
3900,817.2,1209616
4000,799.8,1231821
4100,785.4,1254692
4200,788.5,1277198
4300,719.5,1304820
4400,745.0,1329738
4500,795.9,1352723
4600,803.2,1374375
4700,740.7,1399976
4800,782.2,1423550
4900,753.8,1448962
5000,819.6,1471339
5100,782.3,1494943
5200,871.4,1513234
5300,843.8,1532984
5400,878.7,1550222
5500,851.6,1568654
5600,893.4,1585112
5700,894.9,1601292
5800,911.4,1616338
5900,901.2,1631380
6000,911.5,1646345
6100,931.7,1659536
6200,900.0,1674831
6300,914.3,1689384
6400,931.8,1702570
6500,913.0,1717418
6600,929.4,1731098
6700,914.4,1745707
6800,933.6,1758659
6900,933.1,1771637
7000,935.2,1784276
7100,935.6,1796869
7200,920.8,1810159
7300,936.8,1822441
7400,923.1,1835348
7500,939.1,1847171
7600,937.7,1859250
7700,939.1,1871054
7800,939.5,1882776
7900,940.0,1894411
8000,938.1,1906352
8100,925.6,1918726
8200,939.9,1930367
8300,939.6,1942061
8400,940.6,1953625
8500,941.0,1965035
8600,942.7,1976086
8700,942.4,1987249
8800,926.4,1999515
8900,940.8,2010966
9000,940.1,2022518
9100,942.1,2033765
9200,941.7,2045131
9300,940.5,2056770
9400,939.4,2068614
9500,940.7,2080180
9600,941.6,2091650
9700,940.6,2103320
9800,908.3,2117196
9900,923.6,2130219
10000,938.9,2142195
10100,937.7,2154387
10200,938.1,2166539
10300,937.7,2178810
10400,938.6,2190830
10500,939.3,2202771
10600,939.0,2214814
10700,938.9,2226882
10800,938.6,2238935
10900,933.9,2252053
11000,938.5,2264149
11100,939.6,2276073
11200,938.3,2288234
11300,938.3,2300378
11400,923.1,2313427
11500,924.1,2326237
11600,937.0,2338491
11700,939.6,2350316
11800,939.0,2362229
11900,940.6,2373792
12000,940.8,2385346
12100,940.1,2397029
12200,940.7,2408572
12300,941.8,2419940
12400,941.1,2431434
12500,941.4,2442864
12600,939.5,2454678
12700,942.5,2465916
12800,942.5,2477172
12900,928.1,2489201
13000,942.7,2500416
13100,942.3,2511777
13200,943.8,2522862
13300,943.6,2533984
13400,939.7,2545857
13500,940.8,2557462
13600,942.0,2568947
13700,942.3,2580340
13800,941.1,2591989
13900,910.4,2605524
14000,942.9,2616756
14100,942.8,2628062
14200,945.0,2638954
14300,927.0,2651238
14400,926.8,2663588
14500,938.6,2675679
14600,941.2,2687266
14700,928.4,2699294
14800,938.0,2711413
14900,934.2,2724123
15000,927.1,2736242
15100,942.7,2747488
15200,942.0,2758891
15300,941.9,2770279
15400,945.1,2781050
15500,944.2,2792008
15600,942.6,2803269
15700,943.3,2814429
15800,942.4,2825762
15900,943.9,2836770
16000,925.1,2849356
16100,940.0,2861112
16200,941.4,2872606
16300,944.2,2883572
16400,945.1,2894330
16500,945.1,2905115
16600,941.3,2916583
16700,942.5,2927797
16800,942.6,2938975
16900,941.8,2950295
17000,941.8,2961612
17100,944.2,2972437
17200,942.8,2983595
17300,943.0,2994701
