episodes,mean 100 episode reward,steps
100,-581.0,98341
200,-526.8,196513
300,-565.5,296041
400,-150.5,378140
500,723.3,421135
600,737.9,458410
700,167.3,527576
800,548.5,578263
900,630.9,618464
1000,-105.5,700188
1100,776.6,732966
1200,592.1,773149
1300,750.3,805187
1400,847.3,831028
1500,779.3,859880
1600,705.4,894617
1700,841.8,921343
1800,823.2,947811
1900,770.4,976422
2000,421.0,1021533
2100,678.8,1053844
2200,441.7,1100957
2300,297.8,1159884
2400,-6.7,1234747
2500,773.4,1263092
2600,746.7,1292536
2700,832.4,1317666
2800,822.1,1341056
2900,726.6,1372347
3000,746.2,1403723
3100,797.1,1429735
3200,826.0,1454291
3300,853.1,1475864
3400,886.6,1495146
3500,873.2,1515007
3600,881.2,1535217
3700,868.4,1555877
3800,693.2,1587438
3900,862.7,1609051
4000,-83.7,1681469
4100,309.7,1733734
4200,231.9,1789597
4300,-531.4,1887144
4400,-156.2,1964254
4500,-426.2,2056843
4600,-586.8,2156843
4700,-585.5,2256843
4800,-119.0,2333060
4900,816.4,2359020
5000,856.3,2381603
5100,876.0,2402552
5200,593.3,2446123
5300,-298.2,2531863
5400,-556.7,2630505
5500,-597.4,2730505
5600,-595.6,2830505
5700,-596.6,2930505
