% time spent exploring,episodes,mean 100 episode reward,steps
98,100,0.0,3334
96,200,0.0,6899
94,300,0.0,10574
92,400,0.0,14419
90,500,0.0,18244
88,600,0.0,22540
87,700,0.0,26013
85,800,0.0,30022
83,900,0.0,33772
81,1000,0.0,37490
79,1100,0.0,41660
77,1200,0.0,45858
74,1300,0.0,51184
72,1400,0.0,55066
70,1500,0.0,59751
68,1600,0.0,64077
66,1700,0.0,68429
64,1800,0.0,71966
62,1900,0.1,76620
59,2000,0.0,80982
57,2100,0.1,86436
55,2200,0.1,90466
52,2300,0.1,95828
50,2400,0.1,99778
48,2500,0.1,104572
46,2600,0.2,108676
44,2700,0.1,112782
42,2800,0.3,117017
39,2900,0.2,121446
37,3000,0.2,126488
34,3100,0.5,131764
32,3200,0.5,136455
29,3300,0.6,141609
27,3400,0.6,146364
25,3500,0.6,151272
22,3600,0.6,156190
20,3700,0.7,161353
17,3800,0.6,166458
15,3900,0.6,170754
13,4000,0.8,175553
10,4100,0.6,179946
8,4200,0.6,184854
6,4300,0.4,189528
3,4400,0.6,194355
1,4500,0.8,198969
1,4600,0.6,204485
1,4700,0.6,208497
1,4800,0.7,212821
1,4900,0.7,217877
1,5000,0.6,222172
1,5100,0.7,226739
1,5200,0.5,230592
1,5300,0.5,234035
1,5400,0.8,238967
1,5500,0.7,243466
1,5600,0.6,247095
1,5700,0.6,251244
1,5800,0.6,254979
1,5900,0.8,258525
1,6000,0.9,261635
1,6100,0.8,264766
1,6200,1.0,267957
1,6300,0.9,271150
1,6400,1.0,274413
1,6500,1.0,277790
1,6600,0.9,281113
1,6700,1.0,284417
1,6800,0.9,287562
1,6900,1.0,290709
1,7000,1.0,294104
1,7100,1.0,297241
1,7200,1.0,300408
1,7300,1.0,303540
1,7400,0.9,306674
1,7500,1.0,309775
1,7600,0.9,312974
1,7700,0.9,316100
1,7800,1.0,319195
1,7900,0.7,321557
1,8000,1.0,324627
1,8100,1.0,327703
1,8200,0.9,330810
1,8300,1.0,333872
1,8400,1.0,336941
1,8500,1.0,340005
1,8600,1.0,343074
1,8700,1.0,346169
1,8800,0.9,349204
1,8900,1.0,352246
1,9000,0.9,355309
1,9100,1.0,358538
1,9200,0.9,361581
1,9300,1.0,364666
1,9400,1.0,367736
1,9500,1.0,370761
1,9600,1.0,373881
1,9700,1.0,376917
1,9800,0.9,380019
1,9900,1.0,383051
1,10000,1.0,386095
1,10100,1.0,389143
1,10200,1.0,392179
1,10300,1.0,395171
1,10400,1.0,398203
1,10500,1.0,401234
1,10600,0.9,404366
1,10700,1.0,407440
1,10800,1.0,410469
1,10900,1.0,413458
1,11000,1.0,416562
1,11100,1.0,419613
1,11200,0.9,422735
1,11300,1.0,425766
1,11400,1.0,428791
1,11500,1.0,431836
1,11600,1.0,434837
1,11700,1.0,437827
1,11800,1.0,440802
1,11900,1.0,443808
1,12000,0.8,446787
1,12100,1.0,449792
1,12200,1.0,452817
1,12300,1.0,455872
1,12400,1.0,458866
1,12500,1.0,461971
1,12600,1.0,464957
1,12700,1.0,467938
1,12800,1.0,470935
1,12900,0.9,473986
1,13000,1.0,477002
1,13100,0.9,479969
1,13200,1.0,482951
1,13300,1.0,485917
1,13400,1.0,488849
1,13500,1.0,491790
1,13600,1.0,494794
1,13700,0.9,497798
1,13800,1.0,500734
1,13900,1.0,503888
1,14000,1.0,506838
1,14100,1.0,509863
1,14200,0.9,512815
1,14300,0.8,515855
1,14400,1.0,518883
1,14500,1.0,521815
1,14600,0.9,524858
1,14700,1.0,527868
1,14800,1.0,530784
1,14900,1.0,533728
1,15000,1.0,536910
1,15100,1.0,539850
1,15200,0.9,542865
1,15300,1.0,545838
1,15400,1.0,548770
1,15500,1.0,551701
1,15600,1.0,554641
1,15700,1.0,557589
1,15800,1.0,560531
1,15900,1.0,563470
1,16000,1.0,566422
1,16100,1.0,569376
1,16200,1.0,572358
1,16300,1.0,575286
1,16400,1.0,578242
1,16500,1.0,581175
1,16600,1.0,584116
1,16700,1.0,587088
1,16800,1.0,590063
1,16900,1.0,593057
1,17000,1.0,595987
1,17100,1.0,598901
1,17200,1.0,601843
1,17300,1.0,604789
1,17400,0.9,607774
1,17500,1.0,610793
1,17600,1.0,613856
1,17700,1.0,616782
1,17800,1.0,619704
1,17900,1.0,622670
1,18000,1.0,625593
1,18100,0.9,628511
1,18200,1.0,631417
1,18300,1.0,634342
1,18400,0.8,637300
1,18500,1.0,640232
1,18600,1.0,643154
1,18700,1.0,646107
1,18800,1.0,649039
1,18900,1.0,652049
1,19000,1.0,655016
1,19100,1.0,657959
1,19200,1.0,660884
1,19300,0.8,663473
1,19400,1.0,666409
1,19500,1.0,669341
1,19600,1.0,672325
1,19700,1.0,675260
1,19800,0.9,678335
1,19900,1.0,681282
1,20000,1.0,684225
1,20100,1.0,687188
1,20200,1.0,690142
1,20300,1.0,693069
1,20400,1.0,696086
1,20500,0.9,699033
1,20600,0.9,701983
1,20700,0.9,705006
1,20800,1.0,708000
1,20900,1.0,710931
1,21000,1.0,713864
1,21100,1.0,716933
1,21200,1.0,719920
1,21300,1.0,722837
1,21400,1.0,725790
1,21500,1.0,728721
1,21600,1.0,731658
1,21700,1.0,734585
1,21800,1.0,737513
1,21900,1.0,740440
1,22000,0.9,743414
1,22100,1.0,746354
1,22200,1.0,749304
1,22300,1.0,752295
1,22400,1.0,755246
1,22500,1.0,758174
1,22600,1.0,761130
1,22700,1.0,764150
1,22800,1.0,767086
1,22900,1.0,770081
1,23000,1.0,773126
1,23100,1.0,776083
1,23200,1.0,779033
1,23300,1.0,781976
1,23400,1.0,784891
1,23500,1.0,787813
1,23600,1.0,790736
1,23700,1.0,793681
1,23800,1.0,796599
1,23900,1.0,799515
1,24000,1.0,802451
1,24100,1.0,805417
1,24200,1.0,808351
1,24300,1.0,811283
1,24400,0.8,814187
1,24500,1.0,817116
1,24600,1.0,820079
1,24700,1.0,823106
1,24800,1.0,826116
1,24900,1.0,829043
1,25000,1.0,831960
1,25100,1.0,834961
1,25200,0.9,837915
1,25300,1.0,840785
1,25400,1.0,843710
1,25500,1.0,846629
1,25600,1.0,849557
1,25700,1.0,852500
1,25800,1.0,855429
1,25900,1.0,858359
1,26000,1.0,861308
1,26100,1.0,864260
1,26200,1.0,867243
1,26300,1.0,870237
1,26400,1.0,873240
1,26500,1.0,876193
1,26600,1.0,879201
1,26700,1.0,882131
1,26800,1.0,885098
1,26900,1.0,888047
1,27000,1.0,890988
1,27100,1.0,893953
1,27200,1.0,896901
1,27300,1.0,899820
1,27400,1.0,902795
1,27500,1.0,905787
1,27600,1.0,908748
1,27700,1.0,911691
1,27800,1.0,914645
1,27900,1.0,917588
1,28000,1.0,920538
1,28100,0.9,923444
1,28200,0.9,926355
1,28300,1.0,929271
1,28400,1.0,932271
1,28500,1.0,935198
1,28600,1.0,938114
1,28700,1.0,941066
1,28800,1.0,944061
1,28900,1.0,947075
1,29000,1.0,950017
1,29100,1.0,953022
1,29200,0.9,955969
1,29300,1.0,958901
1,29400,1.0,961830
1,29500,1.0,964828
1,29600,1.0,967756
1,29700,1.0,970734
1,29800,1.0,973667
1,29900,0.8,976591
1,30000,1.0,979509
1,30100,1.0,982423
1,30200,1.0,985455
1,30300,1.0,988378
1,30400,0.9,991380
1,30500,1.0,994322
1,30600,1.0,997351
1,30700,1.0,1000308
1,30800,1.0,1003219
1,30900,1.0,1006195
1,31000,1.0,1009121
1,31100,0.9,1012040
1,31200,0.9,1015140
1,31300,1.0,1018047
1,31400,1.0,1020974
1,31500,1.0,1023881
1,31600,1.0,1026788
1,31700,1.0,1029714
1,31800,1.0,1032647
1,31900,1.0,1035575
1,32000,1.0,1038527
1,32100,1.0,1041456
1,32200,1.0,1044412
1,32300,1.0,1047345
1,32400,1.0,1050304
1,32500,1.0,1053242
1,32600,1.0,1056232
1,32700,1.0,1059312
1,32800,1.0,1062240
1,32900,1.0,1065152
1,33000,1.0,1068067
1,33100,1.0,1070998
1,33200,1.0,1073958
1,33300,0.9,1076886
1,33400,1.0,1079855
1,33500,1.0,1082979
1,33600,1.0,1085905
1,33700,0.9,1088837
1,33800,1.0,1091752
1,33900,1.0,1094684
1,34000,0.8,1097615
1,34100,1.0,1100535
1,34200,1.0,1103478
1,34300,1.0,1106404
1,34400,1.0,1109347
1,34500,1.0,1112269
1,34600,1.0,1115178
1,34700,0.9,1118121
1,34800,1.0,1121051
1,34900,1.0,1123983
1,35000,1.0,1126928
1,35100,1.0,1129849
1,35200,1.0,1132871
1,35300,1.0,1135790
1,35400,1.0,1138742
1,35500,1.0,1141663
1,35600,1.0,1144569
1,35700,1.0,1147522
1,35800,1.0,1150452
1,35900,1.0,1153373
1,36000,1.0,1156304
1,36100,1.0,1159232
1,36200,1.0,1162142
1,36300,1.0,1165077
1,36400,1.0,1168062
1,36500,1.0,1170980
1,36600,1.0,1173894
1,36700,1.0,1176810
1,36800,1.0,1179781
1,36900,0.9,1182721
1,37000,1.0,1185639
1,37100,1.0,1188603
1,37200,1.0,1191564
1,37300,1.0,1194665
1,37400,1.0,1197589
1,37500,1.0,1200512
1,37600,1.0,1203480
1,37700,1.0,1206460
1,37800,1.0,1209368
1,37900,1.0,1212374
1,38000,1.0,1215288
1,38100,1.0,1218215
1,38200,1.0,1221139
1,38300,1.0,1224064
1,38400,1.0,1226991
1,38500,1.0,1229894
1,38600,1.0,1232793
1,38700,1.0,1235778
1,38800,1.0,1238703
1,38900,1.0,1241722
1,39000,1.0,1244626
1,39100,1.0,1247595
1,39200,1.0,1250550
1,39300,1.0,1253472
1,39400,1.0,1256379
1,39500,1.0,1259305
1,39600,0.9,1262341
1,39700,1.0,1265276
1,39800,1.0,1268215
1,39900,1.0,1271167
1,40000,1.0,1274086
1,40100,0.9,1277047
1,40200,1.0,1279970
1,40300,1.0,1282915
1,40400,0.8,1285839
1,40500,1.0,1288759
1,40600,1.0,1291703
1,40700,1.0,1294662
1,40800,1.0,1297575
1,40900,1.0,1300762
1,41000,1.0,1303733
1,41100,1.0,1306669
1,41200,1.0,1309605
1,41300,1.0,1312530
1,41400,1.0,1315430
1,41500,1.0,1318358
1,41600,1.0,1321291
1,41700,1.0,1324249
1,41800,0.9,1327181
1,41900,1.0,1330122
1,42000,1.0,1333038
1,42100,1.0,1335987
1,42200,1.0,1338926
1,42300,1.0,1341841
1,42400,1.0,1344786
1,42500,1.0,1347714
1,42600,1.0,1350634
1,42700,1.0,1353570
1,42800,1.0,1356483
