# {"t_start": 1599692347.244252, "env_id": "Office-single-v0"} 
r,l,t
0.0,34,0.006916
0.0,39,0.012578
0.0,8,0.01362
0.0,30,0.017139
0.0,65,0.02464
0.0,4,0.025132
0.0,6,0.025852
0.0,42,0.030661
0.0,17,0.032659
0.0,33,0.036468
0.0,33,0.040276
0.0,143,0.056807
0.0,90,0.067309
0.0,27,0.070446
0.0,74,0.078928
0.0,2,0.079189
0.0,31,0.082731
0.0,119,0.096322
0.0,14,0.097956
0.0,51,0.103807
0.0,105,0.115815
0.0,60,0.122711
0.0,31,0.12629
0.0,28,0.129507
0.0,75,0.138112
0.0,13,0.139618
0.0,73,0.147974
0.0,96,0.158922
0.0,49,0.164532
0.0,19,0.166753
0.0,58,0.173391
0.0,152,0.190851
0.0,108,0.203226
0.0,107,0.215532
0.0,61,0.222543
0.0,227,0.251178
0.0,117,0.26472
0.0,83,0.274451
0.0,46,0.279746
0.0,73,0.288124
0.0,49,0.293739
0.0,33,0.297491
0.0,114,0.310506
1.0,167,0.329763
0.0,14,0.331388
0.0,57,0.337944
1.0,159,0.356131
0.0,14,0.358126
1.0,172,0.381295
1.0,176,0.405043
1.0,147,0.424743
0.0,37,0.429767
0.0,36,0.43468
1.0,76,0.444854
0.0,35,0.44962
0.0,7,0.450601
1.0,194,0.476933
0.0,6,0.477813
0.0,61,0.486111
1.0,281,0.518942
1.0,240,0.551256
0.0,37,0.556375
0.0,26,0.559916
0.0,35,0.564701
0.0,110,0.579284
0.0,18,0.581771
1.0,159,0.602875
0.0,49,0.609536
0.0,78,0.61983
0.0,13,0.621651
1.0,114,0.636585
0.0,13,0.638386
0.0,4,0.638964
0.0,64,0.647311
1.0,161,0.668589
0.0,30,0.672717
0.0,39,0.67818
0.0,50,0.684819
1.0,189,0.709819
1.0,74,0.719545
0.0,79,0.72993
1.0,106,0.743991
0.0,25,0.747441
1.0,140,0.766035
0.0,16,0.768254
0.0,21,0.771092
0.0,135,0.788944
1.0,114,0.804033
1.0,116,0.819335
0.0,53,0.826459
0.0,85,0.837759
1.0,74,0.847443
0.0,27,0.851067
1.0,343,0.896465
0.0,49,0.903107
0.0,51,0.909938
0.0,124,0.926321
1.0,162,0.948032
1.0,130,0.965221
1.0,128,0.982246
1.0,77,0.992336
1.0,174,1.01549
0.0,65,1.023971
0.0,55,1.031317
1.0,121,1.047299
1.0,50,1.05398
0.0,73,1.063653
1.0,103,1.07729
0.0,21,1.080166
1.0,117,1.095735
0.0,126,1.112554
0.0,252,1.145945
0.0,105,1.159751
1.0,107,1.173927
0.0,48,1.180245
1.0,87,1.191738
1.0,259,1.226578
1.0,40,1.231884
0.0,31,1.23614
0.0,30,1.24022
1.0,68,1.249146
0.0,27,1.252826
0.0,22,1.255847
0.0,46,1.262093
1.0,75,1.271957
1.0,120,1.286982
0.0,191,1.309145
0.0,50,1.314915
1.0,64,1.322297
1.0,106,1.334454
1.0,54,1.340662
0.0,32,1.344361
1.0,90,1.354659
0.0,13,1.356192
1.0,66,1.363771
0.0,8,1.364725
0.0,25,1.367616
1.0,55,1.373916
1.0,74,1.382412
1.0,94,1.393245
0.0,14,1.394882
1.0,38,1.399251
1.0,62,1.406413
1.0,73,1.414763
0.0,6,1.415477
0.0,27,1.418583
1.0,53,1.424689
0.0,22,1.427236
1.0,40,1.431841
1.0,68,1.439627
1.0,53,1.445699
1.0,29,1.449053
0.0,13,1.450568
1.0,229,1.476767
0.0,44,1.481868
0.0,15,1.483609
1.0,49,1.489225
0.0,19,1.491429
1.0,49,1.497219
1.0,208,1.520991
0.0,9,1.522069
1.0,50,1.527771
1.0,121,1.541547
0.0,37,1.545781
1.0,38,1.550133
0.0,17,1.552115
1.0,61,1.559056
1.0,30,1.562491
1.0,45,1.567643
1.0,172,1.587355
1.0,53,1.593448
0.0,20,1.595783
1.0,38,1.600145
0.0,13,1.601667
0.0,68,1.609516
1.0,34,1.613428
0.0,58,1.620091
1.0,35,1.624157
0.0,50,1.629871
1.0,155,1.647571
1.0,40,1.652197
1.0,28,1.655407
1.0,44,1.660443
1.0,46,1.665717
1.0,27,1.668831
1.0,28,1.672039
0.0,35,1.676045
1.0,34,1.679927
1.0,26,1.682932
0.0,12,1.684326
1.0,35,1.688324
1.0,46,1.693568
1.0,40,1.698352
1.0,37,1.702595
1.0,24,1.705359
0.0,70,1.713398
1.0,31,1.71695
1.0,25,1.719794
1.0,26,1.722782
1.0,39,1.727214
0.0,7,1.728041
1.0,27,1.731117
1.0,30,1.734549
1.0,42,1.73935
0.0,60,1.746218
0.0,6,1.746936
1.0,28,1.750137
1.0,23,1.752817
1.0,23,1.755462
1.0,24,1.758218
1.0,25,1.761089
1.0,34,1.764948
1.0,26,1.767965
