% time spent exploring,episodes,mean 100 episode reward,steps
85,100,0.8,29296
74,200,0.7,51092
64,300,0.8,72524
56,400,0.8,88710
48,500,0.8,103917
42,600,0.8,116905
36,700,0.8,129236
31,800,0.9,137551
27,900,0.9,146257
24,1000,0.9,153130
19,1100,0.9,161711
16,1200,0.9,167703
13,1300,0.9,174803
10,1400,1.0,180245
7,1500,1.0,186157
5,1600,0.9,191432
2,1700,0.9,197873
1,1800,0.9,204071
1,1900,0.9,209950
1,2000,1.0,215291
1,2100,1.0,220388
1,2200,1.0,225532
1,2300,0.9,230045
1,2400,1.0,235356
1,2500,1.0,239591
1,2600,1.0,243820
1,2700,1.0,247858
1,2800,1.0,252648
1,2900,1.0,257645
1,3000,1.0,262341
1,3100,1.0,267645
1,3200,1.0,272122
1,3300,1.0,277215
1,3400,1.0,281847
1,3500,1.0,286316
1,3600,1.0,290513
1,3700,1.0,294876
1,3800,1.0,299864
1,3900,1.0,305153
1,4000,1.0,310378
1,4100,1.0,314982
1,4200,1.0,320196
1,4300,1.0,324823
1,4400,1.0,330196
1,4500,1.0,334209
1,4600,1.0,338903
1,4700,1.0,343146
1,4800,1.0,347479
1,4900,1.0,351977
1,5000,1.0,356966
1,5100,1.0,361260
1,5200,1.0,365703
1,5300,1.0,370163
1,5400,1.0,376004
1,5500,1.0,380715
1,5600,1.0,385356
1,5700,1.0,389557
1,5800,1.0,395734
1,5900,1.0,401026
1,6000,1.0,406076
1,6100,1.0,411171
1,6200,1.0,415962
1,6300,1.0,420675
1,6400,1.0,424770
1,6500,1.0,428642
1,6600,1.0,432673
1,6700,1.0,436807
1,6800,1.0,441419
1,6900,1.0,445448
1,7000,1.0,449410
1,7100,1.0,454033
1,7200,1.0,457930
1,7300,1.0,462724
1,7400,1.0,467684
1,7500,1.0,471776
1,7600,1.0,475469
1,7700,1.0,479615
1,7800,1.0,483778
1,7900,1.0,488449
1,8000,1.0,492913
1,8100,1.0,498092
1,8200,1.0,502485
1,8300,1.0,506212
1,8400,1.0,510151
1,8500,1.0,514586
1,8600,1.0,519123
1,8700,1.0,523398
1,8800,1.0,527166
1,8900,1.0,531027
1,9000,1.0,535507
1,9100,1.0,539331
1,9200,1.0,543015
1,9300,1.0,546884
1,9400,1.0,551190
1,9500,1.0,555353
1,9600,1.0,559386
1,9700,1.0,564015
1,9800,1.0,568222
1,9900,1.0,572709
1,10000,1.0,576467
1,10100,1.0,581029
1,10200,1.0,585648
1,10300,1.0,590019
1,10400,1.0,593729
1,10500,1.0,597265
1,10600,1.0,601144
1,10700,1.0,604813
1,10800,1.0,608564
1,10900,1.0,612286
1,11000,1.0,616358
1,11100,1.0,619856
1,11200,1.0,624228
1,11300,1.0,628207
1,11400,1.0,633832
1,11500,1.0,639142
1,11600,1.0,643818
1,11700,1.0,649051
1,11800,1.0,653988
1,11900,1.0,659161
1,12000,1.0,663905
1,12100,1.0,667484
1,12200,1.0,671195
1,12300,1.0,674954
1,12400,1.0,679618
1,12500,1.0,683932
1,12600,1.0,687927
1,12700,1.0,691658
1,12800,1.0,695818
1,12900,1.0,699738
1,13000,1.0,703296
1,13100,1.0,707101
1,13200,1.0,711735
1,13300,1.0,716002
1,13400,1.0,719801
1,13500,1.0,723254
1,13600,1.0,726912
1,13700,1.0,730451
1,13800,1.0,734180
1,13900,1.0,738588
1,14000,1.0,742338
1,14100,1.0,745793
1,14200,1.0,749608
1,14300,1.0,753369
1,14400,1.0,757570
1,14500,1.0,761212
1,14600,1.0,765211
1,14700,1.0,769305
1,14800,1.0,774632
1,14900,1.0,778968
1,15000,1.0,783233
1,15100,1.0,786956
1,15200,1.0,790979
1,15300,1.0,794551
1,15400,1.0,797984
1,15500,1.0,802457
1,15600,1.0,806254
1,15700,1.0,810891
1,15800,1.0,815220
1,15900,1.0,819850
1,16000,1.0,824068
1,16100,1.0,827662
1,16200,1.0,831903
1,16300,1.0,835950
1,16400,1.0,839652
1,16500,1.0,843706
1,16600,1.0,847292
1,16700,1.0,851222
1,16800,1.0,855227
1,16900,1.0,859575
1,17000,1.0,864469
1,17100,1.0,867859
1,17200,1.0,871382
