# {"t_start": 1614836347.0300033, "env_id": "Office-single-v0"} 
r,l,t
0.0,2,0.001672
0.0,14,0.003523
0.0,63,0.010944
0.0,33,0.014763
0.0,14,0.016397
0.0,16,0.018272
0.0,21,0.020722
0.0,50,0.026484
0.0,29,0.029873
0.0,17,0.031866
0.0,80,0.041113
0.0,47,0.046544
0.0,134,0.062073
0.0,41,0.066889
0.0,38,0.071392
0.0,93,0.082177
0.0,67,0.090018
0.0,36,0.094217
0.0,113,0.107563
0.0,87,0.117606
0.0,112,0.130648
0.0,58,0.137352
0.0,86,0.147251
0.0,30,0.150758
0.0,208,0.175272
0.0,68,0.18378
0.0,55,0.190486
0.0,165,0.21012
0.0,90,0.220582
0.0,211,0.245447
0.0,159,0.266657
0.0,13,0.268259
0.0,111,0.281131
0.0,50,0.287011
0.0,38,0.291493
0.0,19,0.293743
0.0,25,0.296673
1.0,170,0.316941
0.0,47,0.322664
0.0,427,0.374597
0.0,140,0.391448
0.0,32,0.395397
0.0,10,0.396654
0.0,107,0.409707
0.0,156,0.428676
0.0,236,0.457865
1.0,118,0.472239
0.0,15,0.474097
0.0,24,0.477119
0.0,305,0.514421
1.0,462,0.570315
0.0,2,0.570609
0.0,41,0.575633
0.0,48,0.581434
0.0,24,0.58441
1.0,201,0.609065
0.0,91,0.620005
0.0,16,0.621986
0.0,66,0.630103
0.0,80,0.639669
0.0,475,0.697203
0.0,81,0.707175
0.0,18,0.709394
1.0,277,0.742843
0.0,42,0.74785
0.0,137,0.764239
0.0,155,0.7832
0.0,74,0.791802
1.0,157,0.810761
0.0,206,0.835518
0.0,153,0.853612
0.0,28,0.85702
0.0,366,0.90115
1.0,185,0.923614
0.0,217,0.950096
0.0,146,0.967779
0.0,73,0.97664
1.0,89,0.987397
1.0,299,1.023547
1.0,238,1.051739
0.0,20,1.054168
1.0,121,1.06833
1.0,194,1.091586
0.0,31,1.095397
1.0,96,1.107052
1.0,177,1.128599
0.0,181,1.150706
0.0,10,1.151975
0.0,273,1.185246
1.0,171,1.206201
1.0,135,1.222543
0.0,5,1.223197
1.0,93,1.234477
0.0,51,1.240571
0.0,32,1.244484
0.0,9,1.245603
1.0,100,1.257737
0.0,115,1.271873
1.0,138,1.288615
0.0,203,1.31305
1.0,74,1.321965
0.0,17,1.324051
0.0,38,1.328764
1.0,108,1.341872
1.0,51,1.348056
1.0,274,1.381111
1.0,66,1.388836
1.0,76,1.398036
0.0,73,1.406913
0.0,10,1.408155
1.0,57,1.415039
0.0,48,1.420817
1.0,33,1.424818
0.0,93,1.436079
1.0,178,1.457507
1.0,41,1.462532
0.0,67,1.470731
1.0,37,1.475226
0.0,43,1.480417
0.0,57,1.487322
1.0,76,1.496264
0.0,44,1.501341
1.0,55,1.508048
1.0,250,1.538408
1.0,35,1.542681
1.0,58,1.549661
1.0,142,1.56677
1.0,38,1.571364
0.0,116,1.585382
1.0,44,1.590582
1.0,52,1.59662
1.0,62,1.603857
1.0,196,1.627054
1.0,26,1.630074
1.0,26,1.633165
0.0,53,1.639615
1.0,54,1.646192
1.0,53,1.65263
1.0,27,1.655863
1.0,48,1.661349
1.0,179,1.682636
0.0,8,1.683616
1.0,41,1.688468
1.0,72,1.696896
0.0,25,1.699775
1.0,44,1.704891
1.0,36,1.70909
1.0,142,1.725714
1.0,27,1.728828
1.0,53,1.735122
1.0,25,1.738045
0.0,72,1.746651
1.0,40,1.751269
1.0,34,1.755263
1.0,50,1.76104
1.0,70,1.769102
1.0,33,1.772989
1.0,28,1.776329
0.0,105,1.788472
1.0,25,1.791351
1.0,24,1.794109
1.0,46,1.799463
0.0,14,1.801179
0.0,18,1.803343
1.0,33,1.807198
0.0,4,1.807682
0.0,12,1.809166
0.0,50,1.814992
0.0,18,1.817162
1.0,26,1.820158
1.0,23,1.822912
1.0,23,1.825552
1.0,30,1.829202
1.0,23,1.831968
0.0,25,1.834878
1.0,42,1.839739
1.0,23,1.842408
1.0,25,1.845272
1.0,38,1.849781
1.0,26,1.852906
1.0,27,1.856144
1.0,23,1.858861
1.0,23,1.86162
1.0,28,1.865
0.0,18,1.867194
0.0,154,1.885337
1.0,26,1.888457
1.0,27,1.891648
0.0,21,1.89423
1.0,23,1.896985
0.0,12,1.898449
1.0,25,1.901399
1.0,23,1.904145
1.0,23,1.90679
1.0,23,1.909523
1.0,23,1.912161
1.0,28,1.915462
0.0,19,1.91774
1.0,26,1.920834
1.0,28,1.924163
1.0,29,1.927504
1.0,27,1.930595
0.0,4,1.931085
1.0,33,1.934872
1.0,29,1.938257
0.0,20,1.940685
1.0,27,1.94378
1.0,25,1.946661
1.0,26,1.949634
0.0,17,1.951687
1.0,25,1.954548
0.0,4,1.955032
1.0,26,1.958071
1.0,25,1.960998
1.0,30,1.964533
1.0,23,1.967173
1.0,26,1.970189
0.0,19,1.972429
1.0,30,1.975945
1.0,29,1.979414
1.0,23,1.982102
0.0,21,1.984559
1.0,25,1.987526
1.0,23,1.990311
1.0,23,1.993028
1.0,25,1.996008
1.0,25,1.998869
0.0,4,1.99935
0.0,19,2.001623
1.0,25,2.004491
1.0,23,2.007132
0.0,25,2.009992
1.0,24,2.012834
1.0,29,2.016166
0.0,158,2.034569
0.0,15,2.03641
1.0,25,2.0394
1.0,44,2.044542
1.0,28,2.047811
1.0,29,2.051226
0.0,11,2.052526
1.0,28,2.055781
1.0,28,2.059081
1.0,27,2.062264
1.0,26,2.06535
1.0,23,2.068044
1.0,28,2.071335
1.0,26,2.074462
1.0,23,2.077194
1.0,29,2.080636
1.0,25,2.083645
0.0,7,2.084519
0.0,14,2.086179
1.0,23,2.088816
1.0,27,2.091995
1.0,27,2.09515
1.0,27,2.098277
0.0,10,2.099437
0.0,8,2.100373
1.0,23,2.1031
1.0,23,2.1058
1.0,30,2.109246
1.0,29,2.112544
1.0,25,2.115395
1.0,29,2.118773
1.0,23,2.121399
1.0,23,2.124032
0.0,4,2.124515
1.0,37,2.128815
1.0,27,2.131902
0.0,6,2.13262
0.0,20,2.135028
1.0,26,2.138067
1.0,24,2.140994
1.0,23,2.143864
1.0,28,2.147088
0.0,8,2.148082
1.0,26,2.151161
1.0,27,2.154292
1.0,27,2.157424
1.0,25,2.160325
1.0,30,2.163815
0.0,17,2.165813
1.0,35,2.169852
0.0,20,2.172239
1.0,23,2.174922
1.0,23,2.177695
1.0,23,2.180334
0.0,20,2.182723
1.0,24,2.185466
1.0,25,2.188342
1.0,25,2.191307
1.0,23,2.193987
1.0,24,2.196848
1.0,23,2.199609
1.0,27,2.20277
1.0,29,2.206207
1.0,24,2.209011
1.0,27,2.212225
1.0,23,2.214958
1.0,25,2.217813
1.0,25,2.220713
1.0,26,2.223754
1.0,27,2.226935
0.0,6,2.227644
1.0,24,2.230387
0.0,18,2.232548
1.0,25,2.235434
1.0,25,2.2384
0.0,17,2.240356
1.0,23,2.242996
1.0,27,2.246084
0.0,20,2.248461
1.0,23,2.251196
0.0,12,2.25259
1.0,24,2.255348
1.0,26,2.258427
1.0,25,2.261398
1.0,25,2.266338
