% time spent exploring,episodes,mean 100 episode reward,steps
84,100,0.7,31849
69,200,0.7,60607
58,300,0.7,84070
46,400,0.7,107643
35,500,0.8,129942
25,600,0.8,151065
16,700,0.8,169548
7,800,0.8,186769
1,900,0.8,204109
1,1000,0.8,220942
1,1100,0.8,236964
1,1200,0.8,255074
1,1300,0.8,273019
1,1400,0.7,289554
1,1500,0.8,307644
1,1600,0.8,323942
1,1700,0.8,337794
1,1800,0.8,351226
1,1900,0.8,365189
1,2000,0.8,378173
1,2100,0.8,391295
1,2200,0.8,403597
1,2300,0.8,416394
1,2400,0.8,428078
1,2500,0.8,438653
1,2600,0.8,450372
1,2700,0.8,461466
1,2800,0.8,473406
1,2900,0.8,484586
1,3000,0.8,494942
1,3100,0.8,505198
1,3200,0.8,515023
1,3300,0.8,524771
1,3400,0.8,534770
1,3500,0.8,546849
1,3600,0.8,558487
1,3700,0.8,570081
1,3800,0.8,580810
1,3900,0.8,591147
1,4000,0.8,601720
1,4100,0.8,613723
1,4200,0.8,626225
1,4300,0.8,637636
1,4400,0.8,649004
1,4500,0.8,660108
1,4600,0.8,672189
1,4700,0.8,682191
1,4800,0.8,693795
1,4900,0.8,704966
1,5000,0.8,715242
1,5100,0.8,726715
1,5200,0.8,737761
1,5300,0.8,748615
1,5400,0.8,759511
1,5500,0.8,770219
1,5600,0.8,782152
1,5700,0.8,792555
1,5800,0.8,802599
1,5900,0.8,812819
1,6000,0.8,822732
1,6100,0.8,833925
1,6200,0.8,844506
1,6300,0.8,854444
1,6400,0.8,863384
1,6500,0.8,873157
1,6600,0.8,883304
1,6700,0.8,892244
1,6800,0.8,902445
1,6900,0.8,912293
1,7000,0.8,921621
1,7100,0.8,930178
1,7200,0.8,940105
1,7300,0.8,948422
1,7400,0.8,957652
1,7500,0.8,966722
1,7600,0.8,975193
1,7700,0.8,983476
1,7800,0.8,993120
1,7900,0.8,1002620
1,8000,0.8,1012823
1,8100,0.8,1021567
1,8200,0.8,1030996
1,8300,0.8,1040314
1,8400,0.8,1049601
1,8500,0.8,1058199
1,8600,0.8,1067675
1,8700,0.8,1076930
1,8800,0.8,1085696
1,8900,0.8,1095216
1,9000,0.8,1105699
1,9100,0.8,1114811
1,9200,0.8,1125099
1,9300,0.8,1133252
1,9400,0.8,1143255
1,9500,0.8,1153213
1,9600,0.8,1161822
1,9700,0.8,1170478
1,9800,0.8,1179097
1,9900,0.8,1188192
1,10000,0.8,1196566
1,10100,0.8,1205335
1,10200,0.8,1212653
1,10300,0.8,1220980
1,10400,0.8,1229656
1,10500,0.8,1238559
1,10600,0.8,1245766
1,10700,0.8,1254423
1,10800,0.8,1262031
1,10900,0.8,1271107
1,11000,0.8,1279642
1,11100,0.8,1288506
1,11200,0.8,1296375
1,11300,0.8,1304386
1,11400,0.8,1313697
1,11500,0.8,1321265
1,11600,0.8,1329660
1,11700,0.8,1338207
1,11800,0.8,1346056
1,11900,0.8,1356001
1,12000,0.8,1364804
1,12100,0.8,1374020
1,12200,0.8,1382716
1,12300,0.8,1390697
1,12400,0.8,1398411
1,12500,0.8,1406026
1,12600,0.8,1414459
1,12700,0.8,1423881
1,12800,0.8,1431984
1,12900,0.8,1439649
1,13000,0.8,1446353
1,13100,0.8,1456121
1,13200,0.8,1463746
1,13300,0.8,1472820
1,13400,0.8,1482021
1,13500,0.8,1490833
1,13600,0.8,1498668
1,13700,0.8,1507032
1,13800,0.8,1516697
1,13900,0.8,1525684
1,14000,0.8,1534201
1,14100,0.8,1542192
1,14200,0.8,1550692
1,14300,0.8,1560094
1,14400,0.8,1568888
1,14500,0.8,1577669
1,14600,0.8,1586153
1,14700,0.8,1594672
1,14800,0.8,1603375
1,14900,0.8,1611601
1,15000,0.8,1619457
1,15100,0.8,1627199
1,15200,0.8,1633960
1,15300,0.8,1641479
1,15400,0.8,1648771
1,15500,0.8,1657765
1,15600,0.8,1665795
1,15700,0.8,1674025
1,15800,0.8,1681842
1,15900,0.8,1690931
1,16000,0.8,1699223
1,16100,0.8,1708099
1,16200,0.8,1717122
1,16300,0.8,1726418
1,16400,0.8,1735545
1,16500,0.8,1745426
1,16600,0.8,1755858
1,16700,0.8,1766229
1,16800,0.8,1775307
1,16900,0.8,1782799
1,17000,0.8,1791129
1,17100,0.8,1799767
1,17200,0.8,1808329
1,17300,0.8,1817149
1,17400,0.8,1827256
1,17500,0.8,1835680
1,17600,0.8,1845496
1,17700,0.8,1855810
1,17800,0.8,1864250
1,17900,0.8,1873935
1,18000,0.8,1884330
1,18100,0.8,1894009
1,18200,0.8,1904686
1,18300,0.8,1915308
1,18400,0.8,1925003
1,18500,0.8,1935007
1,18600,0.8,1943330
1,18700,0.8,1953619
1,18800,0.8,1963005
1,18900,0.8,1971728
1,19000,0.8,1980090
1,19100,0.8,1989099
1,19200,0.8,1997026
