episodes,steps,total reward
10,10000,1.0
20,20000,0.0
30,30000,0.0
40,40000,0.0
50,50000,0.0
60,60000,0.0
70,70000,0.0
80,80000,0.0
90,90000,0.0
100,100000,0.0
110,110000,0.0
120,120000,0.0
130,130000,1.0
142,140000,2.0
152,150000,2.0
164,160000,5.0
178,170000,7.0
190,180000,6.0
202,190000,7.0
216,200000,8.0
233,210000,11.0
250,220000,12.0
271,230000,17.0
291,240000,17.0
320,250000,26.0
358,260000,36.0
381,270000,21.0
414,280000,32.0
452,290000,35.0
496,300000,42.0
539,310000,42.0
590,320000,50.0
637,330000,47.0
700,340000,63.0
767,350000,67.0
857,360000,90.0
956,370000,99.0
1046,380000,89.0
1138,390000,92.0
1239,400000,101.0
1342,410000,103.0
1429,420000,87.0
1537,430000,108.0
1630,440000,92.0
1739,450000,109.0
1836,460000,97.0
1928,470000,92.0
2019,480000,91.0
2120,490000,101.0
2217,500000,97.0
2303,510000,85.0
2405,520000,102.0
2490,530000,85.0
2591,540000,100.0
2678,550000,87.0
2775,560000,97.0
2861,570000,86.0
2966,580000,105.0
3071,590000,105.0
3171,600000,100.0
3271,610000,100.0
3369,620000,98.0
3472,630000,103.0
3579,640000,107.0
3679,650000,100.0
3783,660000,104.0
3888,670000,105.0
3994,680000,106.0
4092,690000,99.0
4195,700000,102.0
4299,710000,104.0
4404,720000,105.0
4510,730000,106.0
4617,740000,107.0
4723,750000,106.0
4829,760000,106.0
4934,770000,105.0
5040,780000,106.0
5147,790000,107.0
5253,800000,106.0
5360,810000,107.0
5465,820000,105.0
5572,830000,107.0
5677,840000,105.0
5784,850000,107.0
5889,860000,105.0
5994,870000,105.0
6100,880000,106.0
6208,890000,108.0
6315,900000,107.0
6418,910000,103.0
6525,920000,107.0
6631,930000,106.0
6736,940000,105.0
6841,950000,105.0
6946,960000,105.0
7054,970000,108.0
7161,980000,107.0
7267,990000,106.0
7374,1000000,107.0
7478,1010000,104.0
7584,1020000,106.0
7690,1030000,106.0
7797,1040000,107.0
7903,1050000,106.0
8011,1060000,108.0
8116,1070000,105.0
8220,1080000,104.0
8328,1090000,108.0
8433,1100000,105.0
8541,1110000,108.0
8648,1120000,107.0
8753,1130000,105.0
8860,1140000,107.0
8968,1150000,108.0
9075,1160000,107.0
9182,1170000,107.0
9289,1180000,107.0
9395,1190000,106.0
9502,1200000,107.0
9608,1210000,106.0
9715,1220000,107.0
9821,1230000,106.0
9926,1240000,105.0
10032,1250000,106.0
10130,1260000,98.0
10237,1270000,107.0
10343,1280000,106.0
10447,1290000,104.0
10552,1300000,105.0
10659,1310000,107.0
10766,1320000,107.0
10870,1330000,104.0
10977,1340000,107.0
11082,1350000,105.0
11186,1360000,104.0
11292,1370000,106.0
11400,1380000,108.0
11508,1390000,108.0
11615,1400000,107.0
11722,1410000,107.0
11825,1420000,103.0
11931,1430000,106.0
12037,1440000,106.0
12142,1450000,105.0
12249,1460000,107.0
12356,1470000,107.0
12463,1480000,107.0
12568,1490000,105.0
12675,1500000,107.0
12782,1510000,107.0
12888,1520000,106.0
12995,1530000,107.0
13101,1540000,106.0
13208,1550000,107.0
13314,1560000,106.0
13421,1570000,107.0
13528,1580000,107.0
13633,1590000,106.0
13739,1600000,105.0
13844,1610000,105.0
13950,1620000,106.0
14055,1630000,105.0
14162,1640000,107.0
14268,1650000,106.0
14372,1660000,104.0
14478,1670000,106.0
14584,1680000,106.0
14691,1690000,107.0
14798,1700000,107.0
14906,1710000,108.0
15013,1720000,107.0
15120,1730000,107.0
15226,1740000,106.0
15332,1750000,106.0
15439,1760000,107.0
15544,1770000,105.0
15649,1780000,105.0
15756,1790000,107.0
15862,1800000,106.0
15968,1810000,106.0
16073,1820000,105.0
16178,1830000,105.0
16284,1840000,106.0
16391,1850000,107.0
16489,1860000,97.0
16596,1870000,107.0
16703,1880000,107.0
16806,1890000,103.0
16910,1900000,104.0
17016,1910000,106.0
17124,1920000,108.0
17232,1930000,108.0
17338,1940000,106.0
17444,1950000,106.0
17550,1960000,106.0
17656,1970000,106.0
17761,1980000,105.0
17868,1990000,107.0
17975,2000000,107.0
