episodes,steps,total reward
91,10000,23.0
382,20000,216.0
833,30000,352.0
1275,40000,371.0
1737,50000,369.0
2197,60000,359.0
2657,70000,365.0
3113,80000,359.0
3569,90000,368.0
4013,100000,350.0
