episodes,mean 100 episode reward,steps
100,-524.8,98999
200,2272.2,198999
300,3656.0,298999
400,2058.7,398999
500,3548.1,498999
600,3059.5,598999
700,4509.7,698999
800,4287.9,798999
900,4749.0,898999
1000,3190.5,998999
1100,4313.6,1098999
1200,4436.0,1198999
1300,4982.0,1298999
1400,4614.1,1398999
1500,4670.9,1498999
1600,4911.5,1598999
1700,5315.1,1698999
1800,5265.7,1798999
1900,5324.6,1898999
2000,5503.4,1998999
2100,5376.0,2098999
2200,5645.8,2198999
2300,5654.6,2298999
2400,5748.7,2398999
2500,5759.9,2498999
2600,5772.2,2598999
2700,5709.8,2698999
2800,5933.3,2798999
2900,5717.1,2898999
3000,5496.3,2998999
